QueryText,KccAns
TELL ME FLOWER STAGE EARLY IN GROUNDNUT,1    4       3 KILKO CALCIUM PAR BIGHA DE DE
GROUNDNUT DISEASE,SPRAy saaf 2glt of water
Asking about Top fertilizer management for tapioca,:     : :  35    80   3
Root rot in groundnut,Recommended for soil apply Trichoderma viride 1 kg  FYM 20 kg  acre
ask about heliothis in gnut,i suggested quinalphos
CONTROL OF LEAF FOLDER IN GROUNDNUT,SPRAYING OF CHLORIPHYRIPHAS 2ml1lit WATER
varieties,SB 11 TJ 26
TELL ME APHID CONTROL IN  GROUNDNUT,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
Ask about groundnut information,10
sowing time of summer crop,sowing time of summer crop  before 15 february
top fertilizer management in groundnut,Recommended for apply gypsum 100kg  Borax 4kgac
TELL ME  WEATHER  REPORT DAUSA,LIGHT RAIN FALL POSSIBILITY 5 DAY BUT CLOUDY SKY
SSED TREATMENT OF GROUND NUT,USE CHLOROTHELONIL 25 GM PER KG SEED
contof pest in groundnut,spray of acephate 2gmlit water
mgmt,CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
groundnut  pest,chloropriphos 2ml in  1 liter water
NEED BEST SEED VARITIES OF GROUND NUT,RECOMMENDED KADIRI-456 VARATIES
tell me insect control of groundnut,chlorophayariphoes 20ec 1 liter bhiga
weed management in ground nut,after 60 days of sowing in ground nut hand weeding is done
Farmer asked Army worm Problem in Groundnut crop,SC
GRASS MANAGEMENT IN GROUND NUT,RECOMMEND FOR TARGASUPER 2ML LTR WATER GROUND NUT
FARMER ASKED ABOUT ATTACK OF APHIDS ON GROUNDNUT,-  -     -    :: -     -        Thiomithoxom 25
information regarding control of tikka disease in mungphali,spray of mancozeb m-45  2gm of bawastin 1 gmlitre of water
Farmer asked query on Weather,Weather Report:Chancs of rain 70
Asked about Drought management in groundnut,recommended for spray methylobacterium 1 litre 100 litter of water
GROUNDNUT SUCKING PEST,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 MLAcre
Asked about Required seed rate for Groundnut,:     :  48 - 50
Asking about Pseudomonas  VAM application detail  Benefits for groundnut crop,:            :           15  30
Asking of attack of Jasid,Spray Roger 15 ml15 Liter of Water Dimethoate-Cheminova
Farmer asked  Seed rate and Spacing information of Dill Seed crop,- -       -    -
ASKED ABOUT FERTILIZER REQUIREMENT FOR GROUNDNUT,- -
Farmer asked fungus in root Organic control information of groundnut crop,:
LEAF EATING CATERPILLARS IN GROUNDNUT,RECOMMENDED TO SPRAY EMAMECTIC BENZOATE PROCLAIM SPOLIT 80 GRAMS PER ACRE
ANT,CHLOROPYIHOS 2MLL
TOBACCO CATERPILLAR IN GROUNDNUT,90    150
TELL ME ABOUT ROOT ROT CONTROL IN GROUNDNUT,USE CARBENDAZIM 250 GM BHEEGA IN ROOT ZONE WITH IRRIGATION
weed management in Groundnut,Advised to use again the herbicide
farmer want to know information about How to control of fungal attack in graudnut crop,recommended for to control of fungal attack spray  carbandazim  mancozeb 40gmand streptocyclin 2 gram at 15 liter of water
WEED CLEARANCE IN GROUNDNUT FIELD,RECOMMENDED TARGASUPER  2MLLITRE WATER SPRAY
Asked about Groundnut sowing procedure information,:     :
TELL ME TRRMIT CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 ML PER KG SEED FOR SEED TREATMENT IN GROUNDNUT
Asked about leaf miner management in groundnut,:      :    3
Asked about Plant protection in groundnut,Suggested to Spray:-Dimethoate  2mllit of water
TELL ME CONTROL FUNGAL DISEASE,SPRAY OF HEXACONAZOLE 5 EC 2 ML PER LITER WATER
seeds availability in groundnut,contact to agriculture department
zypmite dose in groundnut,recommended to apply Zypmite plus  50 kg per acre
Ask about use fertilizer information in Groundnut Crop,40-50
Attack of  blight,Spray Dhanustine  25 gm15 Liter of WaterCarbandazin-Dhanuka
how to control tikka disease of Groundnut,Carbendejim only half a gram per liter water solution or one  half pound per ha Spray Mancojeb
TELL ME ABOUT  SEED TREATMENT,REAT SEED BEFORE SOWING  CARBENDAZIM 3 GMKG SEED AND AFTER IMIDACLORPID 3 MLKG SEED
Ask for groundnut weed control at 30 DAS  information,I suggested to use targasuper 30 mlpump in groundnut at 30 DAS
TELL ME WEATHER INFORMATION,MAY BE RAIN POSSIBILITY IN NEXT 5 DAY
asking about leaf miner and sucking pests management in groundnut,recommended for profinophos 2 ml  acephate 1 gram 1 litre of water
FARMER ASKED ABOUT FERTILIZER SPRAY FOR GROWTH,-- 0::      30
TELL ME ABOUT WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAY
Asked about plant protection in groundnut,Recommended to Spray Lamda cychlothrin  05g per liter of water for sucking pests and defoliators
ASKING ABOUT CONTROLL OF BLIGHT ATTACK,SPRAY RIDOMIL GOLD 30 GM  15 LITERS OF WATER SYNGENTA
Asked about Pest management in Groundnut,Suggested to spray Chlorpyriphos  2 mlltr of water
leaf spot in ground nut,recommended to spray mancozeb m-45 600grasacre
FUNGAL ATTACK ON GROUND NUT,-  -
Asked about attack  of fungus on groundnut,For control of fungus on groundnut - Spray Amistar 5 ml15 Liter of WaterAzactrostrobin-Syngenta
FARMER ASKED QUERY ON   GROUNDNUT FERTILIZER SHEDULE MANAGEMENT,RECOMMENDED TO APPLY 200 KG GYPSUM PER ACRE
Farmer asked query on Weather,36       23
Asked about plant protection,KARATE 15 ml PER LIter of water
root rot in groundnut,recommended to spray mancozeb 400grams per acre
Ask about the yellowish leaf in groundnut,To spray 100 gm ferous sulphate 10 gm cytric acid ha
LEAF EATING CATERPILLER IN GROUNDNUT,RECOMMENDED TO SPRAY MONOCROTOPHOS
SUCKING PEST IN CHILLI,SPINOSAD 75 MLACRE SPRINTER  TRACER
Asking about weed management in groundnut,Clodinafop Propargyl 15 WP              -
Asking about Stem rot in ground nut,Recommended for drench with carbendazim 25 gram litre of water
SEED VARIETY OF GROUND NUT,SEED VARIETY OF GROUND NUT : KISAN  JAWAN  PHULE PRAGATI
Ask about fungus problem in groundnut crop,WP          WP -
varieties of groundnut,:-                            -    -  -                                           -
asked about seed rate in groundnut,recommended 45kgacre
information about ASP GSFC,0
FARMER ASKED QUERY ON SEED TREATMENT IN GROUNDNUT,RECCOMMENDED TO TREAT 1 KG OF SEED WITH 1GRAM CARBENDAZIM   AND 5 ML IMIDACLOPRID
NO GROWTH IN GROUNDNUT,USED UREA 10KG  SULPHAR 2KG  BIGHA
NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY AGROMIN MAX 3 GRAMS1 LITRE OF WATER
Asked about leaf spot and leaf eating caterpillar in groundnut,:      :  15   15
FARMER ASKED ABOUT FERTILIZER DOSE ON GROUNDNUT,30      15
gnut fertilizer information,12 kg dapvigha
Farmer asked fungus control information of groundnut,30  FS
Farmer asked Heliothis Larvae Problem in Ground Nut crop,SC
Asking about  kadiri 1812 Groundnut variety sowing season  characteristics information,: 1812        :
farmer asked about weed management in groundnut,:    :
Groundnut Leaf Eating Caterpillar,Recommended to Spray Chlorpyrifos 500 ml  acre
Asking about weather forecast,cloudy weather rainfall chances today
FARMER ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,5    10
Ask about groundnut leaf yellow chlorosis problem,150      15                           EC -
seed rate of groundnut crop,seed rate of groundnut crop 100 kg hecter area
Aphids in groundnut,Recommended for spray fipronil 2ml  lit
information about fertilizer dose in Grundnut crop,35 kg   10 kg
asked about white grub attack in groundnut,white grub attack in groundnut :  Use Thimet 4 kgacrediethyl S- phosphorodithioatemvac
Asked about groundnut leaf spot management,:      :  2
GROUNDNUT LEAF EATING CATERPILLAR MANAGEMENT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE 90- GRAMS 200 LITER OF WATERACRE
TELL ME CONTROL OF WHITE GRUB  IN,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Asked about Groundnut top dressing management,6    12    4
Asking about Top fertilizer management in Groundnut,Recommended for Pseuodomonas fluoroscens 1 kg mixed with 20 kg of FYM
Farmer wants to know information about Flower Increase in  Groundnut,-         I
Store insect pest in Groundnut,Recommended to soak packing material gunny bags with DDVP Divap 2ml per litre of water and sundry before packing Groundnut
pod borer control on groundnut crop,you can spray profex super 40 mili redomil gold 30 gram pamp water use for pod borer control on groundnut crop
Tell me about control of weed in groundnut crop,80
TELL ME FANGUS COTROL OF GEOUNDNUT,DRENCHING OF CARBENDAZIM 2 GM PER LITER WATER
FARMER ASKED ABOUT BLIGHT ATTACK ON GROUNDNUT,-       -
Groundnut root rotting disease,Mancozeb 75 WP 300 g ko baloo me milaker prati acre ki dar se bikher den
TELL ME GROWTH IN GROUBDNUT,USE OF ZINK21 5 KGBIGHA
TELL ME WEATHER REPORT IN JODHPUR,LIGHT RAIN MAY BE NEXT 2-3 DAYS
TELL ME ABOUT ROOT ROT CONTROL IN PEANUT,--  250
Farmer asked seed treatment of fungus problem in Groundnut crop,WP 3-35
Farmer  wants to know information about How to control of fungal attack in pea nut   crop,Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water
Farmer need information regards stem rot in ground nut,Farmer can apply Benomil 50 WP 30 gram pump to manage stem rot of groundnut
ground nut sowing time,sep 15 to october 15
ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUDNUT CROP,2-3 ML
Insect in ground nut,Applied phorate  10 kg  acre
PREVENTIVE MEASURES TO CONTROL COLLAR ROT IN GROUND NUT,SEED TREATMENT WITH CAPTAN OR THIRAM  3 GRAM PER KG OF SEED OR WITH BAVISTIN  2 GRAM PER KG OF SEED
Attack of Sucking pest,25 -5  15
ASKING ABOUT SEED TREATMENT OF GROUNDNUT,RECOMMENDED FOR USE CARBENDAZIM 50 WP  2 GMKG OF SEED
weather information,Spray carbaryl  2 gram in 1 litre of water
Asked about Nutrient management in Groundnut,--Minor nutrients applicationZinc sulphate- 4 kgacreBorax- 4 kgacreGypsum- 200 kgacre
FERTILIZER DOSE FOR GROUND NUT CROP,- -  :  :-
TELL ME  ABOUT INSECT CONTROL IN GROUNDNUT,SPRAY OF IMAMECTIN BENZOATE 1 GM PER 3 LITER WATER
ask abt var,suggested gg-2011
Farmer asked query on Weather,:               :          -                    - 34C   -  24C       5
TELL ME WEATHER REPORT IN BARMER,MAY BE RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
COLLAR ROT IN GROUNDNUT,SEED TREATMENT WITH BAVISTIN 2GM LIETR OF WATER FOR COLLAR ROT IN GROUNDNUT
Farmer needs information regarding How to control of fungal attack in groundnut   crop,Recommended for control of fungal attack spray carbandazim  mancozeb 40gmpump and streptocyclin 2 gram at 15 liter of water
seed treatment,rhizobium at 250g per acre seeds
Groundnut Tobacco caterpillar:,recommended for spray chlorpyriphos 20 EC 2 ml  1 litre of water
GROUNDNUT ZYPSUM DOSE,GROUNDNUT ZYPSUM DOSE : 2OO KG ACRE
ASKED ABOUT TO  INSECT CONTROL IN GROUNDNUT,25   4
Please give me weather information,Aapke yahan 5 July se 8 July  tak badal chaye rehne ke sath-sath halki-fulki bunda-bandi hone  ki sambhawna hain
TERMITE,CHLOROPYRIPHUS 10KGACRE
FARMER ASKED QUERY ABOUT WHEN TO APPLY GYPSUM IN GROUND NUT CROP,RECOMMENDED TO APPLY AT 40-45 DAYS STAGE
Information about control of Termites in Groundnut,Carbofuran 3G  8 kg
Farmer wants to know information about control measure Termite in Groundnut field,I
ASKED ABOUT WHITE GRUB ATTACK ON GROUNDNUT,20 EC    15
asking about tobacco caterpillar control in groundnut,recommended for spray Profenophos 2 mllit of water
ASKING ABOUT  MICRO NUTRIENT DEFICIENCY IN GROUND NUT,RECOMMENDED FOR SPRAY GRADE 2    2-3 ML  LIT OF WATER
TELL ME MANDI RATE IN MUNGFLI,JAIPUR  MANDI ME GRAIN  GROUNDNUT WHITE 4800 QT
asking about White Grub Control in groundnut,recommended for apply BEAUVEMET
Farmer wants to know information about how to control white graub in grountnut crop,Recommended for to control    white graub in grountnut crop apply phorate 10G  125kghac
Farmer asked Fall Armyworm problem in groundnut  crop,SG 7-8
weed management in groundnut,SPRAY TERGA WHEAP SUPERTARGA SUPER Quizolofop ethyl 5 EC 20 ML 10 LITERS OF WATER DHANUKA
groundnut Attack of Caterpillar,Spray Chloropyriphos 30ml15 Liter of Water
TELL ME WEATHERR EPORT IN PALI,NO RAIN POSSIBILITY IN NEXT 5 DAYS IN YOUR DISTRICT
White grub in ground nut,recommended for apply carbofuron 5 kg neem cake 20 kgac
Asked about increase pod filling in groundnut,:      :  :  -
TELL ME TERMITE IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION
insect in ground nut,CHLOROPYRIPHOSE  125 lacre
ground nut nutrient management,ground nut nutrient managementrecommended to apply zypsum 200 kgacre
Asked Varieties of Groundnut,Varieties of Groundnut TAG-2426 PHuule pragati  Daftari
ASKED ABOUT SEED TRETMENT IN GROUNDNUT,50   2               2
TELL ME INSECT CONTROL IN  GROUNDNUT,--  178   05
Farmer asked query on Weather,Weather forecast in Sambalpur district at Jamankira block- There is possibilities of very light to moderate rainfall for next 4 days with partly cloudy weather
asking about groundnut leaf miner,recommended for spray Dimethiate - 2 ml lit of water
moong fali me kida laga hai,chloropyriphas ka 250 ml matraaacre chidkaw kare
aphids in groundnut,recomended confidor 3mlliter water
TELL ME CONTROL OF WHITE GRUB IN GROUNDNUT,CHOLOROPYRIPHOS 20 EC 1 LITAR PAR BIGHA WITH IRRIGATION
weed management for groundnut,spray pentimethalin 800mllit
TELL ME COLAR ROT DISEASE CONTROL IN GROUNDNUT,TRICODERMA 25KG HECTAR IN FYM 100 KG
GROUNDNUT DISEASE,MANCOZEB 3GM PER LITER WATER
TELL ME ABOUT GROUNDNUT FERTILIZER,BEFORE SEED SOWING 50KG SSPBIGHA 11KG UREABIGHA
Ask about fungus problem in crop,pump spray
GROUNDNUT THIKKA LEAF SPOT DAMAGE,RECOMMENDED TO SPRAY  CHLOROTHALONIL 400 GRAMACRE
TELL ME CONTROL OF INSECT IN GROUNDNUT,SPRAY OF QUINOLPHOS 25 EC 2 ML PER LITER WATER
Farmer asked query on Weather,:            :            -                    - 31C   -  24C       8
TELL ME ABOUT THE CONTROL OF ROO ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
LEAF CUT IN GROUNDNUT,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER
-12-24,-12-24
TELL ME ABOUT DISEASE CONTROL IN GROUNDNUT,50   2
weather information for groundnut crop,There is no possibility of rain in your area till 01 October this week
ASKED ABOUT TO USE SULPHUR IN CROP  GROUNDNUT,80WDG  2
ASKED ABOUT WEED CONTROL,I SUGGESTED TERGASUPER
Regarding fertilizer use recommendation,Recommended to use gypsum 200 kilos per acre
PLANT PROTECTION IN THE GROUNDNUT,Dear Kisan Bhai you can spray the copper oxychloride 50 WP 25 g  liter water
sowing season for groundnut,recommended for sowing Jan- Feb
Basal fertilizer for Groundnut,Basal fertilizer for Groundnut - Recommended to apply 35kg DAP  4kg urea  27kg potash MOP per acre
ask for larava control,Suggested: Quinalphos 25 EC 30 mlpump spray
Asking about Seed rate for Groundnut,:       48            70
GROUNDNUT AFFECTED BY TERMITE,GIVE CHLOROPYRIPHAS 20EC 1LITER PER BIGHA WITH IRRIGATION WATER
Farmer asked Thrips problem in groundnut crop,WG 4-5
TELL ME PEST CONTROL IN GROUNDNUT,PIPRONIL 4-5 KGBIGHA
Information regarding early varieties of pea nut,varieties of pea nut :- mungphalli haryana - 4  punjab mungphalli no -1
TELL ME INSECT CONTROL,SPRAY OF DIMETHOATE 30 EC 2 ML PER LIT WATER
TELL ME ABOUT  YELLOWING IN GROUND NUT,--  5     1
control of rats in farm,APPLICATION OF RAT KILL Zinc phosphide 80
asking about groundnut root rot management,recommended for apply pseudomonas fluorescens - 1 kg 20 kg FYM acre
mustard sowing in Groundnut Field,Advised to cultivate after Groundnut Harvesting
TELL ME ABOUT VAREITY OF GROUNDNUT,-37
Asking about white grub management in Groundnut,Recommended for chloripiriphos 2 ml1 litre of water
groundnut seed treatment,recommended for groundnut seed treatment as carbendizum 2 grams 1 kg of seed
SEED RATE OF GROUND NUT,SEED RATE OF GROUND NUT   100 KG  HECTER
TELL ME PLANT PROTECTION IN GROUNDNUT,CARBENDAJIM 250 GMBIGHA WITH IRRIGATION WATER
Root grub OF GROUNDNUT,Advised to apply phorate granules 5 kg per acre
TELL ME ABOUT WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT  5  DAYS BUT CLOUDY SKY
ask about general information on fertilizer use,15
asked about wilt management in groundnut,:        :   5  1
rotting in ground nut,spray saaf 2 gm in 1 litre of water for rotting in ground nut
leaf curling,imida 1ml3ltr
ground nut pest,RECOMMENDED TO SPRAY THIOMETHOXOME ACTRA SITARARENOVA 40 GRAMS PER ACRE
HARBICIDE,USED HARBICIDE FOR PARSUIT
Asking about leaf folder in groundnut,:    : :      2
Information about the yield of peanuts,25  30
farmer asked about mixing of Trichoderma with fungicides to spray in groundnut,Recommended that do not mix Trichoderma with other fungicides  spray it separately for better results
TELL  ME          SOWING TIME,SOWING TIME OF GROUNDNUT 1 APRIL TO 15 JUNE
TELL ME PEST CONTROL IN GROUNDNUT,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
RAT CONTROL IN GROUND NUT FILED,RECOMMENDED TO DRENCH COPPER OXY CHLORIDE  Blitox 3 GRAMS  1 LITRE OF WATER    3
SUCKING PEST MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY TRIAZOPHOS  15 ML  LITRES OF WATER
groundnut wilt damage,blitax 3 gram  liter water
Groundnut thrips management,recommended for spray of Dimethoate roger at the rate of 2 ml in 1 litre of water
Ask about fungus problem in groundnut crop Root,WP
Asking about Sowing season of Groundnut and Pseudomonas availability,:   :-
GROUNDNUT LEAFWEBBER,GROUNDNUT LEAFWEBBER: RECOMMENDED TO SPRAY MONOCROTOPHOS  320 ML PER ACRE
varieties,varieties gnut  SB 11
Asked about Fish amino acid Spray information,:        :     3   1
TELL EM PEST CONTROAL OF GROUNDNUT,SPARY OF KARBOFURAN 3 25 KG HE
groundnut root rot management,groundnut root rot management : recommended to spray nativo 160 grams per acre
FERTILISER DOSE COBBage,apply 200 kg suphala  65 kg urea  acre
FARMER ASKED ABOUT VARITIES OF GROUNDNUT AND BHENDI CROP,- -  -      -    -  -  -     -  -          -
TELL ME CONTROL LAT IN GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
CATERPILLAR IN GROUNDNUT,RECOMENDED DOSE OF QUINALPHOS 2ML1LIT WATER SPRAY
root rot damage in groundnut,recommended to spray copper ox chloride 600 gramsacre
pest control of groundnut,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE
Attack of root rot,Drenching blu copper 30 gm in 15 liter weater
Root rot disease management in groundnut,Recommended for apply Trichoderma viride 1 kg mixed with 25 kg of Farmyard manure acre
WEED IN GROUNDNUT,WEED IN GROUNDNUT  - PARSUIT 40 GM 15 LITER WATER SPRAY
variery of groundnut,variery of groundnut jgn-23 jgn-3 jawahar moongphali - 2 joyti
TELL ME ABOUT WHITE GARB CONTROL  IN GROUNDNUT,25   4
