QueryText,KccAns
herbicide,sapry paracot 75ml  15 liter of water
TELL ME FUNGUS PROBLEM OF GROUNDNUT,SPRAY OF MENCOJEB 2GM PAR LITAR WATER
ASKING ABOUT CONTROL OF TIKKA DISEASE OF GROUNDNUT,RECOMMENDED FOR SPRAY   CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER
Asking about control of leaf borer in ground nut,SPRAY   FIPRONIL 5 SC   1 ML   LIT OF WATER
ask for fungus problem,suggest:hexakonazol 30 gm per pump and to sprey
TELL ME CONTROL OF SUCKING PEST,SPRAY OF ROGOR 30EC 2MLLITER WATER
tell me about the control of white grub in groundnut,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
For more fruit growth in groundnut,Advised to Iffco sagarika 2ml per litre of water for more fruit growth in groundnut
TELL ME WHITE GRUB CONTROL IN GROUNDNUT,USE CARBOFURAN 3 G 25-30 KG PER HA
Farmer want to know information about how to increase growth of groundnut  crop,::                  I
Farmer asked Armyworm Problem in GROUNDNUT crop,SC
leaf hopper in groundnut,kisan bhai monocrotophas 36 SL 2ml prati liter paani ki dar se spre kare
Asking about leaf miner in groundnut,:       :    2
TELL ME ROOT ROT CONTROL IN GROUNDNUT,USE CARBENDAZIME 250 GM BEEGHA IN ROOT ZONE WITH IRRIGATION
TELL ME FUNGUS CONTROL OF GROUNDNUT,SPRAY OF MENCOJEB 2GM PAR LITAR WATER
Farmer asked query on Weather,35    19     7
Information about Thrips insect control in Groundnut  mung phalli oil crop,-4 ml
FERTILISER DOSE AT HOEING TIME,GYPSUM 100KGACRE
TELL ME ABOUT INSECT CONTROL IN groundnut,20   4                  15
pest,apply forate
Asked about Groundnut yield low information,:         :
Information about control of Termites in groundnut,Carbofuran 3G  8 kg
groundnut fertilizers,gypsum application at 100kg per acre
ask abt fert,i have sugested amonium sulphate
control of fungal disease in groundnut crop,sprey Mencozeb  Carbindazim Saaf or  sixer 30 gm pump
weed control in groundnut,nirai-gudai hi karvaye
GROUNDNUT LEAF SPOT MANAGEMENT,GROUNDNUT LEAF SPOT MANAGEMENT: RECOMMENDED FOR SPRAY MANCOZEB 3 GRAMS 1 LITER OF WATER
Asked about plant protection in groundnut,Suggested to spray carbendizim at 2 gram per litre water After 3-4 days spray dimethoate at 15 ml per litre water
Farmer needs information regarding Water Management in Groundnut  crop,7  10
MUMFALI ME UKTHA LAGTA HAI,THIRAM 2 GRAM DAVA 1 KILO BEEJ KO SODHIT KARE
ask about the general information,all information provided - thanks for calling in kisan call centre
seeds groundnut,phule pragatiphule yuriya kopargoan 1
BIOVITA USE IN GROUNDNUT CROP,4 - 8      Liquid  500
Groundnut verieties,Groundnut verieties - Phule pragati
Basal fertilizer management for groundnut,Recommended for  Basal fertilizer management for groundnut apply DAP 50 kg  gysum 50 kgac
TELL ME ABOUT PEST CONTROL IN GROUNDNUT,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
FARMER ASKED THE CONTROL OF INSECT IN GROUNDNUT,40  2
groundnut tikka leaf spot,groundnut tikka leaf spot : recommended to spray hexaconazle 400 milli litre per acre
CATERPILLAR MANAGEMENT,RECOMMENDED TO SPRAY LAMBDA CYHALOTHRIN    THIAMETHOXAM 80 ML  200 LITRES OF WATER   ACRE
HOW TO GIVE SEED TREAT MENT FOR CONTROLING ROOT PESTS,RECOMENDED IMIDACLOPRID 2 MLKG SEED F
asking about termite problem in GROUNDNUT,use chlorpyriphos 20  ec  15 litre ACRE
TELL ME NUTRIENT MANAGEMENT GROUNDNUT,5   2
wilt attack,Redomil Gold 30 gmhumic Acid 30 mlMephonaxonmancozebsyngnt
VARITIES,TAG-24  FULE UNNATI
farmer asking about groundnut fertilizer dose,13
Farmer asked query on Weather,5                    33      29
TELL ME COLLAR ROOT IN GROUNDNUT,USED CARBENDAZIM 250GM  BIGHA
ASKED ABOUT VARIETY  FOR GROUNDNUT,VARIETY  FOR GROUNDNUT - WESTERN
ASKING ABOUT GROUNDNUT VARIETIES,-  -1
jassids control in groundnut,recommended for Spray imidaclopride 1 mllit of water
ASKED ABOUT TO NUTRIENT MANAGEMENT,--  33 5   10
Late leaf spot disease in Groundnut,Recommended to spray Mancozeb 75 WP 3gm per litre of water twice at 10days interval to control Late leaf spot disease in Groundnut
Ask about yellowing of groundnut,- 10
Ask about chemical side effect in groundnut crop,100
fertilizer,urea gypsum
helicoverpa damge in gnut,sprey rec dosage of fame 60mlacr
ASKED ABOUT TO INSECT CONTROL IN groundnut,30  2
ASKING ABOUT DOSE OF biovita dose,DOSE OF biovita dose - 2 ML  LIT OF WATER
APPLY GYPSUM IN GROUNDNUT,80-100KGACRE
Ask about Fertilizer dose of Groundnut crop,-        ----
TELL ME LEAF YELLOWING DISEASE CONTROL IN GROUNDNUT,FERAS SULFET 5 GRAMLITER SPRAY
Groundnut leaf miner,recommended Spray quinalphos 25 EC 2ml  lit of water
leaf roller in groundnut,Recommended for spray Cartap Hydrochloride 50  SP 15 ml  lit
ABOUT APPLICATION OF FERTILIZERS IN GROUNDNUT,USE ONLY UREA AND POTASH
Farmer wants to know information about water management of groundnut crop,--
TELL ME ROOT PROBLEM OF GROUNDNUT,USE TRICHODERMA 25 KG PER 100 KG FYM
Ask about white grub control in organic way in groundnut crop,Metarhizium anisopliae
Farmer asked seed treatment of fungus problem in Ground Nut,DS                SLFS  mili
TELL ME BLIGHT CONTROL IN GROUNDNUT,SPRAY OF CARBENDAZIM 2 GM PER LITER WATER
ground nut tobaco caterpiller,ground nut tobaco caterpiller recommonded benzomate
Farmer asked query on Weather,:   -     : :             36  C    26  C     5
catterpiller,cypermithrin
TELL ME PEST CONTROL  GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
Information about weed management in Black gram,Quizalofop ethyl 5EC 2
Farmer asked query on Weather,:              :       -                      31C    24C     6
ASKED ABOUT TO DISEASE CONTROL IN  GROUNDNUT,--  50     3
FARMER ASKED QUERY ON ROOT GRUB MANAGEMENT IN GROUND NUT,RECOMMENDED TO APPLY CARBOFURAN 3G GRANULES 8-10 KGACRE
root rot in groundnut,CARBOFURANFURADANTATAFURAN10 KG PER ACRE
Ask about use of calcium for groundnut crop,-    100
Early leaf spot in groundnut,pray mancozeb  carbendazim SAAF 2 gm  lit of water
TELL ME WEATHER INFORAMTION OF PALI DIST,TWO DAYS RAINFALL
Provide information related to the use of appropriate fertilizer in groundnut crop,- 95-100
FERTILIZER DOSE,GYPSUM  DAP 1 BAG
FARMER ASKED ABOUT ATTACK OF LEAF EATING CATERPILLAR ON GROUNDNUT,-   -
Asked about sucking pest attack,Spray Confidor 10ml15 Lit of Water
ASKED ABOUT WEATHER INFORMATION,weather report partly cloudy  not   possiblity of  rain
Asking about caterpillar management in groundnut leaf hole,:         : 3
CONTROL OF COLLAR ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY  CARBENDAZIM 50 WP  1 MG   LIT OF WATER
Asked About SMS Activation,Your Registration process successfully completed ON 16 JULY
Asked about plant protection in ground nut,Confider 05ml1 lit
GROUND SEED TREATMENT,RECOMMENDED TO SEED TREAT WITH RECOMMENDED TO SEED TREATMENT   MANCOZEB 3GM IMIDACHLOPRID 2 ML PER  KG OF SEEDS
VARIETIES,JL - 24
pre-emergence herbicides use in Groundnut crop,RECOMMENDED TO SPRAY PENDIMETHALINSTOMP 1-125 LITREACRE
mousam ki jankaari chaiye,aj or kal halki barish ki sambhawna hai apke yhan kisaan bhai
FARMER ASKED ABOUT SEED STORAGE OF GROUNDNUT,10
Ask about weed control information,TERGA SUPER 35ML15LITTER SPRAY
Asking about  caterpillar management in groundnut,:    : :      1
ASK ABOUT FLOWERING PROBLEM GROUNDNUT,--
ground nut seed,tag 24 ya bhumugachi lagavd karavi
TERMITIES IN GROUNDNUT,RECOMMENDED TO DRENCH CHLORPYRIPHOS 2ML1 LITER OF WATER
TELL ME WEATHER  INFORMATION,LIGHT RAIN FALL IN 5 DAY IN THIES AREA
weedicide for ground nut,weedicide for ground nut---spray persuit
Farmer asked query on Weather,28       18
Asked about Plant protection in groundnut,Spray Dimethoate 30 EC  2 mllit water
Asked about plant protection in GROUNMUT,Recommended to Spray FIPRONIL1 g  per liter of water
Farmer asked the seed rate of groundnut,1     80
ABOUT  ABOUT TERMITE CONTROL IN  GROUNDNUT,178   1
nutrient required for ground nut-,dap-35kgurea-4kgpotas-27kg per acre
gnut  ferttlizer information at 45 days,no reqirnment
TELL ME CROWN ROT DISEASE CONTROL IN GROUNDNUT,CARBANDAJIM 250 GRAMBIGHA
FARMER ASKED QUERY ABOUT DHANZYME GOLD  NUTRIENT DETAILS FOR GROUNDNUT,Dhanzyme Gold Biologically derived Organic Manure is an organic manure derived biologically from sea grass Dhanzyme Gold contains essential elements for healthy plant growthg Oxygens Cytokinin Hydrolysed protein complexes Enzymes Gibrelin Amino-acids and many other minerals which enhance the crop yields as well as its quantityGroundnut --One spray  After 40 days of sowing 200 ml
White fly attack,Spray Actra 5 gm15 Lit of Water
ask about ground nut cultivation information,I give information about ground nut cultivation
lat in groundnut,SPRAY OF IMIDACHLOPRID 178  SL 05 ML PER LITER WATER
TELL ME WEATHER REPORT,RAINFALL POSSIBILITY NEXT FIVE DAYS
ask fertilizer after 2 mnths,i have suggested urea
APHIDS ATTACK,Spray profenophos 30 ml 15 liter of water
GROWTH,SPRAY MULTI K 7GM1 LITER WATER
Asking about weather information,There here no possibility of rainfall till on 27th april
MOONGFALI KI PATTIYO KO KIDE KHA RAHE HAI,AAP MONOCROTOPHAS 36 KI DAWA KO 2 ML PRATI LITER PANI KE SATH CHIDKAW KARE
ask white grub control,chorpyriphos 4 litre hactare in irrigation
about the groundnut root rot,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE  600 GRAMS PER ACRE
Attack of Thrips and Jassids,Spray Ullala 8 gm15 Lit of Waterflonicamid-UPL
Asking about groundnut top dressing fertilizer management,recommended for the fertilizers  : urea 6 kg potash 12 kg gypsum 75 kg acre
Asked for the control of the yellowish color of leaf of groundnut,Apply the hirakashi powder
TELL ME PLANT PROTECTION IN GROUNDNUT,CARBENDAZIM 250 GM BIGHA WITH IRRIGATION
Ask for groundnut whitegrub,cloripyriphos 30 ml per pump and to drenching
varities,varities - SB - 11  tag-24  kopargaon - 1
ground nut borer,larwin 100 gracre
Farmer asked query on Weather,:       :                31     23    8
Asking about Groundnut Foliar spray application,:      :  1     20
Farmer asked Larvae control information of groundnut crop,SG  8-10
Ask about fertilizer dose,15
Asked about groundnut rich cost in groundnut,:         :    - Rs210kg   :
GROUND NUT HELICOVERPA DAMAGE,CORAGEN 60MLACRE
Watering in ground nut,Advise to watering less as required amount
ASKED ABOUT SOWING TIME OF GROUND NUT,SOWING TIME OF GROUND NUTJANUARY-FEBRUARY
Groundnut leaf miner,spray quinalphos 2 mllit of water
Ask about fungus Control in GROUNDNUT,WP
asking about Groundnut seed rateinformation,:     : 50
Farmer asked query on Weather,--WEATHER REPORT:THERE IS A CHANCE OF CLOUDY SHOWERS IN YOUR AREA
Farmer asked termitewhite grub control information of Groundnut Crop,5  200
sowing date of groundnut,janewari -feb
asking about green caterpillar management in groundnut,Recommended for spray profenophos 2ml  litre of water
root rot in groundnut,recommended for drench with copper oxy chloride 25 glit
Asked about Disease management in groundnut,Suggested to spray COC at 3 gram per liter water
Asked about sucking pest attack on groundnut,-
Asked about variety,Variety-SB-11 pHULE PRAGATI TAG-24
FUNGAL WILTING IN GROUNDNUT,SPRAY STREPTOCYCLINE  2GM  COPPER OXYCHLORIDE  45GM15LIT WATER FOR FUNGAL WILTING IN GROUNDNUT
tel me pest control in ground nut,SPRAY OF IMIDACHLOPRID 178 SL  05 ML PER LITER WATER
AASK ABT FUNGAL PROBLEM,SUGGESTED TRICHODERMA POWDER
borer management in groundnut,90    150
Ask for caterpillar in Groundnut,I suggested for the Spray Quinalphos-20 gm pump
Asked about groundnut foliar nutrition management,:         :   1   25
weedicide,fluchloralin spray 1kgha
spots on ground nut,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
TELL ME CONTROL OF LEAF CATTER PILLOR IN GROUNDNUT,SPRAY OF PROFENOFOS  CYPERMETHRIN 15 ML PER LITER WATER
Ask for soil testing,Suggest to contact JAU
tikka,bavistin 1gmlit
moong fali  sukh  raha hai,regent   10 kg acre  daale
ground nut  duration detail,120 days
Ask about larval control in groundnut,ZC
VARIETIES OF GROUND NUT,VARIETIES OF GROUND NUT-DAPTARITGAG 24TG 26
ground nut sheath rot and helicoverpa,RECOMMENDED TO SPRAY 30 GRAMS COPPER OXY CHLORIDE 1 GRAM STREPTOCYCLIN PER 10 LITRES
Farmer asked query on Fertilizers  management in groundnut,RECOMMENDED FERTILIZERS IN GROUNDNUT IS UREA -9 KG PER ACRE
stem rot in groundnut,Dreching with copper oxychloride 25 glit
ground nut growth information,recommended to spray potasium nitrate 1 kgacre fo 200 liter of water
Farmer asked Thrips  larvae control information of Ground nut,SC
ASKING ABOUT THE CONTROL OF STEM ROT IN GROUNDNUT,TOLD HIM TO SPRAY ROSHAn plus  2ml  l of water
ASKED ABOUT TO INSECT CONTROL IN  GROUNDNUT,40   4    15
Ask for some flowering problem,suggest: boom flower 20 mlpump spray for flower drop
Asking about Leaf caterpillar management in groundnut,Recommended for spray Dichlorvos 2 ml sticking agent 1 ml  litre of water
sowing time of groundnut,sowing time of groundnut- 15 jan to 15 feb
Farmer asked fungus in root control information of Groundnut,WP
ground nut tobacco caterpillar,ground nut tobacco caterpillar recommended to spray  monocrtophas 16mlliter water
groundnut red spider mite,spray dicopol 2 ml  1 litre of water
WEEDICIDE IN GROUNDNUT,WEEDICIDE IN GROUNDNUT -SPRAY PERSUIT 250 GM ACRE
FARMER ASKED ABOUT WHICH IS BEST VARIETY OF  GROUNDNUT,-  -      -    -  -  -     -  -
Asked about pest management in Groundnut,Spray Emamaectin benzioate 05glit
ROOT ROT,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE
LEAF FOLDER IN GROUND NUT,SPRAY ACEPHATE 15 GRAM PER LITRE WATER TO CONTROL LEAF FOLDER IN GROUNDNUT
heliothese in gnut,quinalphos 30 ml  pump
Top dressing fertilizer management for groundnut,Apply gypsum 80 kg  ac
Attack of Thrips and Jassids ON GROUND NUT,Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
Attack of Thrips,Spray Admire  5 gm15 Liter of WaterImida 70 wpBayer
Farmer asked seed treatment of white grub control Groundnut,DS -
Asked about late leaf spot management in groundnut,:           :    2      15
Plant protection of groundnut,Copper oxychloride 25 gramliter ke hisaab se ghol banaa kar spre kren
asking about to control weed management in groundnut field,-
WATER MANGMENT,4-5 WATER MANAGMENT
cultivation period of ground nut,cultivation period of ground nut-January-february
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT CROP,- -               -     -
TELL ME  SPRAY OF MICRONUTRIENT GROUNDNUT,SPRAY OF MICRONUTRIENT 4 GM PER LITER WATER
ground nut Peanut Bud Necrosis Disease-PBND,RECOMMENDED TO SPRAY DIFENTHIURONPOLOPEGASUS 300 GRAMSACRE
TELL  ME INSECT CONTROL IN GROUDNUT,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
TELL ME NUTRIENT MANAGEMENT  IN GROUNDNUT,5     1
top dressing for groundnut,recommended for apply gypsum 75 kg ac
leaf eating caterpillar in groundnut,RECOMMENDED TO SPRAY NOVALURANINDOXICARB PLITHORA 350 ML PER ACRE
Farmer asked Army worm Problem in Groundnut crop,SC                  SC 7-8
attack of thrips,Spray Rogar 15ml15 Lit of Water
TELL ME ABOUT ROOT ROT CONTROL IN GROUNDNUT,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
Farmer asked query on Weather,:       18
GROUND NUT WILTING,RECOMMENDED TO SPRAY COPPER OXYCHLORIDE 2GM  PLANTOMYCIN 1GM  1 LIT WATER
groundnut rich tonic time of spraying,-details explained
pest,mancozeb
Attack of White Fly -Groundnut,- 8 gm
Weather information is asking,kisan Bhai ap ke chhetr me pure sptah boonda bandi hone ki smbhavna hai
controlling caterpillar on groundnut,spray quinolphos 30ml  15 liter of water for controlling caterpillar on groundnut
Asked about Groundnut root rot  management,:      :    - 1  20
TELL ME ABOUT TERMID CONTROL IN GROUND NUT,USE CHLOROPYRIFOS 20 EC 40 ML PER PALNT WITH IRRIGATION
Ask for some weed problem,Suggested: Do not use any kind of weedicide after germination of crop
SEED TREATMENT IN GROUNDNUT,SPRAY OF CARBENDAZIM 2 GM PER KG SEED
fertilizer,gipsum at flowering
pig problem in groundnut,Recommended for spray animal repelant Neelbo 1 litac
Farmer asked Fertilizer dose information of Groundnut crop,90  1
fertilizer,--- :: ----     ---    -----      ---
Asked about  leaf minor management for Groundnut,:             :  2  1
TELL ME WHITE GRAB  CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Asked about seed rate,seed rate : 45kgacre
TELL ME DISEASE CONTROL IN  PEA NUT,1
Asking about white grub management in groundnut,:    :     2
Farmer asked query on Weather,:    -       : :           30  C    22 C     7
Groundnut tikka leaf spot management,RECOMMENDED TO SPRAY HEXACONAZOLE 400 ML PER ACRE
asked about water management for groundnut,water management for groundnut - after vafsa condition irrigate crop
FARMER ASKED QUERY ABOUT ON SUCKING PEST MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY DIMETHOATE ROGAR  PACCHA DOMA 400 MLACRE
asking about nutrient management for groundnut,SPRAY GRADE 2    2-3 GMML  LIT OF WATER       BOZNMO
STEM ROT IN G NUT,RECOMMENDED FPR SPRAY COPPER OXYCHLORIDE 3GML OF WATER FOR STEM ROT IN G NUT
Ask about groundnut leaf yellow chlorosis and fungus problem,WP
information about field preparation in groundnut,2-3                                      2-3
Groundnut Blight Attack,Spray Bavistane 30 gm15 Liter of WaterCarbandazin-Basf
ground nut fertilizers,ssp use for phospatic fertilizer
Farmer asked Termite problem in GROUNDNUT crop,SGCG         GR
Farmer asked query on Weather,:          :       -                      31C    19C     8
asked about catterpilar,Spray Profex super 30 ml15 liter of water
Asking about Groundnut Sowing done by Machine is suitable,:     :
ASKED ABOUT TO INSECT CONTROL IN GROUNDDUT,25   4
Farmer asked fungus in root control information of  ground nut,50     250
Asked about Groundnut root rot management,:      :   - 1 20
Asking about Root rot Management,:       :   1     20
Asked about groundnut weed management,:     :   3    1  200
Ask about Weed management in ground nut crop,-  EC         patelairis
Asking about Tobacco caterpillar and Aphids in Groundnut,Recommended for spray profenophos 2 ml  litre of water
LEAF FOLDER IN GROUNDNUT,RECOMMENDED TO SPRAY QUINALPHOS  400 ML PER ACRE
Asked about Plant protection in groundnut,Recommended to spray SAAF  mancozeb  carbendazim 2 g per litre of Water
