QueryText,KccAns
TELL ME ROOT ROT CONTROL IN MUSTARD,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
ground nut,ground nut varieties  KADIRI-56   VEMANA   tag-24
groundnut thikka leaf spot management,recommended to spray chlorothalonil 400 gramacre
insect,cortophydrocloride 10kgacr
Farmer asked seed treatment of fungus problem in Groundnut Crop,WP  30-35
FARMER ASKED ABOUT CONTROL BLIGHT ATTACK ON GROUNDNUT,- :-  30       Metalaxyl M4  Mancozeb 64 -Syngenta
ASKING ABOUT WEED MANAGEMENT IN GROUNDNUT,I
stem rot of groundnut,spray of carbendazim or mancozeb 2 gramliter of water
ASKED ABOUT TO DISEASE CONTROL IN groundnut,1
Farmer  wants to know information about How to control of fungal attack in shivpuri crop,Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water
TELL ME ROOT ROT CONTROL  GROUNDNUT,1
IRRON DEFICENCY,FERROS SULPHATE 75 GRAM IN 15  LIT WATER
FARMER ASKED ABOUT SOWING OF GROUNDNUT CROP,-
Farmer asked query on Weather,:   -      : :             36  C    26  C     5
ASKING ABOUTN WEED MANAGEMENT,alachlor 2ml lt
farmer want to know information about variety of groundnut crop,---- 37 -- 501
Asked about stem rot management in groundnut,:      :
Farmer asked query on Weather,CLOUDY WEATHER CHANCE OF RAIN IN YOUR AREA
varieties of groundnut,tag-24 tg-26
ROOT ROT IN GROUNDNUT,TRICODARMA 25KGHEAND MIXED IN 100KG COMPOST
Farmer asked query on Weather,34       26
tell me seed treatment in groundnut,use carbendazim 2 gm per kg seed
FERTILIZER DOSE OF GROUDNUT,USE DAP UREA
Farmer asked seed treatment of white grub and fungus control in groundnut,Ws                   SLFS  mili
Asked about Plant Protection in ground nut,Recommended to spray saaf 2glit of water
Farmer asked Heliothis Larvae Problem in crop,EC
ask for  larva problem in peanut,suggest:quinalphose 30 ml per pump and to sprey
root rot on groundnut,Redomil Gold 30 gmhumic Acid 30 mlMephonaxonmancozebsyngnt
Farmer asked Larvae control information of ground nut,EC
varieties of groundnut,varieties of groundnut - daftari  tag 24  jl 24
Farmer asked query on Weather,:         :                 32     23      6
fertilizer dose for groundnut,fertilizer dose for groundnut is gypsum 50 kg  micronutrients 10 kg  acre
Asked about Groundnut Dressing application,:      :  80    4
Farmer asked query on Weather,:   -     : :             38  C    24  C     6
Thrips management in groundnut,Recommended for spray dimethoate 2 mllit of water
ASKED ABOUT TO BLACK LEAVES  DISEASE CONTROL IN  GROUNDNUT,75   45   2
Asking about Leaf eating caterpillar control management in Groundnut,:       :  2     05     1
ASKED ABOUT TO TERMITE CONTROL IN GROUDNUT,178   1
Information about the first top dressing fertilizer application in Groundnut,30    5   90
LEAF DRY IN GROUNDNUT,SPRAY MANCOZEB 75 WP 2 GMLTR WATER
TELL ME CONTROL COLLOR ROT IN GROUNDNUT,-- 400          5
FARMER WANT  TO KNOW INFORMATION ABOUT HOW TO CONTROL SUCKING PEST IN GROUND NUT CROP,RECOMMENDED FOR SPRAY TO Methyl demeton 25 EC 40 MILIPUMP
ROOT ROT IN GROUND NUT,SPRAY REDOMIL MZ 2 GM LITRE OF WATER FOR ROOT ROT IN GROUND NUT
Asking about groundnut leaf spot management,5
ask about larva control in groundnut,I suggested to spray quanalphos 25-30 mlpump
Asked about Groundnut top dressing fertilizer management at 45 th DAS,:   45    :   - 75     - 4
TELL ME WEED CONTROL IN GROUNDNUT BEFORE GERMINATION,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
Asking about Groundnut seed treatement,Recommended for apply Pseudomonas fluorescens  10 gm  kg seed
TELL ME NUTRIENT MANAGEMENT IN  PEANUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
ASKED ABOUT TO  NUTRIENT MANAGEMENT  GROUNDNUT,5     1
seed treatment in  ground nut,recommended 1gr1kg seed CARBENDAZIM
FARMER ASKED ABOUT THE CONTROL OF INSECT IN GROUNDNUT,5   05
TELL    ME   ABOUT  INSECT   CONTROL   IN    GROUNDNUT,15  25
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT,389SC   2
asking about paddy stem borer and ear head bug management,recommended for neem oil 3 ml  teepol 1 ml 1 litre of water
groundnut top dressing fertilizer management,groundnut top dressing fertilizer management Recommended for apply zypsum 150kg  ac
Asking about Leaf miner management for Groundnut Chloripiriphos or profenophos can spray,:            :  2  1
Asking about borax deficiency in groundnut,:     :  4
water management,8-10days intervals
ASKED ABOUT VARIETIES OF GROUNDNUT,:-   -      -    -  -  -     -
WEED ERADICATE,APPLY ROUND UP  4MLLITRE SPRAY
Groundnut water management,Groundnut water management : Before sowing and after 20-25 days
ask about control of white graub,I suggested cloropyriphos 4 literha with irrigation water
ROOT ROT IN GROUND NUT,ROOT ROT IN GROUND NUT SPRAY SAAP 2 GRAM AND PLANTOMYCIN 1 GRAM PER 1 LTR WATER
TELL ME SEED TRITMENT FOR WHITE GRAB IN GROUNDNUT,SEED TRITMENT FOR WHITE GRAB IN GROUNDNUT CLOTHIANIDIN 25 GRAMKG SEED
Farmer asked query on Weather,THERE IS CHANCE OF DRY WEATHER  IN YOUR AREA
Farmer wants to know information about how to control of defoliators attack in groundnut  crop,40 EC   4 EC   EC  40 ml
top dressing in ground nut,apply gypsum 150kgac
SUCKING PEST IN GROUNDNUT,SUCKING PEST IN GROUNDNUT- RECOMMENDED TO SPRAY IMIDACHLOPRID 1ML3LIT WATER
FARMER ASKED ABOUT FERTILIZER SPRAY FOR GROWTH OF GROUNDNUT,-   -    -
Farmer asked query on Weather,CLOUDY WEATHER  THERE IS A CHANCE OF  SHOWERS IN YOUR AREA
ROOT ROT IN GROUNDNUT,SPRAY COPPER OXY CHLORIDE  3 GMLITOF WATER
asked about information groundnut,phule pragati tg-24 van lagvad kara
Aphid and Thrips control management in groundnut,Recommended for spray profenophos 2 ml  1 litre of water
PADDY PEA NUT BUD NECROSIS,RECOMMENDED TO  SPRAY DIMETHOATE 2 NILLI LITERLITER  WATER
Ask about Fertilizer application in Ground nut,-
Asked about nutrient management for groundnut,:     :     75
fertilizer,give 25kg urea  100kg ssp
Powdery or Downy or Blight,Spray Amistar 5 ml15 Liter of WaterAzactrostrobin-Syngenta
CATERPILLAR DAMAGE IN GROUND NUT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITERS OF WATER  ACRE
Asking about whitefly management in groundnut,recommended for dimethoate 2mllitre of water
TELL EM WEATHAR INFORMATION  NAGAUR,RAIN POSSIBILITY IN NEXT 5 DAYS
Farmer asked query on Weather,:      :           28      15
Asked about Micro nutrient deficiency management in Groundnut,:      :    5     1
For better in yield in Groundnut,Recommended to spray Fantac Plus 1ml in 2litres of water for  better in yield in Groundnut
Asking about White fly management in Groundnut,:      :  1     3     1   1
Farmer asked Varieties information of Groundnut crop,-  -  -
ask about groundnut,suggest carbandazim 20gmpump spray
COLLAR ROT,COLLAR ROT : SPRAY ZINEB 78 WP 3GM PER LITRE
groundnut root rot management,groundnut root rot managementRECOMMENDED  TO DRENCH  COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER
asking about groundnut seed treatment,recommended for trichoderma viridii - 4 gm kg of seeds
Asking about sowing season for Dindukal,Recommended for season December- January
tell me about Peanut Seed Treated Medicine,25
asking about Weed control management in Groundnut,Recommended for hand weeding
ASKING ABOUT PLANT PROTECTION,coc2g and 05g in a liter of water
PLZ TELL ME CONTROL OF TERMITES IN GROUND NUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
ask about irrigation,as require to apply water for early 5 days
COLOR ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 450 GMBIGHA IN ROOT ZONE WITH IRRIGATION
Harvesting time of mungphalli,After sowing 125 days
WHITE GRUB IN GROUNDNUT,CHLOROPYRIPHOS 4250 LITER PER HA WITH IRRIGATION
ask gnut growth stop,I suggest liocin usea but not recommonded
Asking about foliar application in groundnut,:      : 10    300
spodotera,spray chloripyriphos
weed management in groundnut,spray Fluchloralin 800ml  ac
GROUND NUT SEED TREATMENT,GROUND NUT SEED TREATMENT : IMIDACHLOPRID 2 ML   OR  CHLORIPYRIPHOS 65 ML  MANCOZEB 3GM  KG OF SEED
Asked about disease management while harvesting of groundnut crop,:         :                    80      1  20
TELL ME RATE CONTROL IN,20
Leaf folder in groundnut,Recommended for spray quinalphos 2 ml  neem oil 3 ml litre of water
asking about groundnut red spider mite management,recommended for propagyte 2 ml 1 litre of water
TELL ME ROOT ROT DISEASE CONTROL,TRICODERMA 25KGHECTAR
Attack of fungus,Drenching of Bavistine 15 gm15 lit of Water
Information about Insect control in Groundnut Crop,Copper Oxychloride  50 WP 2
asking about the control of  caterpillar in groundnut,SPRAY   CHLORPYRIPHOS 20 EC  25 ML   LIT OF WATER
GROUNDNUT THIKKA LEAF SPOT DAMAGE,RECOMMENDED TO SPRAY THLOROTHALONIL 400 GRAMACRE
asked about information  groundnut  wilt ----,Spray Bavistine 30gm15lit of Water
TELL ME INSECT CONTROL GROUNDNUT,1   3
WEEDICIDE IN GROUNDNUT,WEEDICIDE IN GROUNDNUT -2 4 D 40 MILI PAMP
GROUND NUT SUCKING PESTS,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
ASKED ABOUT TO DISEASE CONTROL IN GROUND NUT,50  250       -
Farmer Asked sucking pests control information in Groundnut crop,4    4  40 ml            ZC 8
management of groundnut leaf spot,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS PER ACRE
asking about Leaf caterpillar management in Groundnut,:          :  2     3      1   1
plant protection in groundnut,Spray the copper oxychloride 50 WP 2gmliter of water
TELL ME WEATHER INFORMATION OF DAUSA,NO RAINFALL NEXT FIVE DAYS OF DAUSA
Asked about Plant protection in Ground Nut,Recommended to spray Emamectin benzoate  05g1 litre of water Recommended to spray SAAF  mancozeb  carbendazim 2 g per litre of Water
asked about information groundnut,Spray Karate10ml15 Lit of Water
leaf curl in groubnd nut,spray imidaclopid 1  ml in 3  litre of water for leaf curl in groubnd nut
Asking about Tobacco caterpillar management in groundnut,:      : 10     8
FARMER ASKED ABOUT DISTANCE CROPS CULTIVATION OF GROUNDNUT,:       :   :                 :                          -
ROOT GRUB MANAGEMENT IN GROUND NUT,RECOMMENDED TO APPLY CARBOFURAN 3 G GRANULES 2-3 KGSACRE
Farmer asked Jassid Problem in ground nut crop,EC 30
TELL ME ABOUT DISEASE CONTROL IN,2
asked for thrips and caterpillar on groundnut,I
TELL ME GOVT SCHEM,SUBSIDY ON SOLAR PLANT 86 OF TOTAL COST
LEAF FOLDER MANAGEMENT,RECOMMENDED TO SPRAY CHLORANTRANILIPROLE 60 ML150 LITRES OF WATER  ACRE
season of sowing for groundnut,Margazhipattam Dec - Jan
SEED TREATMENT,Treat the seeds  2 g Carbendazimkg of seeds and sow
GROUNDNUT SEED RATE,RECOMMENDED GROUNDNUT SEED RATE 60 KG ACRE
Tell me weather information,no rain possibility in your district
ASKED  FOR:PEANUT BLIGHT,ASKED  FOR:PEANUT BLIGHTRECOMMENDED:SPRAY SAAF 2GLT OF WATER
Ask about water Management information in Groundnut crop,5-6
Farmer asked seed treatment of white grub control,126    95 ZC
WEED CONTROL IN GROUNDNUT,SPRAY OF PENDIMETHILIN 25 LITER PER HA AFTER SOWING BEFORE GERMINATION WITH 600 LITRE WATER SPRAY
WEED CONTROL IN GROUNDNUT AFTER 15 DAS,HAND WEEDING DONE
VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT- TAG-24
ASKED ABOUT TO  WEED CONTROL IN GROUNDNUT,30     25
mung phalli me galian hai,Carbendazim 12 Mancozeb 63 WP 3 gram  liter pani ka spray kare
TELL ME WEATHER REPORT,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY
Basal fertilizer management for groundnut,recommended for apply DAP 5Okg  potash 24 kg ac
farmer asked  about  nutrient management in groundnut,RECOMENDED TO APPLY GYPSUM  200KG PER  ACRE NEAR PLANT
TELL ME INSECT CONTROL OF GROUNDNUT,WHITE GRUB-FIFROLIN- 10-12 KG  HA
top dressing in groundnut,recommended for apply urea 25kgpotash 10kgac
about weed management in ground nut,RECOMMENDED TO SPRAY IMAZITAPYR PURSUIT  400 ML PER ACRE
Asked about plant protection,suggested to spray redomil mz  2g per lit of water
Information about Insect Control in Groundnut Crop,-   4  GR  10
FERTILIZER DOSE OF GNUT,USE SINGLE SUPER PHOSPHATE  MOP  UREA
neck rotting,spray bavistin 4gmlit of water
TIKKA LEAF SPOT IN GROUND NUT,RECOMMENDED TO SPRAY CARBENDAZIM BAVISTIN DEROSAL CARBENDAZIM 200 GRAMS PER ACRE
Tobacco caterpillar in Groundnut,Recommended for spray Indoxacarb 1 ml  lit
TELL ME FUNGUS PROBLEM IN GROUNDNUT,APPLY OF HEXACONAZOLE 5 SC 300 ML PAR BIGHA
Asking about Spray Groundnut rich which days,: TNAU     :
aks about larval pest,cyper methrin 30 ml pump
ASKED ABOUT DISEASE CONTROL IN  GROUNDNUT,501
ROOT ROT IN GROUNDNUT,ROOT ROT IN GROUNDNUT- SPRAY SAAF 2G PER LITRE WATER
Ask about the yellowish leaves of groundnut,prefer to spray 100 gm ferrous sulphate  10 cytric acid per pump
CONTROL OF STEM ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY PROPICONAZOLE 25 EC    075 ML    LIT OF WATER
foliar spray for groundnut,recommended for spray groundnutrich 2kgac200 lit of water
ground nut weed management,RECOMMENDED TO SPRAY BUTACHLORBILCHLOR MACHET  ONE LITRE PER ACRE
TELL ME ZIPSUM QUANTITY IN GROUNDNUT,250KG PER HAC
Asked about plant protection,Spray Dimethoate 30 EC  17 mllit waterSuggested to spray Chloropyriphos - 2ml per litre of water
Ask about termite control information in groundnut crop,G        CG
asking soil test details,contact soil test lab
helicoverpa in groundnut,RECOMMENDED TO SPRAY QUINOLPHOSEKALUX FLASH DHANULUXQUINGUARD 400 ML PER ACRE
Weed management in Groundnut crop,45
ask control of sucking pest,I suggested spray trizophos 15 ml10 li Water
TELL ME BLACK ROT DISEASE  CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
Asking about Pesticide spraying time and How many hours after pesticide spraying can it rain,:             :  8-11     6
Caterpillar Attack,spray proclaim 5 gm  15 lit
FARMER ASKED THE CONTROL OF INSECT IN GROUNDNUT,5   2
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
Groundnut leaf spot:,recommended for spray Carbendazim 011 gram  1 litre of water
GROUNDNUT LEAF SPOT N PEST,CHLIOROPYRIPHOS 2ML PER LITER OF WATER  MANCOZEB 2ML PER LITER OF WATER
rust in ground nut,recommended to spray mancozeb 3 gm per litre water
asking about gnut varitties,i suggest gg 20gg 2
sowing time of summer gnut,afert 15 january
TELL ME WEED CONTROL IN  GROUNDNUT,23  5  1ml 1
tikka in groundnut,recomended saaf 400gmacre
asked about weed amnagement 15 -20 DAS,RECOMMENDED TO SPRAY IMAZITAPYR PURSUIT  400 ML PER ACRE
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUND NUT,-                    -
mosam ki jankari chaiye,mosam saaf bna rahega
Ask about fertilizer in groundnut 30 DAS,-
ask about control of termite,I suggested cloropyriphos 4 literha with irrigation water
asking for the pest management in groundnut,recommended for the spray of Azadirachtinnimbicidin 2 ml in 1 litre of water
ROOT ROT IN GROUNDNUT,DRENCH PLANTOMYCIN 1 GRAM  MANCOZEB  CARBENDAZIMSAAF - 2 GRAM PER LITRE WATER TO CONTROL ROOT ROT IN GROUNDNUT
groundnut variety,groundnut variety  TAG 24  SB - 11
waeed in maize,atrazine 50 wp 1kgacre spray krein
farmer want to know about can i use to herbicide in crop,please do not use herbicide in crop
groundnut thersing machine ki jankari,up agro agensy se samperk karien
Farmers want to know information about Groundnut cultivation,38-40
ask about yellowing of gnut,I suggested to 100 ferrous sulphat and 10 gm lemon
Farmer asked Larvae control information of groundnut,EC               SC
LEAF SPOT IN GROUND,RECOMMENDED TO SPRAY METALAXYLMANCOZEB  2GMLITER OF WATER FOR LEAF SPOT IN GROUND
TELL ME WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS OR CLOUDY SKY
CATERPILLAR,RECOMMENDED TRACER 80MLACRE
Ask about Gernal information,call information provided - thanks for calling in kisan call centrec
TELL ME GROUNDNUT SEED RATE,GROUDNUT SEED RATE 70-80KG PER HECTARE
TELL ME ABOUT WEEDS CONTROL,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
Insect in groundnut,Spray Monocrotophos 36 SL  300 ml  acre
Disease Attack- Blight Attack,Spray Redomil Gold 30gm15Lit of Water
Attack of White Grub,Drenching of Chloropyriphos  CYPERMETHRIN 100 ml  15 lit of water
WILT IN GNUT,CARBENDAZIM 10 GMPUMP-DRENCHING
Ask about groundnut fertilizer,10  15
Asking about weather forecast,Todays Weather Partly Cloudy and No Possibility of Rainfall
Information about weather,Kisan bhai aapke shetra mein 6 august aur 7 august mein barish ki sambhavna hai
Asked about Groundnut top fertilizer application,:      :  5    12
FERTILIZER DOSES,Spray Chloropyriphos 30ml15 Liter of Water
asking about Leaf spot management in Groundnut 60 days,:       :  2
TELL ME ROOT ROT CONTROL IN  groundnut,USE CARBENDAZIM 250 GM PER BIGHA FOR ROOT ROT
Ask about sucking pests problem in groundnut crop  Jassid Aphid White Flies,WG   WS                PPM  -
ask for white grub n g nut,drenching chlorpyriphos 40 ml per pump
INCOMPLETE CALL --CALL DISCONNECTED DUE TO TECHNICAL ISSUE,PLEASE CALL BACK --CALL DISCONNECTED DUE TO TECHNICAL ISSUE
Information about first irrigation in groundnut crop,25  30
sudi lagi hai,cartop hydrochloride8-10kgacre
Farmer ask about nutrient management in groundnut crop,1  15  DAP      10
TELL ME INSECT CONTROLE IN GROUNDNUT,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
Farmer wants to know information about weed management in Groundnut crop,50    100ml
Farmer asked weed control in Groundnut crop,3  ww                    -
Varieties of groundnut,Advised to sow Kadiri 6 7 or 8 varieties of groundnut
root rot in groundnut,drench with soil copper oxychloride 25gmlit of water
ASKED FOR :PEANUT SUCKING PEST,ASKED FOR :PEANUT SUCKING PESTRECOMMENDED :SPRAY DIMETHIOATE 2MLLT OF WATER
Leaf folder ingroundnut,spray monocrotophos 2 ml lit of water
Farmer asked Seed rate and Spacing information of Groundnut crop,- - 60  62      -    -     -
Asking about Groundnut top Dressing fertilizer management,:      :  5    12
Information regarding Control of fungal disease in groundnut,2 gm M-45   1
ask about fungus control in groundnut,WP 25
WEED IN GROUNDNUT,KISAN BHAI MUNGFALUI KI FASAL ME CHAUDI PAATI KA KHARPATWAAR HONE KE KAARAN AAP KHARPATWARNAASHI KA PRYOG NA KARE NIRAI GUDAI HI KARE
