QueryText,KccAns
Thrips Attack,Spray Polo 25gm 15 Lit of Water
Farmer asked about fungus problem in Root of Groundnut crop,EC        -
TELL ME WEATHAR INFORMATION  BHARATPURA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
Asking about groundnut drying information,Recommended for Dry the pods to 15  20  moisture content under sun
Asked about seed treatment of groundnut with pseudomonas,:         :      10
termite control,give cloropyriphos 2 litha
groundnut fertilizers dose,groundnut fertilizers dose--ssp75kgjipsam50kg par acar
GROUNDNUT APHIDS MANAGEMENT,60     200
groundnut thrips,recommended for spray fipronil 2 ml liter
Fertilizer Management for groundnut,apply 150 kg gypsumac
ROOT ROT IN GROUND NUT,ROOT ROT IN GROUND NUTSPRAY CARBENDAZIM MANCOZEB SAAF  2GM PLANTOMYCIN  1GM  1 LITRE OF WATER
ASKING ABOUT CONTROL OF WHITE FLY IN GROUNDNUT,SPRAY   ACETAMIPRID 20 SP 1 GM  5 LIT OF WATER
attack of white grub in groundnut,give phoret 5 kg  acer controlling white grub in groundnut
Ask about blank pod in  ground nut    crop,100
tell me dimak control for groundnut,cloropayariphos 20 ec 1 liter  bhiga
Ask about larvae control information of ground nut,SC -
weed,Quizalofop or Fenoxaprop  15 ml  liter
Asking about groundnut foliar application,:    : :  6    12  4
Asking about sucking pest management in groundnut,:        :      2
PILIYA ROG IN GROUNDNUT,FERESH SALPHATE 5 GRAM PAR LITER
ASKING ABOUT SOWING TIME OF GROUNDNUT PLANT,:   :  -   -
Asking about foliar spray in Groundnut,Recommended for DAP 2 kg  potash 1 kg 100 litre of water
Farmer asked query on Weather,5                      33     25
GROUND NUT MGMT,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
ask about variety information,groundnut
ground nut  root grub,recommended drenching of chloropyriphos65mllit of water
seed rate for groundnut,50 kg  acre
Ask about fertilizer application in groundnut crop,:  -   -37-A    --   -5
ASKED ABOUT TO WATER MANAGEMENT IN GROUNDNUT,45  50
fertilizer doses in groundnut,solved
Farmer asked larva  Problem in crop,SC 7-8
varities of groundnut,varities of groundnutmungfali haryana-4 mungfali punjab-1
Asking about aphids in ground nut,:    :      05        1
GROUNDNUT RUST MANAGEMENT,GROUNDNUT RUST MANAGEMENT :RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
VARIETIES FOR GNUT   ---,VARIETIES FOR GNUT   --- TAG-24 TAG-26
TELL ME ABOUT WEATHER INFORMATION,RAINFALL MAY BE ON 02 DECEMBER IN YOUR DIST
Ask about fungus problem,suggest:bavistin 30 gmpump dranching
groundnut such rha hai,carbendazim 2 graml spray
TELL ME PLANT PROCTION,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
Farmer asked query on Weather,KOTRI                  -
WEATHER REPORT,A moderate thunder storm occur in your area
ASK ABOUT FERTILIZER,BASAL DOSE - AMMONIUM SULPHATE  80KG  SSP 150KG
attack of powdery milldew on groundnut,powdery milldew on groundnut-spray contaf plus 30 mili 15 lit water
Asking about wild bear management in field,:        :  9
weather,cloudyw eather
Protect groundnut from pigs and wild boars,Recommended to apply Bhagambhag Organic Animal Repellent5 kg for 1 Acre to protect groundnut from pigs and wild boars
Farmer wants to know information about how to control  in  Groundnut crop,4 GR -        I
attack of rust,use m45
Asked about Weed management for Groundnut,:     :
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT CROP,50   250
Groundnut top dressing fertilizer management,recommended for Apply gypsum 160 kg borax 4 kg ac
Ask about groundnut leaf yellow chlorosis problem in groundnut crop,150     15
TELL ME SOWING TIME GROUNDNUT,JUNE FIRST WEEK AND SECOND WEEK
leaf spot in groundnut,recommended for spray SAAF 2 gliter
TELL ME WEEDICIDE USE IN GROUNDNUT CROP,NO USE STANDING CROP
TELL ME WEATHAR INFORMATION,RAIN FALL IN 5 DAY  IN THIES AREA
ROOT ROT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY  PHORATE  10G GRANULES  6 KG PER ACRE
Farmer need information regarding control measure of fungal attack in Groundnut crop,45      2
TELL ME PEST CONTROL IN GROUND,SPRAY OF FIPROLIN 5  2 LITER PER HA
Farmer needs information regarding how to control  pest in groundnut  crop,50 WG 60
FARMER ASKING ABOUT ATTACK OF LEAF EATING CATERPILLAR  ON GROUNDNUT,:-
sucking pest in gnut,sucking pest in gnut -  spray ulala 8 gm  15 lit water
Asked about Nutrient  management in groundnut,Recommended to ApplyZinc sulphate- 4 kgacreBorax- 4 kgacreGypsum- 200 kgacre
sucking pest in ground nut,acephate
Asked about nutrient management in groundnut,Recommended to Spray Chlorophyriphos 20EC 20 ml per lit
TELL ME FERTILIZER IN GTNUT,TAKE A UREA 2 KG  ZINK SULPET 3 KG  BEGHA
GROUNDNUT FERTILIZER MANAGEMENT,RECOMMENDED TO APPLY UREA 25 KGACRE
Asked about Basal fertilizer management for groundnut,recommended for apply DAP 5Okg  gypsum 75 kg  potash 10 kg acre
TELL ME WEATHER INFORMATION,NO  RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY
asked for groundnut root grubs,recommended-apply phorate at 8kg per acre
ROT IN GROUND NUT,RECOMMENDED TO APPLY  castor cake or neem cake or mustard cake  500 kg ha
Dose of SSP in Groundnut,Dose of SSP in Groundnut-100 kg per acre
var of gnut,TAG 24 SB-11
ground nut sucking pest,RECOMMENDED TO SPRAY  MONOCROTOPHOSNUVACRON PHOSKIL LUPHOS 400 ML PER ACRE
ask for seed treatment,thiram captain 3 gm per kg
FARMER  ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY AGROMINIMAX 3 GRAMS 1 LITER OF WATER
farmer asked about varieties suitable for rabi ground nut,recommended to go for K-6K-7K-8 BOLD BHEEMA ROHINI
TELL ME WTITE GRUB OF GROUNDNUT,SPARY OF KARBOFURAN 4 KGBHIGA
Farmer asked fungus control information of Ground nut,WP -
NEMATODE INFECTION IN GROUND NUT,APPLY CARBOFURAN 3G  12 KG PER ACRE FOR NEMATODE INFECTION IN GROUND NUT
FLOWER DROP,Spray Boom flower 20mlDeviCropscience15 liter of Water
TELL ME ROOT ROT CONTROL IN GROUNDNUT,USE BAVISTIN 250 GRAM  BIGA WITH IRRIGATION
Ask for groundnut spodoptera,I suggested to spray quinalphos 30 mlpump
GROUNDNUT SEED TREATMENT INFORMATION,--   -   -
Information about weed control of groundnut crop,--       -
TELL ME BARMER MANDI ISUBGOL RATE,8500 RU QU ISUBGOL RATE OF JODPUR MANDI
Ask about growth retardant in ground nut,15
TELL ME CONTROL COLLAR ROT,USE TRICHODERMA25KGBIGHA
Ask about PGR  Information in groundnut crop,23
control for root rot in ground nut,use coc
groundnut gypsum requirement,recommended to apply zypsum fertilizer 200 kilogramsacer
FERILIZER APPLICATION,GYPSUM
Farmer want know information about how to control weeds in pea nut crop,-       2
YELLOWING  in groundnut,SPRAY MICROLA 30 ML 15 LITER WATER
moongfali ki patti pili ho rahi he,apply aishwarya grenuls 8 kg acre
Farmer asked fungus control information of groundnut crop,12    63  Ws 0
ground nut fertilizer management,recommended to apply gypsum 200 kg acre
Ask about growth problem in crop,10
ask about attack of caterpiller on ground nut,SPARY PROCLAIM 5 GM  15 LITER OF WATER
GYPSUM DOSAGE IN GROUNDNUT,RECOMMENDED TO APPLY GYPSUM 200KGS PER ACRE
GROUND NUT WEEDICIDE AT 2 MONTHS,NOT RECOMMEMDED
fertilizer doses,05234microlla
FARMER ASKED QUERY ON SUCKING PEST MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY AZADIRHACHTIN 5 ML  1 LITRE OF WATER     5    1
GROUND NUT GROWTH,RECOMENDED TO SPRAY AGROMIN MAX 5GRAMSLITRE
TELL ME  ME CONTROL OF WHITE GRUB IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT,:      -  -    -  -
ask fro white grub,suggest:chloropyriphose 25 mlpump sprey
Asking about termite management in groundnut,:      :     4   10
Asked about Sucking pests management for Groundnut,:        :  05  1
Tobacco caterpillar in groundnut,Recommended for spray chloropyriphos 2 mllit of water
plant protection,Fenvalerate 04 D  4 kg or Malathion 5 D  8 kgacre during morning hours
GROUNDNUT SPODOPTERA MANAGEMENT,RECOMMENDED FOR SPRAY PROFINOPHOS 400 ML ACRE
ground nut dry root rot management,RECOMMENDED TO SPRAY MANCOZEB   600 GM   ACRE
Ask about fungus problem in crop groundnut,-            EC -
Farmer wants to know information about how to control sucking pest in GROUND NUT  crop,Recommended for to control sucking pest in crop spray imedachlorprid 5-7 ml at 15 liter of water
Dry root rot in Groundnut crop,Kisan bhai ap moongfali ki fasal me Copper Oxychloride 50 WP  2 gramlitr ki dar se spray kare
ask about attack of sucking pest on ground nut,Spray Confidor super  Confidor 6ml15 Lit of Water
Ask about groundnut leaf yellow chlorosis problem,0
Asked about caterpillar   leaf spot managemnt in groundnut,:        :  1   1
ask for ground nut variety info,guj ground nut 246
USE OF ZYPSUM IN GROUNDNUT,USE OF ZYPSUM 250 KG PER HA BEFORE SOWING
Alternaria leaf disease in groundnut,recommended for spray  Copper oxychloride 25gmlit of water
Farmer asked fungus control information of Groundnut  Crop,WP  30-35
Asking about pest management in groundnut,:       :      2
YELLO COLOUR OF GROUNDNUT,8 KG UREA4 KG MICRONUTRIENT PER BIGHA
FARMER ASKED ABOUT ATTACK OF CATERPILLAR P ON GROUNDNUT,-
Groundnut top dressing,Recommended for apply urea 5 kg potash 12 kg  acre
asked about  availability of seeds,suggest him to contact AO
Asking about Organic pest control management in 20 days Groundnut,:     :  2    1
AVAILABILITY OF SUBSIDY SEED,CONTACT CO OPERATIVE SOCIETY
Asked about plant protection groundnut,Malathion 5 D  8 kgacre during morning hours
FARMER ASKED ABOUT YIELD OF GROUNDNUT CROP,-
Farmer asked for information about sulfur in groundnut crop,s 90    3
FERTILISER DOSAGES:,45     25   1
Composition of Iris herbicide,Composition of Iris herbicide: Aciflor 165  Clodinafop 8 EC
Farmer asked fungus in root control information of Groundnut crop,EC        200
groundnut me paudh such rahe hai,Carbendazim 12 Mancozeb 63 WP 2 graamliter pani me milaker spray kare
Ask about Insect Problems,SP
CONTROL OF LEAF SPOT IN GROUNDNUT,RECOMMENDED FOR SPRAY  MANCOZEB 75 WP  25 GM  LIT OF WATER
sead reat of groundnut,sead reat of groundnut : 35 kgacre
Ask about a larvae pest problem in groundnut,SC  coragen
tikka leaf spots of ground nut,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
GROUND NU NUTRIENT MANAGEMENT,RECOMMENDED TO SPRAY AGROMINMAX 3 GR1 LITRE OF WATER
fertilizer to be aplied at 30 days,recomended to aply gypsim 200kgacre
Ask about blank pod in  ground nut  crop,100
Termite control for all crops,recommended for Spray chlorpyriphos 2 ml litre
Ask about Yellowing fertilizer dose in Ground nut,150     15
Asked about Sucking Pest management in Groundnut,:       :  2    1
WHICH CROPS ARE BEST TO DO CROP ROTATION IN GROUND NUT,GREEN GRAM  BLACK GRAM  COWPEA  SUNFLOWER CROPS  ARE BEST TO DO CROP ROTATION IN GROUND NUT
FERTILIZER DOSE OF GROUNDNUT,ADVICE SOIL TEST
Leaf Eating Caterpillar,Spray of CHLOROPIRIphos 30 ml  15 liter of water
Farmer asked organic sucking pest and larvae control in crop Nimastra,OR
TELL ME PILIYA ROG IN MOONGFALI,FERESH SULPHATE 5 GRAM PAR LITER WATER SPREY
LEC,CHLOROPYRIPHOS 2mllt OF WATER
moogfali ki prajati,moogfali ki prajati -jyotikosalkuberchandra vikram
FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN GROUNDNUT,PLEASE DO RETURN CALL
AS SUMMER CROP   SOWING CROP GROUNDNUT,--DECEMBER 15 TH TO JANUARY  15TH IS RIGHT TIME FOR SOWING OF GROUNDNUT
tell me weather report in jodhpur,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
Asked about Disease management in Ground nut,Suggested to Spray Carbendazium  1 gltr of water or Copper oxychloride  2 gltr of water
ROOT ROT IN GROUNDNUT,RECOMMENDED TO SPRAY SAAF MANCOZEB  CARBENDAZIM-2 GRAM PER LITRE WATER TO CONTROL ROOT ROT IN GROUNDNUT
Ask about groundnut plant protection information,http:imdagrimetgovinweatherdataBlockWindowphp
Farmer asked fungus in root control information,40        :
Ask about weed control in crop GROUNDNUT,Suggested: pendimithalin 30  ec 25 ML  pump spray
TELL ME ABOUT DISEASE CONTROL IN  GROUNDNUT,35    1
Asking about copper oxy chloride blue copperusage of groundnut,:       :      2
ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,-  5
Farmer wants information to control white grub in peanut crop,75  50      5
Fertiliser dose,Give DAP 50 kg acre
Aphids in groundnut,Recommended to spray Dimethoate 30ecRogor2ml in 1 litre water to control Aphids in groundnut
ask for weed control in groundmut,10 SL    -
root rot management in ground nut,recommended to drench carbandyzum baviston   1gm1 ltr  of water 200 gmacre
TELL ME SEED TREATMENT OF GROUNDNUAT,CALL DISCONNECT
TELL ME INSECT CONTROL IN GROUNDNUT,SPRAY OF IMIDACHLOPRIDCONFIDOR 178 SL 05 ML PER LITER WATER
Asked about Plant Protection in ground nut,Suggested that spray 1 g carbendazim per liter of water
asking abt the rainfall,i have givn that tere is little rainfall in this week
Groundnut in thrips,Recommended for spray in daimethoate 2 ml teepol 1 mlliter of water
seed treatment in groundnut,bavistin2-3gkg
tell me weather information,RAIN FALL UP TO 5 DAYS CLOUDY SKY
Asking about Leaf miner leaf curl and leaf blight management for Groundnut,:              : 2   2  1
TELL ME NUTRIENT MANAGEMENT  IN GROUNDNUT,5    3
Aphids in groundnut,Recommended for spray Fipronil 5  SC 15 mlliter of water
ETLL ME ROOT ROT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
ASKED ABOUT WEED MANAGEMENT IN GROUNDNUT,-      -
moongphali ke podhe sukh rhe hai,carbandazim 100 gram acre
FARMER ASKED ABOUT YELLOWING OF  GROUNDNUT,::     30
Asking about leaf miner in groundnut,:     :       2
Information about weed management in Groundnut,20  30
Asked about  leaf spot in groundnut,:      : :      2
FARMER ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT CROP,12   63    2
Farmer asked  Sowing Time information of Groundnut crop,-  -
FARMER ASKED QUERY ON WATER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY WATER BASED ON THE MOISTURE CONTENT IN SOIL AND TO STOP IRRIGATION 2 DAYS BEFORE HARVESTING OF GROUNDNUT
TELL ME TERMITE CONTROL IN GROUNDNUT,TERMITE CONTROL IN GROUNDNUT CHOLOROPYRIFOS 20 EC 1 LITRE PER BIGHA
Ask about seed rate information in Groundnut crop,15-17
Farmer wants to know information about using cowdung manure FYM in groundnut farming,10
TELL ME ABOUT WEATHER INFORMATION,LIGHT RAIN POSSIBILITY IN NEXT 3-4  DAYS OR CLOUDY SKY
BIHAR HAIRY CATERPILLAR IN GROUNDNUT,RECOMMENDED TO SPRAY CHLOROPYRIPHOS 2ML IN 1LTR WATER
want to know about weather report,possibility of no clouds in the date of 7 june to 12 june
YELLOWING PROBLEM IN GROUNDNUT,SPRAY OF FERRUS SULPHATE 54 GRAM PER LIT WATER
ASKED ABOUT TO WEED CONTROL IN,--
GROUNDNUT ME SUDE LEGI HAI,SPRAY OF DIMETHOEATE 25 EC 2ML LITER PAANI KI DAR  SE  SPRAY KARE
TELL ME CONTROL OF STEM ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 2 GM PER LITER
Ask about seed treatments of fungus Problem in groundnut,WG
FARMER ASKED QUERY ABOUT SUCKING PEST MANAGEMENT IN GROUNDNUT,60   200
WHITE GRUB IN GROUNDNUT,USE QUINALPHOS 25 KG PER HA
WEEDICIDE FOR GROUNDNUT,SPRAY PERSUIT OR ODC
Ask about larvae control information in Ground nut crop,EC 25
BLIGHT ATTACK,BLIGHT ATTACK -BAVISTIN 30 GRAM15 LITER WATER
tika diessase of groundnut,MENCOJEB 2 GM PER LITER KA SPRAY
Farmer asked Varieties information of Groundnut crop,:- -  -  -     :-  -  -  -
Farmer want to know information about How to control of fungal attack of Garlic crop,Recommended for to control of fungal attack in use captan  hexaconazole TAQAT 40 gm and streptocyclin 2 gram at 15 liter of water
Farmer want to know information about varieties of groundnut,-    -   -  -  -  -                                  hac
weed control in groundnut,kisan bhai aap hath se nirayi kre
Ask about fungus Control in Ground nut,SC
tell me grounnut sowing time,grounnut sowing time -15may to 15 july
fertilizer for groundnut,fertilizer for groundnut  - 18:46 1 BAG ACRE
Attack of White Grub,Drenching of Chloropyriphos 20 ml  15 lit of water
Asking about thrips in Groundnut,Recommended for spray neem oil 3ml khadi soap solution 10 ml litre of water
Information about weather forecast of Block Gursarai in District Jhansi,34C    26C     7
fertilizer,DAP
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT,05
Ask for groundnut fungus,I suggested to drenching 20 gram carbendazim per pump
root rot management of groundnut,recommended for drench with Carbendazim 1g1 litre of water
Asked about plant protection in Groundnut,suggested to spray chlorpyriphos   2 mlltr of water
groundnurt varieties,groundnurt varieties -tag 4 jl 24sb 11
pest,spray quinolphos 2mlt
root rot management in groundnut,root rot management in groundnut: TRICODERMA VIRIDE FORMULATION  PREPARATION: TRICODERMA VIRIDE 2 KGS COW DUNG 90 KGS NEEM KERNAL POWDERVEPA PINDI 10 KGS
FARMER ASKING ABOUT CONTROL OF WILT ATTACK IN GROUND NUT,-
groundnut ki khet me beej dalde,75 kg ha
VARIETY OF GNUT,-  -1
market rate for cotton,market rate for cotton rs:48-51kg
ABOUT MANAGEMENT OF SUCKING PESTS IN GROUND NUT,RECOMMENDED TO SPRAY DI METHOATE 2 MLLT WATER  ROGAR  AND ROGARIN
aSKED  ABOUT TO  DISEASE CONTROL IN  PEANUT,12   63    2
FARMER ASKED QUERY ON WEED MANAGEMENT IN  GROUND NUT,NOT AVAILABLE ANY WEEICIDE
TIKA DISEASE IN GROUNDNUT,DAIFENACONAJOL 1 ML   LITTER WATER SPRAY
FARMER ASKED QUERY ABOUT WEED MANAGEMENT IN GROUNDNUT,RECOMMENDED TO GO FOR MANUAL WEEDING
GROUND LEAF EATING CATERPILLAR  MANAGEMENT,90    200
ROOT ROTE OF GROUNDNUT,CARBENDAZIM 250 GM PER BIGHA DRANCHING
farmer wants information related to control of ahid in ground nut crop,4   4 ww SC-400
moong fali me kya dale,2se 3qu zysam ko gudai kerke khet me mila de
FARMER ASKED ABOUT TO SEED TREATMENT OF GROUNDNUT,2              1                   4 ml
PLANT PROTECTION,Traps the moths by arranging light traps between 7 to 11 PMANDMalathion 5 D  8 kgacre during morning hours
ASKED ABOUT PRE EMERGENCE WEEDICIDE IN GROUNDNUT,PRE EMERGENCE WEEDICIDE IN GROUNDNUT: SPRAY Pendimethalin 30  EC 1 LITER ACRE  AS A PRE EMERGENCE HERBICIDE
tell me wathar information barmar,NO RAIN POSSIBILITY IN NEXT  5 DAYS
fertiliser management,apply gypsum 150kgac
Information regarding varieties of groundnut,Information regarding varieties of groundnut varieties of groundnut:MH-4PANJAB MOONGFLI NO1
Asked about plant protection in groundnut,Suggested to spray acetamaprid at 1 gram per liter water
TARMIT CONTROL IN GROUNDNUT,20   4
TELL ME MANDI RTAE  PWA NUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
ASKED  ABOUT DISEASE CONTROL IN GROUNDNUT,75   45   2
tobcco caterpillar in ground nut,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 150 LITRES OF WATER  ACRE
ground nut red pod borer,monocrotopos 16mllit water
asked about cutworm,aplly chloropyriphos 250 ml by water
