QueryText,KccAns
TELL ME ABOUT WEED CONTROL IN GROUND NUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
Water management,give irrigation 6-7 day interwal
Asked about Plant Protection in  groundnut,--Recommended to spray carbendazim 1 gram per liter of water
Asked about plant protection in groundnut,Suggested to spray SAAF :- carbendazim  mancozeb 1 gmlit of water
TELL ME BLACK ROOT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
Farmer asked query on Weather,5                    18
TELL ME  NO PAROPAR GROWTH IN GROUNDNUT,SPRAY OF MULTIPLAX MICRONUTRIENT 4 GM PER LITER WATER
ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,Groundnut Manure Manure At the time of sowing give 25 kg of nitrogen  50 kg of phosphorus
Farmer asked about wilting problem in groundnut,WP
leaf spot in cumbu,spray mancozeb 2gm  lit
Asked about Plant protection in GROUNDNUT,Recommended to spray  Quinalphos 25 EC -  2 ml per liter of water
fartilizar info,give info
ask about fungus problem in peanut  crop,WP -
Farmer asked query on Weather,WEATHER INFORMATION: THERE IS A CHANCE OF CLOUDY SHOWERS IN YOUR AREA
Ask about yellowing leaf problem of Groundnut crop,-
GROUND NUT POD BORER,RECOMMENDED TO SPRAY CHLOFENPYRPHOS  INTRAPRID LEPIDO 300 ML PER ACRE
Asking about growth regulators for Groundnut,QUERY: growth regulators for Groundnut  ANSWER: spray Groundnut rich 2 kgac dilute 200 lit of water
Please tel me about weather information,kisan ji Aap ke yaha Aaj 8 se 13 August tak halke baadal ke sath sath halki barish ki sambhawana bani hai
Ask about termitewhite grub control information,SGCG                    GR
Asking about red spider mite management for groundnut,:    : :      2
peanut variety,TMV 7 CO 2 VRI 2 VRI 3
ASKING ABOUT THE CONTROL OF STEM ROT IN GROUNDNUT,SPRAY   COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER
TELL ME COLLER ROT OF GROUND NUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
weediside for groundnut,hand picking is is better after 2 months
TELL ME TIKKA CONTROL IN GROUNDNUT,SPRAY OF MENCOZEB 2 GM PER LITER WATER
leaf spot in groundnut,Recommended for spray mancozebcarbendazim SAAF25gmlit of water
Farmer asked Sulphur information in Groundnut,90 WDG 3
WEED IN GROUNDNUT,Metalachlor  10 kg ha-1 followed by one hand weeding on 40 DAS
ASKING ABOUT GROUNDNUT ROOT BORER MANAGEMENT,GROUNDNUT ROOT BORER MANAGEMENT   DRENCHING OF PHORATE 5KGACRE
ASKING ABOUT CONTROL OF LEAF SPOT IN GROUNDNUT,SPRAY   AZOXYSTROBIN 23 SC  1 ML   LIT OF WATER
Asking about Foliar nutrient management in groundnut,Recommended for spray Planofix 3 ml 10 litre of water
SEED TREATMENT IN GROUNDNUT,RECOMMENDED SEED TREATMENT IN GROUNDNUT WITH THIRAM 3GMKG SEED 7 DAYS BEFORE SOWING
ask about weed management in groundnut,I give all information
ROOT ROT IN GROUNDNUT,RECOMMENDED TO SPRAY SAAFCARBENDAZIMMANCOZEB  2 GM  PLANTOMYCIN  1 GM IN 1 LITRE OF WATER TO CONTROL ROOT ROT IN GROUNDNUT
fertlizer management for ground nut,apply DAP 50 KG AC
asking about tobacco caterpillar in groundnut,recommended for spray neem seed kernel extract 5kg100lit
insect damaging infloresence,triazopas 30mlacre
ASKED FOR:groundnut sucking pest,ASKED FOR:groundnut sucking pestRECOMMENDED:drench dimethoate 2mllt of water
groundnut pest,spray monocrotopas 2mlliter of water
Asking about Mycorrhizae VAM uses and using quantity for Groundnut at basal and top fertilizer,:        :    2
TERMITES,CHLORPYRIFOS 10 KG1 AC
TELL ME WHIT GRUB IN GROUNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
tell me black rot control in groundnut,USE CARBENDAZIM 250 GM BHEEGA IN ROOT ZONE WITH IRRIGATION
Ask about fungus problem in fungus crop,EC -
Asking about Tobacco caterpillar management in groundnutRe,:     : :      2
foliar spray in ground nut,spray groundnut rich 1ac2g200lit
ASKED ABOUT TO WEED CONTROL IN ground nut,30     25
thrips,confidor 050mllit
How to control aphids in groundnut crop,Spray imidaclorprid 178SL 5 to 6 ml per pump
ground nut crop pest,mencozeb 45gpump
Prevention of insect pest in groundnut,Recommended to spray Chloropyriphos 15  DP  10 kg per acre for Prevention of insect pest in groundnut
Information about control root rot in groundnut crop,Copper Oxychloride 50 WP 2
Asking bout groundnut basal fertilizer management,Recommended for apply DAP 50kg  gypsum 75 kg  acre
PACCHA PURUGU,SPINOSADTRACER SPINTER  CHARGE   75 GRAMS  PER ACRE
Asked asbout Basal fertilizer management for groundnut,recommended for apply DAP 5Okg  gypsum 75 kg  potash 10 kg ac
ASKED ABOUT TO SEED TREATMENT IN GROUNDNUT,50   25
APHID,METHYL DEMETON 2ML IN ONE LETER OF WATER
ROOT ROT IN  GROUNDNUT,ROOT ROT IN  GROUNDNUT RECOMMENDED  TO DRENCH  COPPER OXY CHLORIDE  3 GRAMS  LIT OF WATER
Asked about root rot management in groundnut,:        :      20
ground nut growth,spray 19-all fertilizer 2gliter
frist irrigation of groundnut,after 25 days sowing time
asking about groundnut root rot management,recommended for Trichoderma viride 1 kg mixed with 20 kg of FYM
Tell me blight control in groundnut,SPRAY OF COPPER OXICHLORIDE 3 GM PER LITER WATER
top dressing for groundnut,recommended for apply Gypsum 150kgborax 10kgac
Asking About Weather Forecast,This Week Weather is partially cloudy and No possibility of Rainfall
Asked about plant protection in groundnut,Suggested to spray SAAF :- carbendazimbavistin  mancozeb 2 gmlit of water
Asking about yellowing of leaf in groundnut,ques : Asking about yellowing of leaf in groundnut ans : information is not enough so visit to field and call again
GNUT VARIETY,WESTERN MAHABALI  TAG24
TELL  ME WEATHAR REPORT  JAISALMER,LIGHT RAIN FALL IN 5 DAY
LEAF CURL,SPRAY IMIDACLOPRID 1ML3LITRES OF WATER
TELL ME CONTROL OF WHITE GRUB IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Asking about Groundnut Leaf caterpillar management,:       :   8    10
Ask about weed control information in Groundnut crop,387 EC     70
ROOT ROT DISEASES IN GROUNDNUT,ROOT ROT DISEASES IN GROUNDNUT--- RECOMMENDED TO SPRAY MANCOZEB  CARBENDAZIM  SIXER 2GMLIT WATER FOR CONTROL OF ROOT ROT DISEASES IN GROUNDNUT
TELL ME ABOUT BLACK ROOT CONTROL IN GROUNDNUT CROP,25   100
FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY FERROUS SULPHATE 2 TO 5  GRAMS  05 GRAMS  LIME SALT  1 LITRE OF WATER
Ask for the varieties of Groundnut,Suggest: Gg-20 arth veldi and gg-2 gg-5 gg-7
grountnut leafspot,carbenendizam 2grmlit water
Farmer asked query on Weather,THERE IS CHANCE OF CLOUDY AND DRY WEATHER AND NO SHOWERS  IN YOUR AREA
WHITE LAT OF GROUNDNUT,CLOROPIROPHOSE 20 EC 600 ML PER BHIGA USE
TELL ME TIKA CONTROL IN MUNG PHALLI,SPRAY OF CARBENDAZIM 2 GM PER LITER WATER
Ask about weed control information,sugg to targa supar 30 mili  pamp spre
fertilizer doses,npk
ATTACK OF SUCKING PEST IN GROUNDNUT,-   -           WP
Asked about Plant protection in groundnut,Suggested to Spray:- SAAF  2glit of water
abt fruit setting,isabian 25 ml15 ltr water
Aphids control in groundnut,recommended for Spray imidaclopride 1 mllit of water
PLANT GROWTH PROBLEM,SOME VARIETIES   OF  SEED PROBLEM
ASKING ABOUT MICRO NUTRIENT IN GROUNDNUT,RECOMMENDED FOR SPRAY GRADE 2    2-3 GMML  LIT OF WATER
Ask about yellowing of leaves in groundnut,-
Asking about Groundnut basal bio fertilizer management,:     :  1  1      20     1
fertlizer deff,urea 10gmltr
Asked about pesticide spray during rainy days,:            :6-8
Farmer wants to know information about How to control of fungal attack in ground nut crop,Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water
TELL ME ABOUT INSECT CONTROL IN,30  2
Farmer asked query on Weather,WEATHER INFORMATION: CLOUDY WEATHER CHANCE OF SHOWERS IN YOUR AREA
ASKING ABOUT WEATHER INFORMATION,CLOUDY WEATHER TILL 23 JUNE BUT NO CHANCES OF RAIN
TERMITE ATTACK,APPLY CHLOROPYRIPHOS 2MLL
tell me control of collar rot in groundnut,DRANCHING CARBENDAZIM250 GBEEGHA WITH IRRIGATION
Farmer asked fungus control information of groundnut crop,WP -           :
Asking about top fertilizer for groundnut,:    :  80     4
TELL ME CONTROL COLLOR ROT IN GROUNDNUT,250
Farmer asked query on Weather,5            20
TELL ME INSECT CONTROL IN GRONDUT,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
aphid,Spray Chloropyriphos 30ml15 Lit of Water
ASKED ABOUT DISTANCE BETWEEN TWO CROP OF GROUNDNUT,-
Asking about groundnut rich applicationmethod,:       :         2  200
Asking about spraying time and dosage of groundnut rich,:     : :     2  200
Farmer asked  Fertilizer dose information of Groundnut crop,-                   -
Farmer asked weed control in Groundnut  crop,16       EC  40
dose of boron in groundnut,recommended to apply boron-6kgacre
varieties of groundnut,varieties of groundnut  sb-11jl-24
Fertilizer management in Groundnut,RECOMMENDED TO APPLY ZYPSUM 200 KG ACRE AT PEGGING STAGE IN GROUND NUT
termite control infarmetion groundnut,chloropayriphos 20  EC  15 liter  acre ki dar se prayog kare
TELL ME WEATHER REPORT IN BHARATPUR,NO RAINFAL IN NEXT 5 DAYBUT LIGHT CLOUDY
ASKING ABOUT SUCKING PESTS MANAGEMENT IN GROUNDNUT,Spray Dimethoate 30 EC  17 mllit water
GROUND NUT LEAF SPOT MANAGEMENT,RECOMMENDED TO SPRAY CHLOROTHALANIL 400 GM  ACRE
CATERPILLER IN GROUNDNUT,RECOMMENDED TO SPRAY QUINALPHOS 25EC 2ML1 LITRE WATER TO CONTROL CATERPILLER IN GROUNDNUT
TELL ME PEST CONTROL  WHITE GRUB,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
CONTROL OF FOOT ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER
helicoverpa,spray thiodicarb
Bud necrosis management in groundnut,Recommended for spray dimethoate 2 ml  1 litre of water
Farmer asked fungus control information of  groundnut crop,Ws
Ask about fertilizer in groundnut crop,100
WEED MANAGEMENT,SPRAY TARGA SUPER 2ML1LITRE OF WATER
Asking about Tobacco caterpillar in groundnut,Recommended for spray Quinalphos 2ml  litre of water
Asked about nutrient management in Groundnut,Recommended to Spray dimethoate 2 ml per liter of water
ASK ABOUT YELLOWING IN GROUND NUT,:
Farmer asked Seed rate information of Groundnut crop,:-    -
TELL ME ABOUT NEMATODE CONTROL IN GROUNDNUT,3
seed rate in groundnut crop,Beedar-100 kg of pungent species of peanut And 80 kg of proliferation and semi-spreading species Seed per hectare use has been found to be excellent
WILTING IN GROUNDNUT,Apply ridomil gold 30 GM humic acid 30 ML per acre through drip
FARMER ASKED QUERY ON ZIPSUM,RECOMMENDED TO APPLAY ZIPSUM - 200 KGS  ACRE
Asked about Groundnut foliar spray,:       ::     2  200
Aphids in groundnut,Spray Dimethoate 30 EC  17 mllit water
farmer want to know information about Seed treatment in groundnut crop,Seed  treatment of groundnut  Use of bavastim 3 gm per kg of seed
ask for castor tarmite,sugg to clorophariphosh 15  bhuki vigha
mungfali ki prajati ke bare me bataye,chandrachitrakausalprakashambartjee-37a
Farmer asked fungus in root control information of Groundnut Crop,--            WP
TELL ME IRRIGATION IN GROUNDNUT,TIMELLY IRRIGATION IN GROUNDNUT CROP
ask for chlorosis disease in groundnut information,ferrs sulphate 100 gm and citrus acid 20 gm per pump
ask about plant drying in groundnut,4    WP -
Asking about Late leaf spot in groundnut,:        : 2       1     1
Information regarding seed treatment in Gwar,Information regarding seed treatment in GwarSeed treatment with Rhizobium Teeka 50 ml before sowing
TELL ME INSECT CONTROL IN GROUNDNUT,PLS SPRAY OF DIEMATHOETE-2MLLITER WATER
TELL ME TERMITE AND WHITE GRUB CONTROL IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION
ASKED ABOUT TO FERTILIZER IN  GROUNDNUT CROP,33 15
ground nut leaf spot,spray mancozeb 2gliter
Farmer asked query on Weather,WEATHER REPORTTHERE IS A CHANCE  OF CLOUDY SHOWERS IN YOUR AREA
asking about control of stem rot of groundnut preventive,APNI TRICHODARMA VIRIDE  5 GRAM  PSEUDMONAS FLUORESCENS  5 GRAM KORE PROTI LITTER JOLLE GULLE SPRAY KARUNSPRAY COPPER OXYCHLORIDE 50 WP  4 GM  LIT OF WATER
Asked about groundnut weed managment,20  40
Groundnut harvest maturity index,Recommended for Observe the crop considering its average duration Drying and falling of older leaves and yellowing of the top leaves indicate maturity
Cutworm in groundnut,recommended for the spray  : Dichlorvos 2 ml lit of water
fertilizer dose,gypsum 50 kilo per acr
water manegmant,8-10 time
Caterpillar Attack-,Spray quinolphos 30 mili  15 liter water
Please give me weather information,Aapke yahan 3456 August ko halki barish aur 7 August ko tej barish hone ki sambhawna hain
gnut lravae control,spray quinalphos 20 mlpump
TELL ME TERMIET CONTROL IN GROUNDNUT,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
Asked about crops can be cultivated in summer,:      :
Asking about groundut leaf spot managment,5
TELL ME  DISEASE CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
Ask about Fertilizer dose of Groundnut crop,30 EC
redomil gold  40 gm pump  karate  10 ml pump,redomil gold  40 gm pump  karate  10 ml pump
nutrient deficiency in groundnut,recommended for spray micro nutrient 5gmlit
FARMER ASKED ABOUT SPRAYING FOR GROWTH ON GROUNDNUT,- -
ground nut foilar spray,Recommended for spray neem oil 3ml litre of water
TELL ME APHID CONTROL IN,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION
Ask about growth problem in groundnut crop,25                250
weather report,mostly cloudy
wild boars,rrecommended to go for castor
TELL ME ROOT ROT CONTROL IN GROUNDNUT,USE CARBENDAZIM 250 GM PER BIGHA FOR ROOT ROT
Asking about Groundnut disease Precaution management,:      :    5    1
tell me control of aphids in groundnut,30  2
ASKED ABOUT TO DISEASE CONTROL IN  GROUNDNUT,75   45   2
ask for the thrips attak in the gnut,I suggested for the actra-10 mlpump
Asking about Aphids Tobacco caterpillar in groundnut,Recommended for spray profenophos 2ml  litre of water
DOSAGE OF NANO UREA,Recommended to spray nano urea  4ml1ltr water
About Information of black spot root control in Groundnut crop,50  WP 400
root rot in groundnut,soil application trichoderma viride 2kgac mixed with FYM
Ask about  weed management in groundnut,- 5 EC   25 -30     -
groudnut leaf eater,spray chloropyriphose 2mllt of water
Asking about growth regulators for Groundnut yield  improvement,:     : :     2  200
ground nut top fertilizer management details,recommended for apply gypsum 80 kg   borax 10 kg  ac
Ask about weed control in Soybean crop,-  EC         patelairis
about cantral of yellow tip in groundnut,SPRAY OF COC 3 GRAM PER LIT WATER
FERTILIZER DOSE IN GNUT,DAP-35KGMOP-27KGUREA-4KGACRE
TELL EM PEAST CONTROL IN GRAD BITTAL,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
Asked about Leaf miner management for Groundnut,:     : 15  1
Farmer asked Larvae Problem in groundnut  crop,EC
FARMER ASKED ABOUT VARITIES OF GROUNDNUT CROP,-- -- -
WEEDICIDE IN GROUNDNUT,TOK-E-25NITROFEN  3KG1 ACRE AS WEEDICIDE IN GROUNDNUT
leaf roller in groundnut,spray chlorpyrifos 2mllit of water
asked about information  groundnut,urea 1 bag  ssp 15 bag acre fertilizer use in groundnut crop
Farmer asked query on Weather,CLOUDY WEATHER  NO CHANCE OF  SHOWERS IN YOUR AREA
ask for spodoptera,suggest quinalphos 30mlpump
TELL ME SOIL TREATMENT FOR CONTROL OF WILT DISEASE GROUNDNUT,USE TRICHODERMA 25 KG PER 100 KG FYM
Asking about Leaf spot management in Groundnut,:        :     5    1
Farmer asked query on Weather,:        :          34C -24C    3
GROUNDNUT VARIETIES,GROUNDNUT VARIETIES : K 4 K 6
TELL ME WEATHER CONDITION,no rainfall possibility next five days
groundnut variety,groundnut varities detail  TMV 7 CO 2 VRI 2 VRI 3
FARMER ASKED ABOUT VAERITY OF GROUNDNUT,-- -
steam borer,Spray Profex super 30 ml  litarv
BIO-FERTILIZER IN GROUNDNUT:,APPLY BIOZYME GRANULE 8-10 KG PER ACRE
Groundnut pest,Groundnut pest control by indexocarb awant20mlpump acephets 25gpump
Asking about Root Rot Management in Groundnut,:       :    25
Asking about spacing for groundnut,:    : :   30      10
POST EMERGENCE WEED MANAGEMENT,RECOMMMENDED TO SPRAY IMAJATHAPYR  400 MILLI LITER  ACRE
GROUND NUT VARITIES,K6K3
Information about increase in peanut crop,8-10
asking about groundnut leaf caterpillar,recommended for spray propinophos - 2 ml  neem oil - 3 ml  teepol - 1 ml lit of water
TELL ME DISEASE CONTROL IN GROUNDNU,SPRAY OF MENCOJEB 2GM PAR LITAR WATER
Seed treatment in ground nut,Apply mancozeb 3 gr1 KG seed  imidachloprid 3gr1 KG seed
Groundnut seed treatment information,Recommended for Treat the seeds with Carbendazim at 2 gkg of seed
TELL ME SEED TRETMENT IN GROUNDNUT,SEED TRETMENT IN GROUNDNUT  CLOROPIRIFOSH 20EC  6 ML PER KG SEED
Information about progressive varieties of groundnut,-
ASKED ABOUT TO INSECT CONTROL IN groundnut,50   5  2
TELL ME ABOUT TERMITE CONTROL IN   PEA NUT,20   4
Ask about weed control in groubdnut crop,10 SL        -   -
application dose of DDVP,7-10 mlpump
TELL ME SUCKING PEST CONTROL IN GROUNDNUT,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER
Asked about Plant Protection in groundnut,Recommended to Spray Emamectin benzoate 5  SG 05 g per liter of water
collar rot in groundnut management,RECOMMENDED TO SPRAY CARBENDAZIM  MANCOZEB  saff    2  GRAMS  1 LITRES OF WATER    drenching should be done
Asking about Fertilizers in Gunut,I have suggeted to DAP and ASP and Urea
FARMER ASKED ABOUT SPRAY FOR INCREASE FLOWERING IN GROUNDNUT CROP,-    3015
ASKING ABOUT CONTROL OF STEM ROT IN GROUND NUT,SPRAY AZOXYSTROBIN 23 SC  1 ML   LIT OF WATER
ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,5
FARMER ASKED QUERY ABOUT VARIETIES OF GROUNDNUT,RECOMMENDED VARIETIES OF GROUNDNUT ARE KHADIRI -6  NARAYANI DHARANI DHEERAJ TAG-24 ROHINI KHADIRI LEPAKSHI
seed info,tag -26
OUR GROUNDNUT IS NO GARMINATE,PLS GIVE REIRRIGATION
Farmer asked query on Weather,18      8       11
Ask about Fertilizer application in Ground nut Crop,15    10    3
ASKED ABOUT FERTILIZER DOSE OF GROUND NUT CROP,ADVICE SOIL TEST AND CONTACT WITH ADAKPSBTM-ATMA BLOCK
wilt,bavistin
cercospora leaf spot ground nut,recomanded to spray m45 5gramliteracre
Farmer asked Sulphur information,90 WDG 3
FARMER ASKED INSECT CONTROL IN GROUNDNUT,20  05
Farmer asked query on Weather,:   -     : :            30  C    23 C     6
TELL ME GROUNDNUT VARIETY,VARIETY OF CASTOR RHC 1 GCH 4 GCH 5 GCH 7
fertilizer info,boran 20 gm 15 ltr water
Asked about Herbicide effect in Groundnut,:    : 1 - 2
control measure of yellowing of leaves,spray bavistin  1gm  lit water
Asked about leaf minor management for Groundnut,:     :  2
Farmer ask about bio product in groundnut crop,650 GRAM ACRE SOIL APPLICATION
weed management,information gives
FARMER ASKED ABOUT CONTROL OF SUCKING PEST ATTACK ON GROUNDNUT CROP,-     -             :: -     -
TELL ME INSECT CONTROL IN grandnut,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
asked about summer groundnut planting,summer groundnut planting : summer planting groundnut in jan- feb
Ask about Plant Growth Retardant Information,-      Chamatkar Gharda
