QueryText,KccAns
Query related to weed management of groundnut,30 EC 5 ml
Asking about groundnut top dressing fertilizer management,Recommended for apply gypsum 75 kg borax 4kg acre
Farmer need information regarding control measures of fungal attack in Groundnutpea crop,Recommended for Use copper oxy chloride 45 gram and steptrocyclin 2 gram at 15 liter of water
Attack of Caterpillar,Spray Chloropyriphos 20ml15 Lit of Water
what is give to you information baout fertilizr dos in green gram,you are apply 100kg dap and 30kg mophac
GROUNDNUT TOBACCO CATERPILLAR MANAGEMENT,RECOMMENDED TO SPRAY NOVALURANINDOXICARB PLITHORA 350 ML PER ACRE
Asking about Top dressing fertilizer management for Groundnut,:    : 55  12
Asking about foliar spray in groundnut,Recommended for groundnut rich 2 kg200 litre of water
SUCKING PEST IN GROUND NUT,SPRAY IMIDACLOPID 1 ML IN 3  LITRE OF WATER FOR SUCKING PEST IN GROUND NUT
TELL ME ABOUT WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 2-3 DAYS
Ask about sucking pest control in groundnut,SL 6-8
LEAF SPOT IN GROUNDNUT,RECOMMENDED TO SPRAY MANCOZEB  2 GM  LITRE WATER TO CONTROL LEAF SPOT IN GROUNDNUT
attck of mava,spray actra 5 gram in 15 lit of water
Asking about Groundnut top dressing fertilizer management,:   :  - 75     - 4    45
tika leaf spot in ground nut,RECOMMENDED TO SPRAY  CARBENDAZIM 200 GRAMS PER ACRE
red spider mite control in groundnut,recommended for spray spiromesifen 6-8 ml10 lit of water
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,- :: -     -
DRY ROOT ROT IN GROUNDNUT,RECOMMENDED  TO DRENCH  COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER
root grub in g nut,CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
Asked about Trichoderma viride can be applied at Groundnut basal,:        :
Asked about plant protection in  Groundnut,Suggested to spray Carbendazim - 1 gram per litre of water
farmer want to know information about nutrition deficiency in crop groundnut,:: 0:52:34
asked about information groundnut,1846 1 bag acre fertilizer use in  groundnut
development in groundnut,spray multiplex 2 gram  borax 2 gram per litre of water
Ask about Fertilizer Application in Ground nut,1   90
TELL ME  INSECT CONTROL IN GROUNDNUT,15
TELL ME WEATHER INFORMATION OF JHUNJHUNU DIST,FIVE DAYS RAINFALL
pea nut bud necrosis,dimethoate 2ml liter water
mungphali me deemak laga hai,2 litre chloropyriphos 20 ec
ASKING ABOUT CONTROL IN WHITE FLY IN GROUNDNUT,RECOMMENDED FOR SPRAY ACETAMIPRID 20 SP 1 GM5 LIT OF WATER
management of leaf miner in groundnut,RECOMMENDED TO SPRAY SPINOSAD TRACER 75 ML200 LITRES OF WATER  ACRE
TELL ME WEATHER INFORMATION IN SIKAR,RAIN POSSIBILITY IN NEXT 5 DAYS IN YOUR DISTRICT
mung phali ki kism,apply- chandra chitra koshal ambar
TELL ME PLANT PROCTION,USE IMIDACHLOPRID 178 SL 05 ML PER LITER WATER IN ROOT ZONE
leaf spot,spray Saaf or DM-45
foliar nutrition application for groundnut,recommended for spray potassium nitrate 5 gm litre of water
Farmer asked query on Weather,Weather forecast in Puri District at Krushnaprasad Block   There is possibilities of no rainfall for next 5 days and sky will be mostly cloudy for these days
Asked about Tobacco caterpillar in groundnut,Recommended for spray indexocarp 1ml  litter of water
TELL ME ASPERJILESH IN GROUNDNUT,SPRAY OF HEXACONAZOLE 5 EC 2 ML PER LITER WATER
disease problem in groundnut,Carbendazim 12  Mancozeb 63 WP  2 gramliter pani me milakar chhidkaav kare
Farmer asked about attack of white fly on groundnut,- 15  15
Asking about aphids management in groundnut,:       : 2     3     1
ask fopr gnut caterpillar control,I suggested to sprey quinalphos 20 mlpump
WEED GARMINET,SPRAY DAICLORMET1MLLITER OF WATER
attack of white grube on groundnut,white grube on groundnut -Use Fertera 4 kg acre
Information regarding which soil is good for groundnut cultivation,-
FIRST IRRIGATION,AFFTER 20  DAS
farmer asked about yellowing of leaves management in ground nutsucking pests,5    1
VARIETIES-,- -1
variety of groundnut,variety of groundnut - avtarR-8808
Asking about stem rot in groundnut,:        :  -     :  6  :  1   1   4
Asked about Potassium solubilizing bacteria KSB Rhizobium and Phosphobacteria using quantity and using procedure for Groundnut,:                    :     1     1    1    25
ground nut sucking pests,RECOMMENDED TO SPRAY MONOCROTOPHOSNUVACRON PHOSKIL LUPHOS 300 ML PER ACRE
GROUNDNUT WATER MANAGEMENT,-                        -
TELL ME WEATHER REPORT IN JAISALMER,NO RAIN FALL UP TO 2-3 DAYS
Asking about groundnut leaf caterpillar management,Recommended for spray monocrotophos 2mlliter of water
variety,pragati  kppergaon  tg sb 11
field preperation,Dibble the seeds at 4 cm depth along with fertilizer
FOR INSECT CONTROLE IN GROUNDNUT,CARBOFURAN 3 G 25-30 KGHECTER
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT  - TMV-2 AK-12-24 SMRUTI
TELL ME CONTROL LEAF BORER,SPRAY OF TRAIJOPHOS 40 EC 05 ML PER LITER WATER
Asking about Leaf folder management in groundnut,:         :   25-3       1
early leaf spots on geroundnut leaf,CARBENDAZIM BAVISTIN DEROSAL CARBENDAZIM 200 GRAMS PER ACRE
farmer want to know information about How to control of fungal attack in grauondnut  crop,recommended for to control of fungal attack spray  carbandazim  mancozeb 40gmand streptocyclin 2 gram at 15 liter of water
Tell  me  about  weed  control  in   groundnut,30     25
VARIETIES OF GROUNDNUT CROP,VARIETIES OF GROUNDNUT CROP-  9  6  7   8
ASKED ABOUT TO INSECT CONTROL IN  GRONDNUT CROP,25   4
groundnut nutrient mgt,apply micronutrient mixter 2 kg  ac
ask about fungus problem in ground nut,suggest:bavistin 30 gmpump dranching
GROUND NUT JASSID MANAGEMENT,GROUND NUT JASSID MANAGEMENT :RECOMMENDED TO SPRAY THIAMETHOXAM 40 GRAMS 150 LITRES OF WATER  ACRE
TELL ME WEEDICIDE FOR 20 DAYS GROUNDNUT CROP,20- 25
Spray well growth of Groundnut,Biozyme 15 ml silicon 2 gram  combi 1 gm per liter of water
larval infection,RECOMMENDED TO SPRAY NOVALURAN REMAN NOVA SICISSORS  300 ML PER ACRE
leaf spot in gnut,mencozeb 40 gmpump
tikka  disease of groundnut,Spray Redomil Gold 30gm15Lit of Water
Black gram foliar nutrient application,Spray DAP 20 gram liter
ask for groudnut sowing time information,suggest: sowing time is feb-march
Groundnut leaf folder,Recommended for Spray Fipronil 2 ml  Neem oil 3 ml litre of water
groundnut variety,groundnut variety-tag-24daftaritg-26
Asking about water management in groundnut crop,:     :    5  7
Basal fertilizer management for groundnut,Recommended for apply DAP 50 kg  Gypsum 75 kg  acre
caterpillar in groundnut,spray profenophos 2mllit
which varities of groundnut use for sowing,you can use sb-11fule pragati fule unap tag -24 this is a groundnut varities
Farmer asked about govt Schemes,visit to TAO to getting detail information about Govt Schemes
VARITY OF GROUNDNUT,TG 37A  M-13
Farmer needs information regarding weedicide effect in field,41              25
mungfali ki patti pilli pad rahi hai,Carbendazim 12 Mancozeb 63 WP2 gramlitre pani ke sath spray kare
GROUNDNUT WATERMANAGEMENT,WATER SHOULD APPLY
Farmer asked Jassid Problem in crop GROUNDNUT crop,ZC
asking about Green caterpillar and Aphids management in Groundnut,:        :  5  SC 15  1
TELL ME ABOUT INSECT CONTROL IN,36   2
Farmer asked Aphid problem in groundnut  crop,WG   WS 8
FARMER ASKED ABOUT WATER MANAGEMENT IN GROUNDNUT CROP,INCOMPLETE CALL
TELL ME ABOUT PEST IN GROUNDNUT,USE OF CHLOROPYRIPHOS 1 LITER IMIDACLOPRID 500 MLBEEGHA
Alterania leaf blight in Groundnut,Recommended to spray Copper oxychloride 3gm per litre of water to control Alterania leaf blight in Groundnut
FARMER ASKED  ABOUT CONTROLL OF FUNGAL ATTACK,15
Asking about Groundnut tobacco cut worm management,:     :  - 2
white grub,spray phorate 4kgac
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO  APPLY SSP-150KGACRE
tikka in ground,SPRAY RIDOMIL GOLD  25 GM  1 LITER OF WATER FOR tikka in ground
Farmer asked query on Weather,:                       34      20      7
POD BORER,POD BORER : DUSTING OF CHLOROPYRIPHOS 5 KG PER ACRE
TELL ME ABOUT WHITEGRUB CONTROL IN GRANDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Ask about rust problem in groundnut crop,SC -
ASKED ABOUT GNUT FERTILIZER DOSES,APPLY AFTER CULTIVATION PHORAT- 10 KG   SINGAL SUPPER PHOSPHATE - 25 KILO  ACRE
Variety of groundnut,Variety of groundnut-tpg-41
SUCKING PEST MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY THIAMETHOXAM 40 GRAMS 150 LITRES OF WATER  ACRE
PALLAKU TEGULU IN GROUN NUT,40   200
TELL ME TERMITE AND BLACK ROOTH CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATIONDRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
Asking about aphids management in groundnut,:       :    3   1
IRRIGATION IN GROUNDNUT,AFTER 25-30DAYS SOWING
ask for gnut yellowing leaf control,i suggested to sprey feras salphet 100 gm10 gm lemon flower
Weed management for wasteland,spray glyphosate 10 ml and 20 g ammonium sulphatelitre of water
leaf eating caterpillar in groungnut,RECOMMENDED TO SPRAY CARATAPHYDROCHLORIDEKELDAN RAADAN PADAN 8-10 KG PER ACRE
Ask about Seed treatment in Ground nut for white grub,30  FS
growth regulators for Groundnut,Recommended for spray groundnut rich 800 g40 cent on Peak flowering and pod development
caterpillar in groundnut,Recommended for spray cloribyriphos 2 mllit of water
ground nut shoot borer,helilure 05mlliter
Asked about groundnut sowing season,:        :  -      -
Farmer needs information regarding how Can We Control Root Pest In groundnut crop,3  4-5          30
Asking about Groundnut top dressing fertilizer management,Recommended for apply Urea 5kg  potash 11 kg acre
The varieties of Groundnut,-KaushalPrakashJL 24
Information about termite control in groundnut,Fipronil 03 GR  8-10
ask about  wilt,suggetsed mencozeb 25 gm per pump
Farmer asked query on Weather,Weather forecast in Balangir district at Agalpur block- There is possibilities of  very light to light rainfall from today to next four days with partly cloudy weather
Asked about Prevent root knot nematode in Groundnut and Chilli plant,:         :    1  25
SEED REATMENT OF GROUNDNUT,2 GM CARBENDISM  4 ML CHLOROPYRIPHOS  20 GM RHIZOBIUM PER KG SEED TREATMENT
how 6to control leaf spots in groundnut crop,Use copper oxy chloride 45 gram and steptrocyclin 2 gram at 15 liter of water
asking about cut worm control in groundnut,recommended for spray profenophos 2 ml lit of water
asking about Root rot management in groundnut,Recommended for root drench with copper ocxychloride 25 gramlitre of water
ABOUT THE ZYPSUM DOSAGE IN GROUNDNUT,RECOMMENDED TO APPLY 200 KG ZYPSUM PER ACRE
Farmer want to know how to control sucking pest in groundnut crop,5 sc -            50WG  60
Farmer asked fungus control information of Groundnut,WP -        4 -
GROUNDNUT CROP DURATION,GROUNDNUT CROP DURATION 120 DAYS
yellowing in groundnut,sulphurboranurea
MOONGFALI KI PATTIAYN SAFED HO RAHI HAI,MANKOJEB  2 GRAMLITER PANI KE SATH SPREY KARE
Attack of Caterpillar,spray of Neem  arc 20 ml10 liter water
asking About stem rot management for groundnut,recommended for the spray  : Carbandazem  2 gm lit of water
FARMER ASKED QUERY ON Piranha Buprofezin 15  Acephate 35 WP CHEMICAL USES,RECOMMENDED TO USE FOR CONTROL OF SUCKING PESTS
FARMER ASKED ABOUT TO FLOWER PROMOTING IN VEGETABLES,23    1   3
Farmer asked Aphid problem in Groundnut  crop,70  WG  3-4
Farmer asked query on Weather,37      23      6
GROUND NUT WEED MANAGEMENT,RECOMMENDED TO GO MANUAL WEEDING AT 30 DAYS AFTER PLANTING
Ask about larvae control in groundnut crop,ppm 40         ppm
leaf rolling,monocrotophos
TELL ME WEATHER INFORMATION,RAIN FALL MAY BE ON 89 JULY
tell me sms actvet,sms actvet
ASK ABOUT FUNGUS CONTROL IN GROUNDNUT,WP -
Asked about fertilizer dose for groundnut,fertilizer dose for groundnut  gypsum - 75 kilo  zink sulphate 5 kg   acre
ask about groundnut,suggest methyl o damaton 15mlpump spray
Dose of  Neem oil in Groundnut,Advised to call after knowing composition of the neem oil
mung phalli me mahu lage hai,Imidacloprid 178 SL 1 ml 2  liter pani ka ghool banaker spray kare
rust in groundnut management,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
TELL ME ROOT ROT DISEASE CONTROL IN GROUNDNUT,TRICODERMA 25 KG HECTAR SPRAY HEXAKONAJOL 1 ML LITER SPRAY
POD BORER IN GROUNDNUT,SPRAY CHLOROPYRIPHOS 2 ML IN 1 LITRE WATER FOR POD BORER IN GROUNDNUT
information regarding how to control of termite in wheat,broadcast cloropyriphos  15 lt in 20 kg sand per acre
Wilt disease cantrol  in groundnut,Seed Treatment kre
Asked about Leaf caterpillar and Sucking pests management in Groundnut,:         :  2   1
ALTERNERIA LEAF BLIGHT IN GROUND NUT,RECOMMENDED TO SPRAY METALAXYL  MANCOZEB  2 GM  PLANTOMYCIN  1 GM  1 LITER OF WATER FOR ALTERNERIA LEAF BLIGHT IN GROUND NUT
Ask about fungus Control in groundnut,EC -
farmer ask about fertilizers spray for groundnut crop,-
Attack of fungus,SPRAY tilth 7 mili  kuman L 20 mili 15 LIET WATER
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT,85  25      1
Ask about groundnut leaf yellow chlorosis problem,100       10
GROUND NUT SEED TREATMENT,RECOMMENDED MANCOZEB 3GRAMKH SEED
Asked about Groundnut top dressing application,:  5     12
farmer want to know information about seed treatment of pea nut,recommended - Thiophanate Methyl 45  Pyraclostrobin 5 FS zelora  Contact and systemic fungicide  2-3 mlkg Seed treatment in peanut and soybean
GROUND NUT SEED TREATMENT,ground nut seed treatment : recommended to imidacloprid 2ml    or  chlorpyrifos  65ml  mancozeb 3gm  kg of seed
ground nut leaf cutting,AGROMIN MAX 1KGACRE IN 200 LT WATER
pest control in groundnut,SPRAY OF NEEM OIL 3 ML PER LITER WATER
ROOT ROT PROBLEM IN GROUNDNUT,CARBENDAZIM 500 GRAM PER BIGHA--ROOT ROT PROBLEM IN GROUNDNUT
groundnut spodoptera,To spray quinalphos 30 mlper pump
TELL ME ABOUT INSECT CONTROL,15  25
VARIETIES OF GROUNDNUT,-  -  -    --     ------ -- -   - -  -      -    -  -  -    -
WEED CONROL,10 SL
mosamki jankari,baris nahi hogi
Asking about Foliar spray in Groundnut,Recommended for groundnut rich 2 kg200 litre of water on Peak flowering and pod development stages
LEAF  EATING INSECT PROBLEM IN GROUNDNUT,Dichlorvos 76 EC  300 mlacre
Asking about Tobacco caterpillar in groundnut,Recommended for spray profenophos 2 mllit of water
Farmer asked query on Weather,:   -       : :             30  C    23  C     7
Asking about pesticide information for groundnut,:        :
thrips,rogar 2mllit
ASKED ABOUT TO INSECT CONTROL IN MOONGFALI,5   15
top dressing for dressing for groundnut,recommended for apply Gypsum 150kgborax 4kgac
ASKING ABOUT WEED MANAGEMENT IN GROUNDNUT,5  20   10
asking about termite control in groundnut,recommended for chloropiriphos dust 12-16 kg acre
CONTROL OF LEAF EATING CATERPILLAR IN GROUNDNUT,RECOMMENDED FOR SPRAY SPINOSAD 45 SC  1 ML  5 LIT OF WATER
Farmer asked query on Weather,:   -       : :             36  C    26  C     7
caterpillar,triazophos 25ml  neem oil 3ml  1 liter water
TELL EM ROOT ROT DISEASE CONTROL IN GROUNDNUT,CARBANDAJIM 250 GRAMBIGHA
Ask about groundnut leaf yellow chlorosis problem,FeSO4     citric acid
groundnut tobacco caterpillar management,recommended for spray profenophos 2 ml 1 liter of water
GNUT SOWING TIME,IN THE MONTH OF  JUNE
about asked weather information,es hapte mausam  saaf hai  badal ththa barish ki sambhwna nahi hai
Asking about Weed management in Groundnut,:     :
CONTROL GREEN CATERPILAR  IN GROUNDNUT,EMIDACLOPRID 05MLLIETR WATER SPRAY
Asked about groundnut sowing season and variety for villupuram district,:      :    TMV 7 VRI 2 VRIGn 6TMVGn 13
FARMER ASKED ABOUT TO TERMITE CONTROL IN GROUNDNUT,5    2
plant protection,spray flubendimide 05gl
tobacco caterpillar management in groundnut,recommended for Spray quinalphos 25 EC 2ml  lit of water
Asked about plant protection in Groundnut,Suggested to spray Hexaconazole 1 ml  Bactrerionashak 025 gram per liter water
SEED TREATMENT OF GROUNDNUT,BAVISTIN 3 GRAM  KILO SEED
TELL ME   WHITE GRUB CONTROL IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
groundnut hairy caterpillar,recommended for spray phosalone 2 mllit
Asking about Groundnut leaf miner management,Recommended for spray chloripyriphos 2 ml  1 lit of water
Tikka disease in ground nut,Tikka disease in ground nut-Spray Ridomil-25gmlit of water
Whitefly in Groundnut,recommended for spray dimethoate 2 ml  liter of water
TELL ME HARVESTING IN GROUNDNUT,--
Gypsum application in Groundnut,Recommended for apply 160 kg acre
NUTRIENT IN GROUND NUT,APPLY GYPSUM  100 KG  ACRE AS NUTRIENT IN GROUND NUT
Asking about Bud necrosis Symptoms in Groundnut,:       :
TELL ME ABOUT PRE WEED CONTOL IN GROUND NUT,SPRAY OF PENDIMETHALIN 3 LTR HA  IN 600 LTR WATER
nutrient mnagement,multi-k5glit
ASKING ABOUT THE CONTROL OF MILI BUG IN GROUNDNUT,SPRAY   ACEPHATE 75 SP  15 GM  2 LIT OF WATER
Asking about Root rot control in Groundnut,:      :   1     20         2
spodoptera,spray tracer 75g per acre
Farmer asked fungus control information,EC        -
--ASKED ABOUT TO MICRO NUTRIENT MANAGEMENT GROUNDNUT,4 ML           4
Moongfali ki fasal me katehari aur bhada hai kya kare,-
groundnut me patti khane wala pest hai,Moogfali me Quinalphos 20  Cypermethrin 3 2 ml liter Pani me milaker spray karen
TELL ME NUTRIENT MANAGEMENT IN GROUNDNUT,8
GROUNDNUT WATER MANAGEMENT,--           -                          -                         -
thrips in groundnut,Recommended for spray Fipronil 2ml  lit
INFORMATION,INFORMATION
ask about root wilt,suggetsed mencozeb 35 gm per pump
ask for gnut heliothish,quinalphos 30 mlper pump and to spray
Asked about weed management in groundnut,Suggested to spray imazethapyr at 400 gram per acre
TELL ME CONTROL OF WEED IN SOWING TIME IN PEANUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
Ask about weed management in groundnut crop,-                      ww ME  -
Asking about jewel beetle management in groundnut,Recommended for spray Malathion 2 ml litre of water
TELL ME ABOUT WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS  CLOUDY SKY
Groundnut basal fertilizer management,Recommended for apply DAP 50 kg  ac
