QueryText,KccAns
TELL ME TIKKA CONTOL IN GROUNDNUT,75   45   2
Ask about pink ball warm in cotton,Suggested: Emamectin benzoate 5 SC 8 gmpump spray Very costly
TELL ME CONTROL BLACK ROOT IN GROUDNUT CROP,USE TRICHODERMA 25 KG PER 100 KG FYM
Farmer wants to know about Weed Management of Groundnut,35
FARMER ASKED ABOUT CONTROL BLIGHT ATTACK ON CHILLI,- -            -    -
Post emergence weeds in groundnut,Recommended to spray Targa super Quizalofop-Ethyl 5 EC30ml in 15 litres water to control Post emergence weeds in groundnut
ASKED ABOUT TO NUTRIENT MANAGEMENT GROUNDNUT  CROP,33  15
Ask about Variety of Ground nut,--  -
groundnut root knot nematode,Apply carbofuran 5kg  sand 20 kgac
LEAF BLIGHT IN MANCOZEB,RECOMMENDED MANCOZEB  3GMLITRE WATER SPRAY
Farmer asked query on Weather,35      26      5
VARIETY,TAG - 24  PASARYA  NIM PASARYA
TELL ME WEATHER REPORT IN CHURU,NO RAIN POSSIBILITY IN NEXT 5 DAYSCLOUDLY SKY
PEST CONTROL IN GROUNDNUT,EMIDACLOPRID 178 05MLLITERA WATRE SPRAY
MATAR ME WEED HAI,KHADI FASAL ME KOI DAVA NHI PADEGI
Ask about yellowingfertilizer doseAsk about weather information,Suggested: Urea 100 grampump spraySuggested: No possibilities of rain in next 5 days
Information about weather forecast of Block Gursarai in District Jhansi,30C    26C     7
Farmer needs information regarding control measures of  soil insect grub in groundnut crop,grub        1    8-10
kida lag raha hai  kya kre,Apply QUNOLPHOSE  15 ML Lt of water
FERTILIZER,GYPSUM
pre emergence in ground nut,spray of pendimethlin 15 litre acre  200 litre water
ground nut crop duration,tag 24   duration  100 days
TELL  ME  SOIL TESTING,DEEG 6-9 INCH DEEP V SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL
ask for white fly control information,suggest:phosphamidon 15 mlpump sprey
Information about seed rate of groundnut crop,40
ask about weed management,suggested: imezathepyr 10 sl
dosage of ferrous sulphate and citric acid,RECOMMENDED TO SPRAY FERROUS SULPHATE 20 GRAMS CITRIC ACID 2 GRAMS1 LITRE OF WATER
asked about PBND virus,recommended dimethoate 2 mllit of water
Sowing season for Groundnut,Recommended for the season is Vaigasipattam May- June TMV 10 COGn 5 TNAU CO 6 VRIGn 7
TELL ME DISEASE CONTROL IN,50   250
NUTRIENT MANAGEMENT IN GROUNDNUT,NUTRIENT MANAGEMENT IN GROUNDNUT :RECOMMENDED TO APPLY UREA 9 KGS  ACRE
asking about fertiliser in groundnut,i have suggest fertiliser nitrogen
Ask for some white grub problem,suggest:2 lit chloropyriphose50 kg sandha
Information about fertilizer use in groundnut crop,20  25    8
TELL ME BLACK ROT COTROL IN GROUNDNUT,USE OF CARBANDAZIM 250BIGHA
groundnut top dressing fertilizer management,Recommended for apply zypsum 150kg  borax 10 kg  ac
Farmer wants to know information about how to control sucking pest in groundnut crop,recommended to dimethoate 30 EC 500 mlha
Farmer asked query on Weather,WEATHER INFORMATION : CLOUDY WEATHER  CHANCE OF SHOWERS  IN YOUR AREA
Asked about root rot management in groundnut,:     :      20
Asked about 120 days groundnut  can i give nutrients for increase the pod size,: 120         :
TELL ME TIKKA CONTROL IN GROUNDUT,SPRAY OF MENCOZEB 2 GM PER LITER WATER
asked about blight in gnut,blight in gnut - spray bavistin  microla
ASKED FOR GROUNDNUT PEST,RECOMMENDED-SPRAY DIMETHOATE AT 2ML IN 1 LITER WATER
Precautionary measure against Termite infestation in Groundnut,Recommended for basal application with Chlorpyrifos dust 10kg per acre as a precautionary measure against Termite infestation in Groundnut
Soil borne diseases in groundnut,Recommended to spray carbofuran 3G  3 g per plant or 10 kg per 1 acre of land  for control of soil borne diseases in ground nut
how to control fungal disease in mungphalli,carbandazim  mancozeb 40gmand streptocyclin 2 gram at 15 liter of water
Farmer need information regarding control measures of fungal attack in groundnut crop,25    2    15
Soil borne pest in Groundnut,Recommended to apply Chlorpyriphos 15 D 10 kg per acre mixed with dry sand to control soil borne pest in Groundnut
FARMER ASKED ABOUT WATER MANAGEMENT IN GROUND NUT CROP,:                    -
field preperation,ok
Ask about variety information in groundnut crop,-32   -37
Farmer asked query on Weather,JALOR SANCHORE                     32    23     6
ASKING ABOUT CONTROL OF ROOT ROT IN GROUNDNUT PLANTS,SPRAY AZOXYSTROBIN 23 SC  1 MLLIT OF WATER
To know about the groundnut thresher,Advised to contact the  Odisha Agro Industries Corporation Ltd OAIC for the  groundnut thresher
Asking about post emergence herbicide in ground nut,:      :   300
TELL ME ABOUT INSECT CINTROL IN  PEANUT,15
Which fertilizer to use in 40 day old groundnut,40
TELL ME ABOUT STEM ROOT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
groundnut seed treatment,rhizobium at 200g per acre seeds
ground nut season for rabi,September 15  to October 15
GROUNDNUT NUTRIENT MANAGEMENT,RECOMMENDED TO APPLY ZYPSUM 200 KG ACRE
weed management in groundnut,spray 2ml targasuper in 1ltr water
Farmer asked Aphid problem in Groundnut crop,SL 6-8
asked about fertilizer dose for groundnut,fertilizer dose for groundnutapply dap 1 bagacer
ASKING ABOUT CONTROL OF STEM ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER
mungphalli me sundi lage hai,Chlorpyriphos 20 EC 15-2 ml  liter pani ka  ghool banaker spray kare
dry root rot in groundnut,RECOMMENDED  TO DRENCH  COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER
ground nut top fertilizer application,recommended for apply 25 kg urea  10 kg potash  acre
Farmer asked seed treatment of fungus problem in  GNUT,DS -
TELL ME THRIPS IN GROUNDNUT,SPRAY OF DIMETHOAT 30 EC  2 ML PER  LITER   WATER
Farmer asked White Fly problem in crop,SP                 WP -
Asking about Groundnut organic fertilizer management,:     :   - 800
Ask about seed treatments of fungus Problem,WS -
white fly attack,Spray Pegasus 25 gm 15 liter of waterDiafenthiuronSyngenta
Asked about groundnut leaf feeder management,:       :        2
Asking about leaf miner  in groundnut,Recommended for spray neem oil 3mlteepol 1mllitre of water
mung phalli ki jad kali ho rhi hai,kisan bhai  Copper Oxychloride 50 WP 2 gram liter pani ki dar se sprey kre
groundnut pest,methyl parathion at 1 ml  litof water
ask wilt control,I suggested blue copper 40 grampump and drenching
Asked about Water management for Groundnut,:     :
Asking about Leaf miner management and Prevent disease in Groundnut,:           :  15   2  1
FARMER ASKED ABOUT CONTROL SUCKING PEST ATTACK ON GNUT,-    10     30
GROUND NUT NUTRIENT MANAGEMENT :,GROUND NUT NUTRIENT MANAGEMENT :RECOMMENDED TO SPRAY BORAX 1 GR1 LITRE OF WATER
ground nut weed management -40 days crop stage,DONT SPRAY ANY WEEDICIDE
FARMER ASKED QUERY ABOUT  CATERPILLAR MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY CORAGIN 60 ML PER ACRE
Blight Attack,Spray Bavistine 30gm  15lit of Water
Asked about varieties of groundnut,:          :      8  14  2  7
Asking about weather forecast,Weather is CLOUDY and LIGHT Possibility of Rainfall
Farmer asked  white grub Problem in crop groundnut,EC
TELL ME ABOUT INSECT CONTROL IN  GROUNUT,20   4
For GovtSchemes,visit to taluka krishi adhikari
ground nut rorot,RECOMMENDED  TO DRENCH COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER
weed management in groundnut,-
weed problem in ground nut field,pre emergence- fluchloralin  2 literha  post emergence-metachlore 2 literha
Asked about groundnut leaf spot disease management,2
Ask about water logging problem in Groundnut crop,90 2
GROUND NUT STEM ROT,RECOMMENDED TO SPRAY IMIDACHLOPRIDCONFIDOR TATAMIDA  VICTOR ATOM   160 ML PER ACRE
YELLO COLOUR LEAVES OF GROUNDNUT,8 KG UREA 3 KG MICRONUTRIENT PER BIGHA WITH IRRIGATION
NUTRIENT MANAGEMENT IN GROUND NUT CROP,CHAMATKAR Plant Growth Regulator 250 ml  Mepiquat Chloride 5  PER ACRE
ASKED ABOUT WILT IN GROUNDNUT,-    -30
asking about aphids control in groundnut,recommended for spray imidachloprid 06 mlprofenophos 2 ml1 litre of water
pre emergent weedcide,round up 2mll
asking about the control of stem rot in groundnut,SPRAY   THIOPHANATE METHYL 70 WP  1 GM    LIT OF WATER
GNUT LEAF SPOT CONTROL,SPRAY MANCOZEB 25 GMPUMP
ask about groundnut variety,groundnut crop duration KDG:128 5 month
ask abt insted of UREA,i have sugested CAN
GROUND NUT LEAF SPOT,MANCOZEB AT 2G IN 1 LITER WATER
ASKED ABOUT TO NUTRIENT MANAGEMENT IN GUAR,--    4 ML
Ask about white fly control information,Suggested: Thiamethoxam 25 WG  70 WS Actara 6 grampump spray
fertilizer application in groundnut,recommended to apply zinc200kgacre
TELL ME DISEASE CONTROL IN GROUNDNUT,2          30  2
FARMER ASKED ABOUT CONTROL OF SUCKING PEST ON GROUNDNUT,-            30   15
WEED MANAGEMENT IN GROUNDNUT,APPLICATION OF TARGA SUPER 2 MILILITRE IN 1 LITRE WATER
Farmer wants to know the information about seed rate in groundnut crop,-     100          80
Give information about the control of nematode in groundnut  crop,3  8-10
groundnut varieties,tag 24  variety is suitable for the season
Farmer asked seed treatment of white grub control in ground crop,SLFS  mili
Insect control in Groundnut,Kisan bhai Monocrotophos 36 SL 2 ml   litter pani me gholkar spray kare
Ground nut aphid controll,Spray Dimethoate 30 EC  17 mllit water
Information about Fertilizers Dose use in Groundnut Oilseeds crop,-35         -  10
WEEDICIDE FOR GROUND NUT,RECOMMENDED TO SPRAY QUIZALOPOP ETHYL  400 ML PER ACRE
Asking about Leaf eating caterpillar control management in Groudnut,Query : Asking about Leaf eating caterpillar control management in Groudnut Answer : Recommended for spray chloriphyriphos 2 ml  1 lit of water
Asking about top fertilizer management for groundnut40-45 Days,:    : :  150  4
Farmer want to information about variety of Groundnut crop,Nk-12-24chitra jyoti
DRY ROOT ROT IN GROUNDNUT,SPRAY RIDOMIL GOLD 500GMACRE
Farmer want to know about control of sucking pest in groundnut  crop,Recommended for Spray imidachloprid 178SL 5 to 7 ml  per pump
mungphalli ki buvai ka samay bataye,mung phalli ki buvai ka samay june - july
TELL ME VARITIES OF GROUNT,VARITIES OF GROUNT-M-13
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT   TAG-24 SB-11
ask about whitegrub in groundnut problem,i suggest cloropiriphos in 4 liter per ha
Ask about general information,Suggested: All information provided  thanks for calling kissan call centar
farmer asked query on zinc management in groundnut,-
Asked about leaf spot management in groundnut,:           :   2  1
groundnut stem necrosis,recommended to dimethoate 2mllit
insect in mango plant,Phorate 10 GR ka prayog krein
Asking about foliar nutrient spray for groundnut,Recommended for spray MN mixture 5 gram litre of water
fertiliser management in ground nut,50 kg sufla  50 kg ureaacre
Ask about sucking pests problem in crop,150     15
ASKED ABOUT WEED MANAGEMENT,Pursuit imazethapyr
TELL ME CONTROL WHITE GRUB IN GROUNDNUT,USES BEFORE SOWING QUANALPHOS 20-25KGHECATER IN GROUNDNUT
foliar spray for groundnut rich,recommended foliar spray for groundnut rich 25kgac
moong phali mai sichai kab rakr,peging bante samay aur phali bante samay
Ask about termite control information,Ask about termite control informationsuggested:karbofuran 3G 6 kgvigha 3G   6
TELL ME ABOUT DAP FERTILIZER,DAP -                                                                                                    DAP   18
Ground nut pre emergence herbicide spray,Recommended for spray Pendimethalin 800 ml acre at 3 rd day after sowing
groth retardent,spray luocine 2ml1 lit water
Information regarding the sowing time of groundnut,15   15
Ask about termitewhite grub control information,metasoft powdwer agriland company 25 gmpump
Groundnut,thirum 3 gramkg seed
TELL ME ABOUT COLLAR ROT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
Ask about How to make pach pand no ukalo,-
ask abt tikka,i sugested folikyor
Ask about fertilizer  dose  in groundnut,-
TELL ME ABOUT INSECT CONTROL IN MOTH CROP,15
TELL ME WEATHER REPORT IN JALORE,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
asked about Attack of Sucking Pest on groundnut,Spray Confidor - 10 ml15 Lit of Water
TELL ME NUTRIENT MANAGEMENT GROUNDNUT,60    15
TELL ME PEST CONTROL IN GROUNDNUT,SPRAY DAIMETHOATE 30 EC 2 MLLIT WATEER
information about variety of groundnut,- -37 A 201
TELL ME INSECT CONTROL IN GROUNDNUT,SPRAY OF FIPRONIL 5  SC 2 LITER PER HA
Please tell me weather information,Clouds are likely to remain cloudy in your area this week
weedicide in groundnut 15 days,not recommonded
Asked about foliar application for Groundnut,:        : 2 TNAU  200
groundnut cultivaion practices details,explain the groundnut cultivaion practices details
TELL ME INSECT  CONTROL IN  GROUNDNUT,36   2
Farmer asked weed control in Groundnut crop,-       - 5 EC   25 -30
Ground nut Jassid management,Recommended for spray Dimethoate 30EC 2 ml neem oil 3 ml teepol 1mllitre of water
Query to control termites in groundnut crop,Recommended to spray Chloropyriphos 15  DP  10 kg per acre
ground nut root rot management -,3
Asking about  Jewel beetle management in  Groundnut,:        :      15
Farmer asked about weed management  in Groundnut crop,165   -  8  -
GROUNDNUT PEST,Recommended spray of CONFIDOR  2ml4litre of water
Groundnut Varieties,Groundnut Varietieskadiri-6kadiri-9
FERTILIZER FOR GROUNDNUT,FERTILIZER FOR GROUNDNUT  18:46 1 BAG ACRE
TELL ME WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT  5 DAYS
Farmer asked Varieties information of Groundnut crop,:-  :- -  -  -     :-  -  -  -      -                    -
Asked about Required seed rate for Groundnut,:     :  48         70
weeds,2-4d 2gl
TELL ME TERMITE CONTROL IN GROUNDNUT,TERMITE CONTROL IN  CHOLOROPYRIFOS 20 EC 1 LITRE PER BIGHA
fym application information,soybean-32 kgseed
RUST IN GROUND NUT,RECOMMENDED TO SPRAY CARBENDAZIM  MANCOZEB  2 GM  1 LITER OF WATER FOR RUST IN GROUND NUT
ask for  larva problem,suggest:cypermethrin 10 ml per pump and to spray
soil earthing in g nut,must be done soil earthing in g nut it increases production
TELL ME BLACK ROOT DISESE CONTROLL IN GROUNDNUT,TRICODARMA 25 KG 100 KG FYM HAC
moongfali ki patti safed ho rahi  hai,feras sulphate   5  graam  litre paanime milaakar  spray  kare
FARMER ASKED QUERRY ABOUT VARIETIES OF GROUNDNUT,-
groundnut fertilizer management,Recommended for groundnut fertilizer management spray TNAU Groundnut rich 220kg  acre
Gram pod borer groundnut,spray quinolphos 2ml
farmer ask about fertilizer dose for groundnut crop,-   1  15
FARMER ASKING ABOUT INCREASING FLOWERING IN GROUNDNUT,1
SUBSIDY IN DAIRY,25 SUBSIDY IN DAIRY
TELL ME MICRO NUTRIENT MANAGEMENT in groundnut,4 ML
leaf eating caterpillar in groundnut,spray quinalphus 2 ml per 1 ltr water
TELL ME ABOUT NUTRIMENT MANAGEMENT IN GROUNDNUT,12 5   10
ASKED ABOUT FERTILIZER SPRAY FOR GROUNDNUT,- :: -
Ask about fungus problem in crop,Suggested: Penconazole  25  EC 10  ML pump spray
GROUNDNUT CROP IS AFFECTED BY YELLOWING PROBLEM,USE UREA WITH IRRIGATION
Ask about Yellowing Problem in Groundnut,15
TELL ME BUD NECROSIS IN GROUNDNUT CROP,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
Attack of Caterpillar,Spray Tracer 5 ml  15 liter of waterSpinosad-Dow agro
top dressing Fertilizer Management for groundnut,apply 150 kg gypsum ac
SOWING TIME OF GROUNDNUT CROP,IN RAYALASEEMA LOW RAIN FALL AREAS JULY TO AUGUST 15
red hairy caterpiller in groundnut :,spray monocrotophos 2mlneemoil 3mlteepol 1mllit of water
ASKED FOR SEED TREATMENT,-- -
Asked about plant protection in ground nut,2 50
for root rot controle in groundnut,DRENCHING OF CARBENDAZIM 1 KG  PER HA IN ROOT ZONE
YELLOWING OF GROUNDNUT,TOP SPRAY OF UREA
ASKED ABOUT WEED MANAGEMENT IN GROUNDNUT,WEEDICIDE IN ground nut - SPRAY emazithyper  HERBICIDE AFTER 30-35 DAYS OF SOWING
gnut root wilt control,drenching carbandazxim 25 gmpump
TELL ME ABOUT STEM ROT IN GROUNDNUT,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
Groundnut stored pest management,Recommended for place celphos tablets - 2 no  5 bag
leaf spot in groundnut,leaf spot in groundnut-spray SAAF-2gmlit of water
TELL ME ABOUT WATER MANAGEMENT IN GROUNDNUT,12  15
ASKING ABOUT TO DOSE OF GYPSUM,GYPSUM DOSE  20 KG  BIGHA
ASK ABT WHITE GRUB PROBLEM,Chlorpyriphos 20 ml  10 lit water
GROUND NUT LEAF DAMAGE,RECOMMENDED TO SPRAY Emamectin Benzoate- 90 gramacre IN 150 LITER WATER
FERTILIZER DOSE FOR GROUNDNUT,APPLICATION OF GYPSUM 10 KGACRE
Farmer asked Heliothis Larvae Problem in Ground Nut crop,EC
FARMER NEED INFORMATION ABOUT CONTROL OF SUCKING PEST IN GROUNDNUT CROP,-
TELL ME INSECT CONTROL,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Asked about caterpillar management in groundnut,:    :  10   4
groundnut fertilizers,4 kg urea per vigha
asking about groundnut leaf miner management,recommended for Profenophos 2 ml 1 litre of water
ask abt heliothis and sucking pest,i suggested cypermethrin and imidakloprid
Ground nut bunch type varieties,Recommended for VRIGn 5VRIGn 6  ALR 3VRI 2VRI 3
FARMER ASKED ABOUT YELLOWING OF GROUNDNUT,30
variety of groundnut,chitra kaushal ambarprakash
gypsum,400kgha
Asking about Growth regulator spray for Groundnut,:     :TNAU    2 200
weather information of farukhkhabad district,heavy rainfall possibility from 6 to 11 july
blu beetal control in groundnut,spray metasystax  2 ml  liter
TELL ME CONTROL WEED IN GROUNDNUT,USE-NIARI-GUDAI
farmer asked about groundnut variety,-       -
FARMER ASK ABOUT YELLOWING IN GROUNDNUT CROP,10
ground nut flowering,SPRAY MULTI K 1 KRACRE IN 200 LT WATER
ASKED ABOUT YIELD OF GROUND NUT,YIELD OF GROUND NUT-20-25 QTLHA
ASKED ABOUT TO DISEASE CONTROL IN,63    2
ASKING FOR NECK ROT MANAGEMENT,RECOMMENDED - DRENCHING OF CARBENDIZIUM 1GML OF WATER
Information regarding Control of disease in groundnut,Spray 2 gm M-45 or 1 gram Bavastin or copper oxy chloride or sulfex or captan  liter water
TELL ME TIKKA CONTROL IN GROUNDNUT,SPRAY OF MENCOZEB 2GRABM PAR LITAR WATER
ABOUT THE GROUNDNUT APHID DAMAGE,RECOMMENDED TO SPRAY MONOCHROTOPUS 16 MILLILITERS PER LITER WATER
asked about thrips management in groundnut,:        :   4  10
what are rainfall forecasting,chances of 20 mm rain in sheopur
Farmer asked  Fertilizer dose information of Groundnut crop,-    80   --- 60
