QueryText,KccAns
Asking about Groundnut top dressing fertilizer appliction,:      :  5     12
fertilizer information,12 kg dapvigha
TELL ME ABOUT BLACK ROOT CONTROL IN GROUNDNUT CROP,25  100
SHOOT BORER CONTROL IN GROUNDNUT,SHOOT BORER CONTROL IN GROUNDNUT CARTAFF HYDROCHOLORIDE 4 KG PER BIGHA
ASKING ABOUT SEED TREATMENT IN GROUNDNUT,APPLY CARBENDAZIM 25  2 GM1 KG SEED
Ask about blank pod problem  in groundnut  crop,100
Asked about Alternaria leaf spot disease management for Groundnut,:      :     2
Asked about drainage information  for groundnut field,:    :
TELL ME PLANT PROTECTION IN GROUNDUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
tell me seed treatment of groundnut,2           USE CARBENDAZIM 2 GM PER KG SEED FOR SEED TREATMENT
SUCKING PEST IN G NUT,RECOMMENDED FOR SPRAY TATAMIDA 1ML3L OF WATER FOR SUCKING PEST IN G NUT
groundnut root wilt control,give coc 15kgha
yellowing,Spray Bavistine 30gm15lit of Water
ASKED ABOUT VARIETIES OF GROUNDNUT AND MOONG CROP,1  - -         2    -  --    -   - -    -       -     -
SARSON KM EK KISM,ROHINI HAI
Farmer wants information on sprinkler irrigation for groundnut,4  6    15
Asked about nutrient management  in  groundnut,Suggested to Apply   pulse magic 5mll
FERTILIZER DOSE FOR GROUNDNUT,APPLICATION OF GYPSUM 50 KGACRE AT PEG FORMATION
TELL ME INSECT CONTROL IN COTTON,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
TELL ME BLACK ROOT CONTROL OF GROUNDNUT,USE TRICHODERMA 25 KG PER 100 KG FYM
Farmer wants to know about Fertilizer Dose in groundnut,:-  - 10       - 50      0
NUTRIENT MANAGEMENT,RECOMMENDED  TO DRENCH  COPPOR OXY CHLORIDE  3 GRAMS  LIT OF WATER
FARMER ASKED QUERY ABOUT ON RUST MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY MANCOZEB 400 GMACRE RUST MANAGEMENT IN GROUND NUT
Information about groundnut seed rate,25
LEAF SPOT,SPRAY CARBENDAZIM 2GM PER LITRE WATER
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Asking about Foliar spray or Groundnut For yielding,:        : TNAU   2  200
Farmer asked white fly control information of groundnut crop,SP -7
Farmer asked query on Weather,CLOUDY WEATHER  CHANCE OF RAIN IN YOUR AREA
Asked about to DISEASE CONTROL IN    groundnut,50   250
TELL ME WEATHER REPORT IN BUNDI,NO RAIN RAINFALL POSSIBILITE IN 5 DAYS IN YOUR DISTIC
Asking about groundnut TNAU foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  acre  200 liter of water
ASKING ABOUT THE FUNGAL ATTACK ON GROUNDNUT,SPRAY RIDOMIL GOLD 30 GM  15 LITERS OF WATER SYNGENTA
groundnut market information,recommended for groundnut market information 4800quintal
VARIETIES OF GNUT,VARIETIES OF GNUT - KOPARGAON - 1  SB -11  TAG-24
PILIYA ROG IN GROUNDNUT,5 KG SULPHAR PAR BIGHA
Farmer asked Thrips problem in Groundnut crop,WG -
varieties of groundnut,TMV-2 KADRI-6 TAG-24
GROUND NUT SOWING TIME,GROUND NUT SOWING TIME: NOV TO DEC 15
information about ground nut,For pest control in groundnut use amamacetin benzoite at 4 g  10 liters
COLLAR ROT,COLLAR ROT : SPRAY AND DRENCH SOIL WITH ZINEB 78 WP 3 GM PER LITRE OF WATER
farmer want to know information about seed treatment of  groundnut crop,recommended for   seed treatment of groundnut  treat the seed with tricoderma viridi 5gmkg of seed or thiram 3gmkg of seed
Farmer asked Larvae control information of,EC 0
ASKED ABOUT TO DISEASE CONTROL IN  GROUND NUT,70   250       -
WHITE LAT IN GROUNDNUT,1 LITER CLOROPIROPHOSE 20 EC PER BHIGA
BLACK SPOTS IN GROUND NUT,RECOMMENDED TO SPRAY 30 GRAMS COPPER OXY CHLORIDE 1 GRAM STREPTOCYCLIN PER 10 LITRES
WHITE GRUB IN GROUND NUT,APPLY CARBOFURAN  33 KG  HACTRE FOR WHITE GRUB IN GROUND NUT
THRIPS IN GROUNDNUT,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER
Farmer asked query on Weather,3                  15
PEANUT YELLOWING OF LEAVES,SPRAY SAAF 2GLT OF WATER
Information about variety of Groundnut,--13
Asking about Rat control in groundnut field,Recommended for kept Bromadiolone rate cake 10 gram one rat burrow
Weed management in groundnut,Advised to plough the field before sowing of groundnut to reduce weed infestation
tikka disease in ground nut,tikka disease in ground nut-spray ridomil-2gmlit of water
Asking about regulator application for groundnut,:        :  90
-,15   10
ASKING ABOUT SOWING TIME OF GROUND NUT,SOWING TIME OF GROUND NUT-PHULE PRAGATIKOPARGAON 1
Groundnut season,Recommended for season September  - October
FARMER ASKED ABOUT CULTIVATION OF GROUNDNUT,-               :                                         -                          -                         -
dry root in groundnut,application of trichoderma viride 1 kg per 20 kg FYM per acre
which varities of groundnut use for sowing,you can use tag -24jl-24 this is groundnut varities
mungfali me kharptvar ki dva bta de,mungfali me-pendimethilin 1 liter  ecar spray kre
ask for white grub in ground nut,Chlorpyriphos 30 ml  10 lit water
farmer want to know information about how to control caterpillar in Groundnut crop,5   -
Asking about seed rate for groundnut,Recommended for seed rate for groundnut is 50 kg acre
watermanagent,provide all infroamtion
TELL ME NO FRUIT IN MANGO,PLANOFIX 4 ML PAR LITER WATER SPREY
ask about larvae control in groundnut crop,Sg 7-8
ask for groundnut rexation,sugg to uriya 100 grampamp spre
GROUNDNUT LEAFSPOT,GROUNDNUT LEAFSPOT: RECOMMENDED TO SPRAY HEXOCONAZLE 400 ML PER ACRE
Farmer needs information regarding control measure of fungal disease in groundnut  crop,25    2    15
FARMER ASKED ABOUT GROUNDNUT CROP,SG-
JHANSI KA MAUSAM,KISAN BHAI JHANSI ME HALKI VARISH BHARI VARISH HO SAKTI HAIN
Asking about Thrips management in groundnut,Recommended for spray dimethoate 2 ml  neem oil 3 ml  sticking anent 1 ml  litre of water
asked for groundnut leaf curl,recommended-spray imidachlopride at 05ml in 1 liter water
cont of yellow colour of groundnut leaf,spray of ferus sulphate 5gmlit water
TELL ME DISEASE CONTROL  PEA NUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
yellowing leaves,bavistin
Ask about Plant Growth Retardant Information in groundnut crop,SL
fertilizer dose for groundnut,fertilizer dose for groundnut- give gypsum 50 kg  acer at the time of peg formation
fusarium wilt,carbendizem 2g in 1lt of water
groundnut seed fertilizer,rhizobium cultural
Basal fertilizer management for groundnut,Apply DAP 50 kg  gysum 80 kgac
FARMER ASKED ABOUT VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT  PHULE UNNATI TAG -24  TG -26
Asking about tobacco caterpillar management in groundnut,Recommended for profinophos 2 ml 1 litre of water
Farmer wants to know information about Weed management in Groundnut field,I
asking about thrips management in groundnut,recommended for spray Azadirachtin 3 ml teepol 1 mllitre of water
TELL ME PEST CONTROL OF GROUNDNUT CROP,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
groundnut fertilizer management,Recommended for spray TNAU Groundnut rich 2 kg  ac
sowing time of mung phalli,sowing time of mung phalli -june last week to july
groundnut bud borer control,recommended for spray quinalphos 2 ml  lit of water
asking about Tobacco caterpillar in Groundnut,Recommended for spray Profenophos 2 ml  acephate 1 g  neem oil 3 ml  teepol 1 ml  litre of water
Asked about Nutrient management in Groundnut,Recommended to spray Chloropyriphos 20 EC- 2 ml per lit water
TELL ME IRRIGATIN OF GROUNDNUT,1 ST IRRIGATION 10-20 DAY
ground nut nitrogen deficiency,recomended to spray urea 5gramsliteracre
TELL ME ABOUT OF GIDAR CONTROL IN GROUNDNUT,DUSTING OF DUSTING OF IMIDACLOPRIED 178 SL  1 LIT PER HA
Aphid control of groundnut crops,Spray the diemathoate 30 EC 2 ml  liters water to prevent aphid in the farmers brother peanut
TELL ME WEED CONTROL OF GROUNDUT,YOU CAN NOT USE HERBICIDE IN STANDING CROP OF GROUNDNUT
foliar spray for groundnut,Recommended for spray DAP 2 kg200 lit of water
Asked about groundnut pre emergence weed management,:     :  13   200
asking about leaf curl  management in groundnut,Recommended for spray chlorphyriphos 2 ml  neem oil 3 ml  teepol 1 ml  litre of water
Farmer asked about sucking pest control pea nut crop,10
RATE OF GAWAR,JAIPUR GRAIN  GOWAR 4950
TELL ME WHIGHT GRUB CONTROL IN GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
varieties of groundnut,varieties of groundnut  TAG-24TG-26
ATTACK OF SUCKING PEST ON GROUDNUT,-   15
Asked about plant protection in groundnut,Suggested to spray dimethoate at 15 ml per litre water
ask for fertilizewr,25kg -N  50Pha
WHITE GRUB CONTROL IN GROUNDNUT,WHITE GRUB CONTROL IN GROUNDNUT CARTAF  HYDROCALORIDE  25 KG BIGA
Fertiliser dose in less growth gruond nut of 1 month old,Advised to spray Urea  6g per litre of water with Neem oil  3 ml per litre of water
TELL ME WEATHER INFORMATION OF NAGAUR,RAINFALL 30 MM NEXT FIVE DAYS OF NAGAUR
Ask about groundnut information,WP -
fertilizer,gypsum 25kg
ASKING ABOUT CONTROL OF LEAF FOOLDER PEST IN GROUNDNUT PLANT,SPRAY    NPV-NUCLEAR POLYHEDROSIS VIRUS  1 ML  LIT OF WATEROR SPRAY   SPINOSAD 45 SC  1 ML  5 LIT OF WATER
G nut Fertilizer dose,--                                  -                    -
Ask ABOUT GJG-32 groundnut varities,GJG -           -
weed management in groundnut,spray Pendimethalin 800mlac
cut worms,chlorophriphos 2mllit
ASKED ABOUT  ME DISEASE CONTROL IN  GROUNDNUT,1
prefer to use of 125-25-00 kg npkhac of land,ask for the fertilizer dose of groundnut
CATERPILLAR IN GROUNDNUT,RECOMMENDED TO SPRAY QUINALPHOS 25EC 2ML1 LITRE WATER TO CONTROL CATERPILLAR IN GROUNDNUT
Ask about Plant Growth Retardant Information in Groudnut,SL
FARMER ASKED ABOUT TO MICRO NUTRIENT MANAGEMENT GROUNDNUT,4 ML
season for groundnut,june  nov
root rot,drenching Redomil Gold 30gm15Lit of Water
FARMER ASKED ABOUT FERTILIZER SPRAY ON GROUNDNUT,- :: -     -
SEED GERMINATION NOT PROPERLY INTITION IN GROUNDNUT,RECOMMENDED TO APPLY UREA 4GM LIT WATER FOR BETTER SEED GEMINATION
variety of groundnut,tag-24 westernphule pragti
Providing information about Plant Growth Regulator,:
Asking about seed treatment for groundnut,Recommended for 4 gram trichoderma viridi use for one kilo of groundnut seed
Ask about Variety of Ground nut,--
fertilizer,10kg gypsum
Asked about foliar application in groundnut,:    :      5
FARMER NEED INFORMATION ABOUT SUITABLE VARIETIES OF GROUNDNUT,-  -      -    -  -  -     -
for weedicide application,no weedicide recommended at 60days
farmer ask about varieties of groundnut,- -
Erode district weather forecast,Recommended for weather forecast is tomorrow medium rain 12 mm fall will be there
sowing season of groundnut,recommended-january-february
WILT,USE PHORATE
ASKING ABT THE CONTROL OF WILT IN GROUND NUT,i suggested to spray m-45 25mlpump
ask about groundnut time period,I suggest 90 to 120 days
weed control in the groudnut crop,kisan bhai moongfali me nirai-gudai karwaye
Pre-sowing,Fluchloralin at 20 lha
Asked about foliar nutrient spray for groundnut,:       :   5
stem rot in groundnut,apply trichoderma 500gmac mixed with sand
TELL ME DISEASE CONTROAL OF GRPOUNDNUT,SPARY OF BAVISTIN 250GMBHIGA
TELL ME CONTROL COLROT DISEASES IN GROUNDNUT,USE-CARBENDISAM 250GMBIGAA
Asking about Groundnut top dressing fertilizer application Earthing up,:      :  80    4
ask for white grub in gnut,suggested chlorpyriphos 60 ml  pump
COLOUR ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GM PER BHIGA
asked about fertilizer requirement,-                                       -
Asking about Micro Nutrient Deficiency management in Groundnut,:      :   3     5   1
SUCKING PEST,RECOMMENDED TO SPRAY IMIDACLOPRID 60 ML 150 LITRES OF WATER  ACRE
Asked about Plant protection in groundnut,Suggested to spray carbendizim at 2 gram per liter water
tell me white grub control in groundnut,kartaf hydrocholoride 4 g per bigha
TELL ME  DISEASE  CONTROL IN  GROUNDNUT,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
15 days  after weed management,recomended persuit 400mlacre 2mllit water
TELL ME TIK DISES IN GROUNDNUT,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
Attack  Stem Borer,Application of PhorateThimet 10G 4kgAcre
VARIETIES OF GROUNDNUT,-  - -  -      -    -  -  -     -
ASKED  ABOUT INSECT CONTROL IN GROUNDNUT,--  5   1    3
Asking about seed rate for groundnut,:   : 50
ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,5  25
Ask about fungus Control in  groundnut,WP
ask for groudnut white grub information,suggest: drenhching with cloropayriphose 50mlpump
Farmer needs information regarding control of weeds pre emergence in  groundnut crop,3  ai  ha  1          -
ask about sucking pest control,Suggested: Imidacloprid 178 sl 5 mlpump  spray
ask about the wilt in the cotton,I suggested blue copper in the cotton
TELL ME YELLOWING MANAGMENT IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
TELL ME ABOUT DISEASE CONTROL IN GROUNDNUT,259    1
Farmer asked fungus in root control information of GNUT,WP           Ridomil Gold Syngenta
ask for groundnut wilt,i suggested carbendenzim 5 gram in 10 liter water
Ask about a larvae pest problem in groundnut crop,1  SC     2       ZC      3    SC 7-8
Farmer asking about seed treatment of groundnut,-  -   -
Asked about Groundnut Top Dressing fertilizer application,:      :  5    12
ASKING ABOUT WEED PROBLEM IN PULSES,SPRAY PENDIMETHALIN 30  EC 33 HACTARE UNDER 3 DAY AFTER SOWING
Ask about red leaf problem in cotton,100
FARMER ASKED QUERRY ABOUT FERTILIZER DOSE FOR GROUNDNUT,-
Gram pod borer in groundnut,recommended for spray quinolphos 2ml lit of water
wilt attack in ground nut,Farmer brother You can make copper oxychloride with 50 WP 2 gram  liters of water and make a batter
groundnut variety information,gg-20 2 5 9
weather in hanumangarh,RAIN POSSIBILITY IN 2829 SEPTEMBER INNEXT 5 DAY
ASKING ABOUT CONTROL OF CATERPILLAR IN GROUNDNUT,SPRAY   EMAMECTIN BENZOATE 5  SG  05 GM  1 LIT OF WATER
Ask for some larvae problem,suggest: corazen 5 ml per pump and tosprey
ask about in general information,all information provided - thanks for calling in kisan call centre
TELL ME DISEASE CONTROL IN groundnut,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATIONUSE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
TELL ME ABOUT ROOT ROT CONTROL IN GROUNDNUT CROP,-- 250
ask wilt in ground nut,suggested bavistin 20 gram par pump
Ask about groundnut information,7     15
VARITIES OH MUNGPHALLI,MH-4 PUNJAB MUNGPHALLI-1
Asking about white fly and leaf spot management in groundnut,Recommended for spray dimethoate 2 ml  carbednazim 2 gram  litre of water
ask about groundnut,suggest fertilizer dose ammonium sulphate 7kgviga
Asking about Groundnut top dressing fertilizer management at 25 th DAS,:   25    :  - 6    - 12
tell me message,process in message
Root rot in groundnut,Recommended for apply Trichoderma viride 1kg  FYM 20kg  ac
Root Wilt Problem in groundnut crop,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE
LOW GRWTH IN GROUNDNUT,GIVE UREA 8KGBIGHA BROADCASTING IN FIELD
white grub management in groundnut,TRICODERMA VIRIDE FORMULATION  PREPARATION: TRICODERMA VIRIDE 2 KGS COW DUNG 90 KGS NEEM KERNAL POWDERVEPA PINDI 10 KGS
WILT,Spray Bavistine 30gm15lit of Water
leaf curl in groundnut,recommended for the spray methil demataan 2mllit of water
asking about Stem rot management in ground nut,recommended for spot drenching with carbendazim 2 gram  litre of water
farmer inquired about variety of groundnut,variety of groundnut are  TAG-24TG-26daftari
ASK ABOUT FERTILIZER IN GNUT,SUGG TO UREA
Asked about Trichoderma viride using procedure for Groundnut,:           :                25
FARMER ASKED QUERY ON ABOUT CULTAR active ingredient is PACLOBUTRAZOL USAGE IN GROUND NUT,CULTAR active ingredient is PACLOBUTRAZOL a phytoregulator which acts inhibiting the synthesis of gibberellins producing a decrease in vegetative growthCropsPestsDoseMangoPGR40 mlPlantOther OrchidsPGR25mlhlwTHERE IS NO RECOMMENDATION TO USE IN GROUND NUT
TELL ME PEST CONTROL IN GROUNDNUT,USE QUINOLFOS 5 G 25 KG PER HA IN SOIL FOR CONTROL OF WHITE GRUB IN GROUNDNUT
Farmer Asked sucking pests control information of  groundnut crop,25 wg 8
weedicide in groundnut in flowering,no weedicide  recommendation in flowering stage
ASKED ABOUT ATTACK OF THRIPS on groundnut,Spray Regent 30 ml 15 liter waterFipronil 5 SC-Bayer
farmer asked about attack of leaf eating catter piller on groundnut,-
Asked about groundnut top fertilizer management,:     :   6    15      25
ASK ABOUT GUJARAT RAJYA BIJ NIGAM CONTACT NUMBER for purchase castor seed,-  - -
Epilachna Beetle in Groundnut,Recommended to spray Quinalphos 25 EC 2ml per litre of water to control Epilachna Beetle in Groundnut
TELL ME BLACK ROOT ROT CONTROL OF GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GM PER BHIGA
market rate,5229 rs
attack of sucking pest on Groundnut,spray supar confidor 6 ml  15 littr of water for controlling sucking pest on Groundnut
TELL ME WHITE GRUBE CONTROLE IN GROUNDNUT,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
Asked about prevention of late tikka leaf spot in groundnut,:           :  5
groundnut seed treatment,carnbendazim 3 gram  liter water
Disease management in Groundnut,Kisan bhai aap Copper Oxychloride 50 WP  1-2 kg acre ka upyog kare
Asking about growth regulators for Groundnut,:     : :  6    12    25
ask about quality of groundnut,80 WP 50
asking about Stem rot control in groundnut,recommended for soil DreNching with carbendazim 2 glit
ASKING ABOUT NUTRIENT MANAGEMENT,SPRAY GRADE 2   2-3 GM  LIT OF WATER       BOZNMO FOR  VEGPULSESOILSEED ETC  SPRAY SAGARIKA  2 ML LIT OF WATER
Attack of White Fly,Spray Metador 30 ml  15 liter of waterLambda 5 SC-Syngenta
Farmer asked query on Weather,:           32  - 23       6
Aksugcyusdgsdfc,SPRAY  OF PROPICONAZOLE 05 ML PER LITER WATER
ASKED ABOUT DISEASE CONTROL IN GROUNDNUT,50  250
ground nut fertilizer availity,urea 25kgacre
Asking about leaf miner in groundnut,:      :    2
Ask about yellowing leaves in groundnut crop,150    15
ASKING ABOUT THE SEED SOWING DISTANCE,THE SEED SOWING DISTANCE -3010 CM
ssp dose in gnut,375kgha
asked for thrips on groundnut,15
tobacco caterpillar control in groundnut,Recommended for Spray chlorpyriphos 2 ml litre of water
ASKED ABOUT TO FERTILIZER IN  GROUNDNUT,DAP  2-4 ML
tell me about weed control in groundnut,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
