QueryText,KccAns
top dressing fertilizer management for ground nut,apply 50 kg gypsum ac
TELL ME ABOUT WEATHER INFORMATION,RAIN FALL POSSIBILETY IN NEXT  FIVE DAYS
TELL ME CONTROL OF PEST IN GROUNDNUT CROP,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
FERTILIZER DOSE,40 kg urea and 25 kg potash
moongphali me soori lag rahi hai,dichlorevas 1mllt ka spray kare
Fungicides,Spray Bavistane 15 gm15 Liter of WaterCarbandazin-Basf
SEED RATE in groundnut,50 kg acre
asked about fertilizer doses in groundnut,recommended from panchangam
asking about leaf spot in groundnut,recommended for spray mancozeb 2gmlit of water
asking about leaf feeder management of groundnut,recommended for spray chlorpyriphos 2ml1 litre of water
information of weather,kisan bhai- 23 september tak barish ki sambhvena hai
CONTROL FUNGAL DISEASE IN GROUNDNUT,BAVSTIN 250 GMBIGHA
About coller rot control in groundnut,coller rot control in groundnut trigodrma 25 kg with 100 kg fym per ha
Farmer asked query on Weather,40       10
Asking about Pesticides spray in Groundnut After 7 days,:       7    : 5
Ask about larvae control information in Ground nut,SC
ASKING ABOUT GROUNDNUT NUTRIENT MANAGEMENT AFTER 45 DAYS,GROUNDNUT NUTRIENT MANAGEMENT AFTER 45 DAYS  APPLY GYPSUM 200KGACRE
Farmer asked query on Weather,5                       1     26
yellow,blue copper che aalavni
Asked about VRI 6 ground nut variety yield information,:    VRIGn 6     :  962
GROUND NUT SEEDS,GROUND NUT SEEDS  VEMANA ABHAYA
Information about plant growth regulator in groundnut  crop,Paclobutrazol 23 SC 2 ML
how to control fangas in groundnut crop,spray to bavasteen  2 gmlitre of water solution
Leaf folder in groundnut,Recommended for spray chlorpyriphos 2ml  litre of water
mugfali  ki bubai kab karte hai,jun-july ke beech me bubai kar sakte hai
Pre emergence Weed control in groundnut,recommended for Spray Pendimethalin 800 mlacre
TELL ME CONTOL TIKKA DISEASE IN GROUNDNUT,2 GM MENCOZEB PER LITRE WATER SPRAY
MITE ATTACK IN GROUNDNUT,CHLOROPYRIPUS 8KG PER ACRE
Asking about panchagavya spray dos for groundnut,Recommended for spray panchagavya 15-30 ml litre of water
ask about sucking pest on gnut,i suggested thaimithocside 5 gram  15 liter
Asked about VRI 2 Groundnut variety duration,:  VRI 2    : 105
Rodent in groundnut in Groundnutfield,Recommended to apply Celphos tablet in Rat whole to control Rat hole in Groudnut
PLANT PROTECTION,SPRAY QUINOLPHOS 2MLLITRE
Farmer wants to know information about sulphur use in groundnut,250
TELL ME WEATHER INFORMATION OF BARMER,NO RAIN FALL UP TO 5 DAYS
Asked about Monocrotophos and Acephate insecticides application in Groundnut,:
PROLBME OF YELLOWING IN GROUNDNUT CROP,USE--SALPAR  10GRAMLITERWATER BY SPRAY
varities of gnut,varities of gnut - tag- 24 sb-11
Farmer asked query on Weather,:    -      : :            37  C    26 C     7
ask for gnut varieties,suggest gg 20
Asking about weather information,Good rain fall chance in 2829 OCtober
Farmer asked seed treatment of fungus problem in groundnut,WDG -
TELL ME ROOT ROTE OF GROUNDNUT,HECXAKONOL 1 LITER  HACTEIR
TELL ME  ROOT  DISEASE CONTROL IN GROUNDNUT,USE TRICHODERMA 25 KG PER 100 KG FYM
Farmer asked query on Weather,:   -      : :             39  C    24  C     5
ASKED ABOUT TO WEED CONTROL IN GROUNDNUT,42
FARMER ASKED ABOUT FERTILIZER SPRAY ON GROUNDNUT CROP,-
STEM ROT,SPRAY RIDOMIL MZ 400GMACRE
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY ZYPSUM 200 KGACRE
Asked about cultural practices  in groundnut,advised to apply gypsum 2 bag and samrudhi 5gmltr
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,5  25
groundnut top dressing fertilizer management,Recommended for apply gypsum 80 kg   ac
Disease Attack- Blight Attack,Spray Bavistine 30gm 15lit of Water
SWARMING CATERPILLER IN GOURNDNUT,RECOMMENDED TO SPRAY TRIAZOPHOS 25ML  NEEM OIL 3ML  1 LITER OF WATER
GROUND NUT MGMT,CALCIUM AMMONIUM NITRATE 5 GRLT WATER
FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED  GYSUM 200KG   ACRE
weed management,use persut
Farmer asked seed treatment of white grub control,30  FS                SLFS  mili
fertilizers,Spray Microlla 30 ml15 Lit of Water
--TELL ME ABOUT WHITE GARB CONTROL  IN PEA NUT,25   4
Asked about Copper oxy chloride and pesticide can be mixed,:        :
CONTROL OF GROUNDNUT FOOT ROT,RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER
soil pest on grnut,Drenching of Chloropyriphos 40 ml  15 lit of water
asking about leaf miner in groundnut,Recommended for spray triazophos 2ml  lit
asking about Leaf spot management in Groundnut 20 days,:     20   :  5
TELL ME INSECT CONTROL IN PEANUT,SPRAY OF PROFENOFOS  CYPERMETHRIN 15 ML PER LITER WATER
Farmer asked query on Weather,32      26       8
Attack of caterpillar,Spray Proclaim 5gm15 liter of Water
ask about sowing time and variety of summer groundnut crop,-
groundnut,irrigate the field
About Information of seed treatment in Groundnut crop,50 WP 2
asked about attack of white grub in groundnut,-
attack of sucking pest on groundnut,SUCKING PEST ON   groundnut  - SPRAY CONFIDOR 6 ML  BAVISTIN 30 GM  15 LIT OF WATER
TELL ME WEATHER REPORT JAISALMER,RAIN FALL POSSIBILITY IN NEST 5 DAY BUT CLOUDY
POOR FILLING OF POD,APPLY GYPSUM 100KGACRE  CARBOFURAN 12KGACRE
Ask about seed treatments of fungus Problem in Ground  nut Crop,DS
weather forecasting,Cloudy weather  and  possibility of light   rain
ask about whether at khambhaliya block,5
Farmer asked Larvae and Sucking pests control information of ground nut crop,30
wheat cultivation,humic acid-30 ml15 ml lit water spraying
asking about sowing season for groundnut,Recommended for groundnut sowing season at December - January Markazhipattamand June-July Anippattam
ground nut pod borer,recommended to missile 90gmacre
leaf spot and catterpiller,mancozeb 2g in 1lt of water and monocrotophos 2ml in 1lt of water
Farmer asked Aphid problem in groundnut  crop,SP    SP
Asking about Root rot in Groundnut,Recommended for soil drenching with Carbendazim 2 gram litre of water
WEATHER INFORMATION OF CHURU,NO RAINFALL NEXT FIVE DAYS
FARMER ASKED ABOUT CONTROL WILT ATTACK IN GROUNDNUT,-     WP -
Farmer needs information regarding how to increase size and production of groundnut  crop,-  - ---
TELL ME ABOUT FIRST IRRIGATION IN GROUNDNUT,30  35
ask for GROUNUT WILIT,i syggested 40 gram blue copper 20 mili humic acid pump
Control of Color rot in Ground nut,Carbendazim 12  Mancozeb 63 WP 2 gramliter paani ke saath dava ka prayog kare
FARMER ASKED ABOUT SEED TREATMENT TO GROUNDNUT CROP,:
asking about Gram pod borer control management in groundnut,:        :   6    10
Attack of White Fly on ground nut,:-  - 30
top dressing fertilizer maangment for ground nut,apply 150 kg gypsum ac
asking information about seed treatment of groundnut,information about seed treatment of groundnut
Asking about rat management in groundnut field,:       :
TELL ME IRRIGATION OF GROUNDNUT,20 DAYS AFTER
moong fali me pila dhabba pad raha hai,mainkozeb 12   carbendazim 63   2 graam  litre paani me milaakar spray kare
Asking about Termites management in groundnut,:    :     5
groundnut weed control,spray fenoxaprop-p-ethyle 9 ec 15mllt of water
GROUNDNUT CROP IS AFFECTED BY YELLOWING PROBLEM,USE ZINK SULPHATE  BUJHA CHUNA BY FOLIOR SPRAY
Farmer asked Fertilizer dose information of Groundnut crop,-     150      84     - :::
ask about fungus problem in groundnut,WP -
GROUND NUT  Helicoverpa armigera,RECOMMENDED TO SPRAY IMIDACHLOPRIDCONFIDOR TATAMIDA  VICTOR ATOM   200 ML PER ACRE
ASK ABOUT   KVK  OFFICER CONTACT NUMBER,-
HAIRY CATERPILLER DAMAGE IN GROUND NUT,RECOMMENDED TO SPRAY SPINOSAD 75 MLACRE
thrips control in groundnut,recommended for spray dimethoate 2mlneem oil 3mlteepol 1mllit of water
Package practice of ground nut,Recommended to apply urea-4 kgDAP-30 kg MOP-25 kg per acre
gypsum DOSE,200KG
disease in soyabean,redomil gold 40  gram pamp   spray on  soyabean
asking about collar rot in groundnut,recommended for soil drenching pseudomonas 10mllit
Asking about Rust in groundnut,Recommended for spray Chlorothalonil 2 gm  litre
PLANT PROTECTION,HEXACOZOLE OR PROPICONOZOLE 2MLLITRE
groundnut tikka leafspot,groundnut tikka leafspot : recommended to spray hexaconazole 400 milli litre per acre
TELL ME WEATEHR INFORMATION OF BARMER DIST,TWO DAYS RAINFALL
Asking about Groundnut Top dressing fertilizer application,:      :  1     20
Asking about leaf miner in groundnut leaf hole,:     :  3
ground nut tikka leaf spot management,ground nut tikka leaf spot management : recommended to spray saaf 400 ml per acre
ASKING ABOUT CONTROL OF CATERPILLER IN GROUNDNUT,SPRAY   CHLORPYRIPHOS 20 EC  25 ML   LIT OF WATER
Ask about larva control in groundnut,SC 7-8
Ground nut root rot,Recommended for spot drenching with copper oxy chloride 25 gram litre of water
PILEA DISEASE CONTROL INGROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
TELL ME GROUNDNUT  SOWING TIME,JUNE FIRST WEEK TO SECOND WEEK
Phorate 4 kgAcre Application 4  Use of Zink Sulphate Tablet,Phorate 4 kgAcre Application 4  Use of Zink Sulphate Tablet
ROOT ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY SAAF  MANCOZEAB CARBENDASIAM  2GM LIT WATER FOR CONTROL OF ROOT ROT IN GROUNDNUT
Asked about Application dosage of Pseudomonas fluorescens,:      :  3-5
Ask about fertilizer in groundnut,2-3
TELL ME INSECT CONTROL OF GROUNDNUT,SPRAY OF FIOAROLIN 5  2 LITER PER HE
Red hairy caterpiller,spray of Dichlorvos 76 EC 15 mililiter of water
ABOUT INSECT PROBLEM IN GROUNDNUT,Profenophos 40  Cypermethrin 4 EC
Farmer wants to know information about how to control sucking pest in GROUNDNUT crop,Spray fipronil 25 ml at 15 liter of water
Weather Condition,: 53: 89
gnut yellowing leaf control,ferrs sulphate 100 gm and citrus acid 20 gm per pump
Farmer asked Fertilizer dose information of Groundnut crop,-     8
COLLAR ROT IN GROUNDNUT,RECOMMENDED TO APPLY SAFF CARBENDAZIMMANCOZEB2GM IN 1 LITRE WATER TO CONTROL COLLAR ROT IN GROUNDNUT
stem rot control in ground nut,mailathiyan  25 D 25 kilogram acre ki dar se chidkaav kare
CONTROL OF ROOT ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE
TELL ME ABOUT TERMITE CONTROL IN GROUNDNUT CROP,178   1
Ask about PGR AND Flowering problem Information in Ground nut,-
groundnut weed control after one month,hand weeding is important after one month
TELL ME ABOUT CONTROL OF WHITE GRUB IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
early leaf spot control,spray mancozeb 25 gmpump
Farmer asked fungus control information of,WP - 35
ground nut leaf cutting,RECOMMENDED TO SPRAY MONOCROTOPHOSNUVACRON PHOSKIL LUPHOS 300 ML PER ACRE
Asked about Water management for Groundnut,:         :
asking abt the yellowishnessin gnut,i have suggestewd to spray 100gm  10gm limbona fool
ASKED ABOUT THE HELICOVERPA PESTICIDES IN THE GROUNDNUT,RECOMENDED CHLOROPIREPHASE AS PER THE DATA
Asked about Groundnut foliar application,:      :     2  200
farmer want to know information about herbicide spray in groundnut,7  8
tell me germination in groundnut,germination in groundnut light irrigation
Asking about Groundnut sowing season and Suitable varieties,:       :  TMV 7 VRI 2 VRIGn 6TMVGn 13
varieties of groundnut,varieties of groundnut- jl-24phule unnatiphule pragati
ASKED ABOUT TO  INSECT CONTROL IN GUAR CROP,30 Aphids Jassids Whiteflies Thrips  Systemic Insecticide 2
TELL ME ABOUT DISEASE IN GROUNDNUT,SPRAY OF RIDOMIL GOLD  2ML LITER WATER
GROUNDNUT NUTRIENT MANAGEMENT,RECOMMANDED TO SPRAY ZINC SULPHATE 20 KGS PER ACRE
Asked about Alternaria leaf blight management in groundnut,:       :     2
Ask about weed control in groundnut  crop,30 EC
asking about urea application in gnut,i suggest information
seed info,dapatari sb-11
Ask about yellowing in groundnut crop,25
THRIPS,TATAMIDA 1ML3LITRE
rotting,drench copper oxy chloride 3glt
asking for the leaf caterpillar in groundnut,recommended for the spray of Azadirachtin at the rate of 2 ml in 1 litre of water
SUCKING PEST IN GROUNDNUT,SPRAY ROGOR  2ML PER LITER OF WATER
groundnut fertilizer management,recommended to apply   zipsum 200 kg  acre
TELL ME TREATMENT IN GROUNDNUY,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
TELL ME ABOUT THE CROP PROTECTION BY NILGAYE,-
ask about post emergence herbicide in ground nut,Suggested imazathepyr 10 sl 25 mili  pump spray
tell me sowing time of groundnut,sowing time of groundnut fast weak mai to june
Information regarding prevention of white gurb in  pea nut,-  3G 10
how to control aphids of groundnut crop,Recommended for spray of Dimethoate Rogar  30 ml per 15 litter water
farmer ask about seed treitment in groundnut,40-50 1
Tobacco caterpillar management in groundnut,Recommended for spray Indoxacarb 1 ml   lit of water
GROUND NUT POD ROT MANAGEMENT,GROUND NUT POD ROT MANAGEMENT : RECOMMENDED TO SPAY azoxystrobin tebuconazole 240 ML ACRE
KHAZANA FERTILIZER DOSAGE,KHAZANA 500 MLACER
Ask for some problem in groundnut,suggest: bavistin 30 gmpump drenchingsuggest: mancozeb 30 gm per pump and to spray
Tobacco caterpillar in groundnut,Recommended for spray Profenophos 2 ml Teepol 1 mllitre of water
ATTACK OF LEAF EATING CATERPILLAR,Spray Triazhophos 30 ml15 liter water
PLANT PROTECTION,Malathion 5 D  8 kgacre during morning hours
ask about the wilt in cotton,I suggested blue copper 40 gram in 15 litre of water
white grab control in groundnut,SPRAY OF FIPROLIN 5  2 LITER PER HA
TELL ME INSECT CONTROL IN GROUNDNUT,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER
TELL ME RATE OF GROUNDNUT,JODHPUR GRAIN  GROUNDNUT WHITE 3500
control measure for hairy caterpiller,spray endosulphan 2mllit
TELL ME CONTROL WHITE GRUB CONTROL IN G NUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Farmer asked termitewhite grub control information in groundnut,EC
Asking about Leaf caterpillar  Root grub management in groundnut crop,:           :  2     3      1
TELL ME,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
fertilizer management in sugarcane,apply gypsum 150kg  ac
TELL ME ABOUT  CONTROL OF ROOT ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
WEEDICIDE FOR GRAM,SPRAY PERSUIT ODISI
FERTILIZER DOSE OF GNUT,FERTILIZER DOSE OF GNUT 25 KILO NATRA50 KILO PHOSPHURAS
catterpiller,spray cypermithrin 20 ec
Ask about larvae control information in Ground nut crop,SC 7
GROUND NUT TOBACCO CATTER PILLER,RECOMMENDED TO SPRAY FLUBENDAMIDEFAME 40-50 ML PER ACRE
ASKED ABOUT TO FERTILIZER IN NENO UREA,--  2-3 ML
ASKED ABOUT GROUNDUT FUNGAL DISEASE,RECOMMENDED TO SPRAY CARBENDAZIM1GMLIT
Farmer asked fungus in root control information of Groundnut crop,WP 30-35
ASKED ABOUT WILT ATTACK,40  copper oxychloride 80 ww
Asking about Groundnut leaf webber management,:                                         2   20
ask for gnut wedicide,suggest:no use any weedicide
ASKED ABOUT ATTACK OF SUCKING PEST,:-
HERBICIDE ON GROUND FIELD,HERBICIDE ON GROUND FIELD-SPRAY PERSUIT
DOWNY MILDEW IN GROUNDNUT,DOWNY MILDEW IN GROUNDNUT- RECOMMENDED TO SPRAY RIDOMIL MANCOZEB  METALAXYL- 2G PER LITER WATER
ask about groundnut fungus problem,sugg  bavistin 30 ml pump
termoite problem in moongfali,Cartap Hydrochloride 4 GR 8-10 kgekad ki dar se prayog kare
Groundnut intercropping,recommended for Raise intercrops like redgram blackgram sunflower gingelly or other pulses
TELL ME ABOUT THE CONTROL OF INSECT IN GROUNDNUT,5  25
borer in groundnut,RECOMMENDED TO SPRAY SPINOSAD 75 ML200 LITRES OF WATER  ACRE
SUKKER,SUPERCONFIDOR  05MLLT  OR DYCOFOL   15MLLT  BAVISTIN  2GLT
Asking about Groundnut seed rate,:   50
TELL ME WEATHER CANDITION CHURU,RAIN FALL UP TO 5 DAYS IN YOUR DISTRICT
Farmer asked about seed treatment in groundnut crop,--               25                      50   2
VARIRTY OF GROUNDNUT,M 13TG 9
Groundnut sucking pest management,recommended for spray imidachloprid 1 ml  litre of water
STEM ROT,RECOMMENDED  TO DRENCH COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER
ASKED  ABOUT NUTRIENT MANAGEMENT IN   GROUNDNUT,3KG         8
insect problem in ground nut crop,Malathion 50 EC 125 lha
Asking about groundnut top dressing fertilizer management,recommended for the fertilizers  : urea 6 kg potash  12 kg gypsum 75 kg borax acre
FARMER ASKED ABOUT FERTILIZER SPREY FOR GROWTH OF GROUNDNUT,-    60
Bihar hairy caterpillar in groundnut,Bihar hairy caterpillar in groundnut-Spray emamectin benzoate-9gm15 lit of water
information about groundnut,To control weed control in groundnut use 10 400 stool  acre at Imizath
Farmer asked query on Weather,1
Farmer asked Larvae control information of Groundnut crop,SC
tikka,em 45  25grlit
Ask for groundnut wilt,i suggested to drenching carbendazim 25 gram per pump
Asking about groundnut Thrips management,:      : :       05
TELL ME WIGHT CONTROL,QUIENALPHOS  25  EC  4 LITTER   HACTER
asking about groundnut stem rot management,recommended for Trichoderma viride 1 kg mixed with 20 kg of FYM
TELL ME CONTROL OF CALLOR ROT IN GROUNDNUT,USE CARBENDAZIM 1 KG  UREA PER HA WITH IRRIGATION
attack of wilt,SPRAY FOR RIDOMIL GOLD 30 GM  15 LITRE OF WATER
plant protection,carbendazim 1gl
TELL ME GROWTH IN GROUNDNUT,USE OF ZINK21 5 kgbigha
ground nut seed treatment,1 GRAM OF CARBENDAZIM BAVISTIN DEROSAL CARBENDAZIM or MANCOZEB DITHANE M-45 INDOFIL M-45 MANJET PER KG OF SEED
Ask about blank pod in  ground nut  groundnut,100
root rot ingroundnut,spray copper ocxy chloridu 25gm lit of water
asked about gnut variety,TAG-24
Asked about plant protection in GROUNDNUT,50
TELL ME WEATHAR INFORMATION  NAGAUR,NO RAIN POSSIBILITY IN NEXT  5 DAYS
LEAF MINER,RECOMMENDED TO SPRAY FLUBENDIAMIDE  40 ML 200 LITRES OF WATER  ACRE
groundnut leaf miner,spray quinalphos 2 ml  lit
groundnut top dressing fertilizer management,recommended for the fertilizers  : gypsum  75 kg acre
asked about variety of groundnut,variety of groundnut - TAG - 24
TELL ME ROOT ROT CONTROL OF GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GM PER BHIGA
asking about groundnut top dressing fertilizer management,Recommended for apply urea 25 kg  potash 15 kg  acre
