QueryText,KccAns
about collar rot in groundnut,COLLER ROT CONTROL IN GROUNDNUT 25 KG TRIGODRMA 100 KG FYM PER HA DRANCHING
askign about groundnut root rot management,recommended for apply pseudomonas fluorescens - 1 kg 20 kg of FYM
mungphali ki patti pr kathai dhabe pad rhe hai,zineb 75  2 gm  liter water
Varieties,TAG-24TG-26
Information regarding seed treatment of groundnut seed,1   15
ground nut seed treatment,ground nut seed treatment : saaf 3gm  kg of seed
tell me about disease in groundnut,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
ROOT GRUB IN GROUNDNUT,RECOMMENDED TO DRENCH CHLORI YRI PHOS 6 ML PER LITRE
FARMER ASKED QUERY ON ZINC DEFICIENCY IN GROUNDNUT,RECOMMENDED TO SPRAY ZINC SULPHATE 2 GRAM 1 LITER OF WATER    2
FARMER ASKED ABOUT SEED TREATMENT IN GROUNDNUT,25       20  4
Farmer asked query on Weather,WEATHER REPORT:-THERE IS CHANCE OF  CLOUDY WEATHER  NO RAINFALL  IN YOUR AREA
asking about groundnut top dressing fertilizer management,Recommended for apply gypsum 150kg  acre
moogfali me pahli sechai kab kare,pahli sechai khootiya bante samay
groundnut ki fasal me chuha laga hai,Zink phasfide ki goli atta me milaakar khet me rakhe
red hairy caterpiller in groundnut,red hairy caterpiller in groundnut : spray monocrotophos 2mlneemoil 3mlteepol 1mllit of water
TELL ME WEATHER REPORT IN JHNJHU,RAIN POSSIBILITY IN NEXT 5 DAYS AND  CLOUDY SKY
Asked about Plant protection in  Groundnut,onion Recommended to spray DimethoateRogar 2mllitre
Farmer wants to know information about control measure of Fusarium Wilt Disease in Groundnut crop,3   250       -         I
varieties of groundnut,varieties of groundnutharyana mungfali-4 punjab mungfali -1
g nut variety,-  -1
Asked about stem rot management in groundnut,:       :   1     20
management of ground nut leaf spot,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
FARMER ASKED ABOUT FERTILIZER SPREY FOR GROWTH ANG YELLOWING OF GROUNDNUT,-    60
top dressing fertilier management for groundnut,apply 150kg gypsum ac
ASKED ABOUT TO NUTRIENT MANAGEMENT  GROUNDNUT,4
TELL ME COLLOR ROT IN GROUNDNUT,-- 450            5     1
ask about  control of sucking pest,I suggested spray dimethoate 15 mili pump
Asked about plant protection in groundnut,Recommended to spray Imidachloprid 178 SL- 05 ml per lit water for sucking pests
ABOUT MANAGEMENT OF THE APHID IN GROUND NUT,RECOMMENDED TO SPRAY ACETAMIPRIDEPRIDE MANIKVERMIT 40 GRAMS PER ACRE    IN 200 LITER OF WATER
boron deficiency of groundnut,sprey boron 25gm per 16 liter of water
Fertiliser dose,Give DAP 50 kg  acre
FARMER AKED QUERY ON PROVIDING IRRIGATION AFTER PESTICIDE SPRAYING AFTER 3 DAYS,RECOMMENDED TO PROVIDE IRRIGATION IF THEY IS WATER DEFICIT IN THE FIELD
Ask about weed control information,Suggested: imazathyper 10sl 25mlpump
Farmer asked about caterpillar attack on groundnut,-
yellowing,spray microla
ASKING ABOUT  FERTILIZER DOSE FOR GROUNDNUT,FERTILIZER DOSE FOR GROUNDNUT - APPLICATION OF DAP  1 BAG  UREA 10 KG ACRE
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,145   1
Farmer asked Aphid problem in Groundnut crop,-   15
Asking about Root rot disease management in groundnut,Recommended for apply Trichoderma viride 1 kg mixed with 25 kg of Farmyard manure acre
Farmer asked about pea nut  cultivation,--                                                                                        -        -
weed management for groundnut,recommended for the spray Fluchloralin  800ml acre
Farmer asked  organic sucking pest control in Groundnut crop,-
ASKING ABOUT CONTROL OF LEAF CATERPILAR IN GROUNDNUT PLANT,SPRAY   FIPRONIL 5  SC  1MLLIT OF WATER
Ask about groundnut leaf yellow chlorosis problem,-
Asking about Alternaria leaf disease in groundnut,:     :     2
asking about ground nut leaf minor management,recommended for spray Azadirachtin  3 ml   lit of water
Asking about root rot management in groundnut,:       :   1        20
GROUNDNUT LEAF EATING CATERPILLER  MANAGEMENT,25  1
attack of caterpillar,chloropyriphos 30ml 15 litof water
Ask about fertilizer information,90  2
tell me control of root rot in groundnut,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
TELL ME FRUIT BORER CONTROL IN GROUNDNUT,USE CARTAP  HYDROCHLORIDE 3 KGHAC WITH IRRIGATION
Asked varieties of groundnut,varieties of groundnut - Phule pragtiphule vyas phule unap
ASKING ABOUT WEATHER REPORT AT PURSURAH BLOCK IN HOOGHLY DISTRICT,WEATHER REPORT ACCORDING TO IMD AT PURSURAH BLOCK IN HOOGHLY DISTRICT ARE SUNNY TO HAZY SUNSHINE UPTO NEXT FIVE DAYSMax Temp : Average 39CMin Temp:Average 296C
varity of maize,9108
varieties of groundnut,advised to sow kadiri-9 or TAG-24 varieties of groundnut
top dressing fertilizer management for paddy,apply 150 kg gypusum ac
Asked about plant protection in GROUND NUT,suggested them to spray the dicofol at the rate of 2ml per liter of water
TELL ME ABOUT ROOT ROT CONTROL IN GROUNDUT,250
SEED TRETMENT,SEED TRETMENT - RHIZOBIAM BACTERIAL CULTURE 250 GRAM 10 KG SEED
ASKED ABOUT VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT- WESTARN-44 AND WESTARN-55
asked ground wed management,RECOMMENDED TO SPRAY IMAZITAPYR PURSUIT  400 ML PER ACRE
weed control in pea nut,spray of imazethapyr 10  EC 400 miliacre
Farmer asked weed control in Groundnut crop,10 SL         -   -
piliya and black root problem in groundnut,bavistin 250 gram per bhiga
TELL ME WEATHER INFORMATION OF KOTA,NO RAINFALL NEXT FIVE DAYS OF KOTA
Groundnut booster application,Foliar spray for peanut rich 220 kg ac
ASKED ABOUT TO SEED TREATMENT IN groundnut,2              20  4
asking about Green caterpillar in Groundnut,Recommended for spray profenophos 2 ml  neem oil 3 ml  teepol 1 ml  litre of water
TELL ME TERMTIS CONTROL IN GROUNDNUT,CLOROPIRIFOSH 20EC 1 LITTERBIGHA
LEAF EATING CATERPILAR,CHLOROPYRIPHOS 2MLL
Asking about leaf roller in groundnut,Recommended for spray Profenofos 2ml  li
Asked about groundnut leaf feeder management,Recommended for spray Profenophos 2 ml  litre of water
GROUNDNUT ROOT ROT MANAGEMENT,RECOMMENDED TO DRENCH COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER    3
Asked about Root grub management in Groundnut,:      :  15 DP 4   20
Ask about groundnut fertilizer information,15   35
Asking about Groundnut Top Dressing fertilizer application,:      :  80    4
TELL ME CONTROL OF ROOT ROT DISEASE,GIVE BAVISTIN 250GM PER BIGHA WITH IRRIGATION WATER
HERBICIDE IN GROUNDNUT,APPLY 30 ML TARGA SUPER IN 15 LITRE WATER FOR KILLING WEEDS IN GROUNDNUT
ASKED ABOUT TO NUTRIENT MANAGEMENT GROUND NUT,5
TELL ME CONTROL OF WHITE GURB IN GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
Nutrient management in groundnut,Advise to apply-5kg urea35kg dap26kg mop
Farmer asked query on Weather,5                    20
TELL  ME  NUTRIENT MANAGEMENT,SPRAY OF ZINK SULPHATE  5 GRAM UREA 10 GRAM PER LITER WATER
Asking about Prevent leaf spot in Groundnut Trichoderma viride can spray,:           :    5  1
TELL ME COLLER ROT CONTROL IN GROUNDNUT,USE CARBENDAZIM 250 GM BHIGA WITH IRRIGATION
Ask about seed treatment time,less than 4 hout before sowing
sucking pest,acephaTE 2gltr
TELL ME ABOUT TREATMENT IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 2 ML PER KG SEED FOR SEED TREATMENT IN GROUNDNUT
Information about control of insect in ground nut crops,lambda cyhalothrin 5 EC  1 ml
water management,5days
asking about groundnut thrips management,recommended for today no rain
85  25,1
Asking about top fertilizer management for groundnut,:      :
FARMER ASKED ABOUT SEED TREATMENT IN GROUND NUT,RECOMMENDED TREAT THE SEEDS WITH IMIDACLOPRID 2 ML  MANCOZEB 3 GRAMS 1 KG SEEDS
Groundnut plant protection,Cloropyryphos-2mllit
INSECT CONTROL IN GROUNDNUT,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER
about management of the sucking pests,spray DIMETHOATEROGAR   ROGARIN  400MLACRE
Gram pod borer in groundnut,recommended for Spray chloropyriphos 3ml  lit of water
SOWING TIME OF GROUNDNUT,SOWING TIME OF GROUNDNUT IS FROM MARCH- APRIL  IST WEEK OF JULY
Information about weed control in groundnut,72
Attack of  Wilt Mar sucking pest on groundnut,Wilt Mar sucking pest on groundnut DrenchingRedomil Gold 30 gmhumic Acid 30 mlMephonaxonmancozebsyngnt
ask about in gnut after flowering fertilizer dose,suggest ted no recommendation in gnut after flowering fertilizer dose
varieties of groundnut,advised to sow kadiri-6 kadiri-7 kadiri-8 or kadiri-9 varieties
TELL ME NUTRIENT MANAGEMENT IN GROUNDNUT,10    4
AMBAR VARIETY KAHA MILEGI,NSC ME PTA KAR LE
soil test detail,Contact to block level ADA office
ground nut sucking pest management,recommended to spray monocrotofos 2ml  lit of water
Asking about Early leaf spot Management in groundnut,:       : :      2
Farmer asked about fertilizer application of ground nut,Fertilizer application of ground nut  soil application of Gypsum 75 -100 kgs per care
ASKED ABOUT VARIETIES OF GROUNDNUT  SUNFLOWER,1 - -            -    - 2  - -  -  -  - 35
Asking about  Application Of Biofertilizers for Groundnut,:                 1     50
ask about varieties,i suggested gg-246
wether,explained
ASKING ABOUT WEATHER REPORT IN HOOGHLY DISTRICT,NO RAINFALL AND LIGHT CLOUDY WEATHER WILL BE HELD UPTO 3 DAYS AS PER ACCUWEATHER REPORT
fertilizers for summer growndnut,65kg sufala65murate of potash
TELL ME ABOUT DISEASE CONTROL IN  GROUNDNUT,35    5-6
ASKED ABOUT INFORMATION  GROUNDNUT,Spray Boom flower 20ml15lit of Water
Farmer asked CM Kisan Sahay Yojana information,-
seed treatment,seed treatment for groundnut - use thiram 2gm bavistin 2gm OR tricoderma 5gm  kg of seed gram
TELL ME CONTROL OF WHITEFLY,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
FERTILIZER FOR GROUND NUT,USE UREA  25  KILO EKAR
ASKED FOR GROUNDNUT VARIETY,GROUNDNUT VARIETY- J L-24
TELL ME CUT WORM CONTROL,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
Asked about GJG 9 groundnut variety crop duration,:GJG 9     : 103
GROUND NUT SUCKING  PEST,RECOMMENDED TO SPRAY FLPRONIL 400 MLACRE
SEED TREATMENT IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 7 ML PER KG SEED FOR SEED TREATMENT IN GROUNDNUT
Farmer Asked sucking pests control information of in groundnut,WG -
Asked  about  to  irrigation  of   groundnut,2  3                                         2-3
Ask about fungus problem in Groundnut crop,SC
Information about Insect control in Groundnut crop,Chlorpyriphos 20 ec
Farmer  want to know information about weed management in Groundnut crop,30
FARMER ASKED QUERY ON WEED  MANAGEMENT IN GROUND NUT,--RECOMMENDED MANUAL WEEDING
varieties,TARM 1 pusa vaishakha  kopargav
TELL ME ABOUT INSECT CONTROL IN  GROUNDNUT,30  2
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY 50 KG  OF DAP ACRE
TELL ME ABOUT YELLOW DISEASE IN GROUNDNUT,5     1
farmer asked about soil requirement  for groundnut crop cultivation,-
FERTILIZER,JIPSAM 125
mung phalli barish se pili ho rhi hai,apply- sulphar ka prayog kre
ROOT ROT IN GROUNDNUT,RECOMMENDED TO SPRAY RIDOMIL MANCOZEB  METALAXYL M  25GM1 LITER OF WATER FOR CONTROL OF ROOT ROT IN GROUNDNUT
ASKED ABOUT DISEASE CONTROL IN  GROUNDNUT,50  250
Asked about plant protection in Groundnut,Suggested to spray Dimethoate 30 EC  2mllit water
moong fali ka beej sodhit karna hai,thiram 2 gram  carbendazim 50 1 gram  kilogram beej ko sodhit kare
FARMER ASKED QUERY ON IMPROVE PEGGING STAGE MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY ZYPSUM-200 KGACRE
Ask about growth problem in groundnut,25
TELL ME SOWING TIME OF GROUNDNUT,1 JUNE -15 JUNE SOWING TIME OF GROUNDNUT
Asking about Leaf caterpillar and Sucking pest management in Groundnut,:      :   30     10
groundnut ki varity,Chandra chetra perkash
Leaf caterpillar in groundnut,Recommended for spray fipronil 2 ml  Azadiractin 3ml litre of water
Asking about Groundnut Planting spacing,:     :   30   10
Asking about Groundnut pod development,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  ac  200 lit
Asking about early leaf spot in groundnut,:       : SAAF    15   1
white grub on groundnut,white grub on groundnut  - cloropayrifos 30 ml 15 liter water drenching
Farmer asked query on Weather,5             20
TELL ME IRRIGATION IN GROUNDNUT,IRRIGATION IN GROUNDNUT 35 DAS
Ask about  nutrient management  in groundnut,-
LEAF BURN,RIDOMIL 25 GM PER LITRE SPRAY
VARIETIES OF GROUNDNUT,HNG-10M-13
Ask about fungus,Suggested: Suphar 80 wg  35 grampump spray
fertilizers ground nut,zipsum 200kgacr
about  varieties,tg 26
Ask for groundnut heliothis,I suggested to spray cypermethrin 10 ml per pump
Fertiliser dose in groundnut,Fertiliser dose in groundnut :urea 10kg gypmite plus 75 kg per acre
FARMER ASKED ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON GROUNDNUT,-  25 5        15
GROUND NUT  LEAF  SPOT  MANAGMENT,GROUND NUT  LEAF  SPOT  MANAGMENT  RECOMMENDED  MANCOZEB500GRACRE
ask wilt in g nut,suggest tebyuconazol 10 mili pump
GROUND NUT TOBACCO CATTER PILLER,RECOMMENDED TO SPRAY NOVALURANINDOXICARB PLITHORA 350 ML PER ACRE
early leaf spot in groundnut,recommended for early leaf spot in groundnut Spray mancozeb  carbendazim SAAF 2 gm  lit of water
TELL ME ABOUT INSECT CONTROL IN  PEANUT,5   05
ask about larva problem,Suggested: Dicofol 185 EC 25 mlpump spray
Ask about general information,Suggested:  all information provided - thanks for calling in kisan call centre
leaf minor in groundnut,recommended for dimethoate 2mllit of water
TELL ME ABOUT PLANT PROTECTION IN GROUNDNUT,KARBANDAZIM 12 MENKOZEB 63  2 GRAM PAR LITER WATER SPREY
ASKING ABOUT THE FERTILIZER DOSES IN GROUNDNUT,TOLD HIM TO APPLY 6 KG UREA  33 KG SSP  7 KG MOP BIGHA
TELL ME TERMIT  CONTROLL IN GROUNDNUT,QUANALPHAS 25 EC 1 LITTER   BIGHA WITH  IRRIGATION  WATER
ATTACK HUMANI,SPRADE PHORATE
Asking about stem rot management in groundnut,:       2
TELL ME WHITE GHURB CONTROL IN  GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
water management info,8  to 10 after time water supply in  plant
Asking about varieties of mustard,-8501
GROUND NUT LEAF FOLDER MANAGEMENT,RECOMMENDED TO SPRAY CHLORANTRANILIPROLE 60 ML150 LITRES OF WATER  ACRE
Farmer asked Larvae control information of Groundnut Crop,49  EC 15
cultivation of ground nut,sowing time of ground nut june first se july first
farmer asked about post emergent weed management in groundnut,recommended to go for manual weeding
seed treatment,apply 5 gm tricoderma for 1 kg seed
Farmer asked weed control in Groundnut crop,30 EC     80-
TELL ME WEATHER INFORMATION OF JODPUR DIST,16 ME 14MM RAINFALL
TELL ME TERMEIT  CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
ASK FOR GNUT WHITEGRAB CONTROL,I SUGGESTED TO GIVE COC 25 LITHA
Farmer asked fungus control information of peanut,WP
colar rot,copper oxychloride 5gm1ltr spray
Ask about weed control in crop,- 5 EC   25 -30    -
ASKING ABOUT TO CONTROL THRIPS IN GROUND NUT,RECOMMENDED FOR SPRAY   ACEPHATE 75 SP  15 GM  2 LIT OF WATER
asked weedicide in grounnut,use parchut as a weedicide in groundnut
stem rot in groundnut,RECOMMENDED TO SPRAY CARBENDAZIM   200  GM   ACRE
TELL ME ABOUT REQUIREMENT FERTILIZER OF GROUNDNUT,10    10
ASKED ABOUT TO WEED CONTROL IN GROUNDNUT,45
ground nut varieties,kadiri 456
mugfali ki kheti kab kare,june - july me bubai kare
Asking about leaf miner management in Groundnut,Recommended for chloripiriphos 2 ml 1 litre of water
ASKED ABOUT FUNGAL ATTACK ON GROUNDNUT,30         WP
WEEDICIDE IN groundnut,WEEDICIDE IN ground nut - SPRAY emazithyper  HERBICIDE AFTER 30-35 DAYS OF SOWING
ATTACK OF WHITE GRUB,Use Thimet 4 kgacre
Farmer need information regarding control measures of fungal attack in groundnut crop,recommended for to control of fungal attack spray  carbandazim  mancozeb 40gmand streptocyclin 2 gram at 15 liter of water
groundnut harvesting machine subsidy availability,contact to block agriculture engginering dept
Asking about groundnut rich spraying information,:       :         2  200
Ask about Plant Growth Retardant Information in groundnut,75 DAS
Asking about Leaf spot control management in Groundnut,:       :  2    1
Farmer asked fungus in root control information of Groundnut crop,EC        -
ASKED ABOUT TO FERTILIZER IN GROUNDNUT,4  5
TELL ME SEED TREATMENT IN GROUNDNUT,50   2
TELL ME  CONTROL OF WHITE GRUB IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
GROUND NUT LEAF EATING CATERPILLAR MANAGEMENT-,GROUND NUT LEAF EATING CATERPILLAR MANAGEMENT- RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITERS OF WATER  ACRE
Ground nut root weevil,Recommended for basal drenching methyle dimeton 25 EC 2ml per litre of water to control ground nut root weevil
Mungfali ki kheti ki jankari lena hai,mungfali ki kheti ki jankari de di gyi hai
gnut larvae control,spray quinalphos 20 mlpump
TELL ME ISABGOL VARIETY-,ISABGOL VARIETY- GI-2RI89RI-1
ask for the weathe information,provided all the information
PLANT PROTECTION OF,Spray 17 ml Dimethoate 30 EC
weather condition in mahoba,POSSIBILITY OF LIGHT RAINFALL TO 31 AUG AND 12 SEP
Ask about Water logging problem information in Groundnut crop,8-10
Asking about increase yield in groundnut,Recommended for spray TNAU groundnut rich 2 kg acre at flowering and pod development stage
Disease control in oil crop,Disease control in oil crop spray machozeb M-45  2 gm or bavastin  1 gm ya 2 gram saaf liter water
Groundnut top dressing fertilizer management,recommended for the fertilizers  : gypsum  75 kg acre
sowing time,sowing time oct-nov
TOBACCO CATERPILLAR MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 150 LITRES OF WATER  ACRE
How to control of fungal attack in groundnut crop,Recommended for Use copper oxy chloride 45 gram and steptrocyclin 2 gram at 15 liter of water
Ask about groundnut plant protection information,SC 7-8
leaf spot,saff 1gmlit
TELL ME FRIST IRRIGATION IN GROUNDNUT,ABOUT 20 TO 25 DAS
TELL ME WEED CONTROL IN GROUND  NUT FILD,APPLIED OF PENDAMETHALIN 1 LIT  HA BIFOR SOWING
Asking about groundnut top dressing fertilizer management,:    :  75
cotton termite attack,This is due to leaf eating caterpillarSuggested him to spray  chloropyriphos  2 ml ltwater
YELLOW LEAF IN GROUNDNUT,YELLOW LEAF IN GROUNDNUT- RECOMMENDED TO SPRAY ACEPHATE ASATOP-2GLIT WATER
Farmer need information regarding control measures of fungal attack in gr crop,30    2    15
TELL ME ABOUT PEST CONTROL IN MUSTARD,SPRAY OF NEEM OIL 3 ML PER LITER WATER
weather information,There is a possibility of light rain in your area this week till July 1
tell me piliya rog in groundnut,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
Variety of Ground Nut,Variety of Ground Nut-Phule Pragati Phule unap Tag-24
weeds in groundnut,by interculture
nutrient management,spray multi micronutrient  2 mllt of water
groundnut whitegrub,cloripyriphos 4 liter per ha with rrigation
ask about seed quality best in groundnut,-00-50
sowing time of groundnut,mai and jun sowing time
asking about Groundnut leaf miner,recommended  for spray Dimethiate - 2 ml lit of water
ask for the aphid attak in the  gnut,I suggested for the monocrotophos-15 mlpump as a spray
ask about groundnut problem,-  I suggest quinalphos 20 ml in 10 liter water
GROUNDNUT HERBICIDE,NO HERBICIDE USE
GROUNDNUT CROP IS AFFECTED BY LOW GROTH PROBLEM,USE ZINK SULPHATE WITH IRRIGATION
collor rot in groundnut,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
